날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180303(토),1,궁합,2018-02-28,1726715862,0.366,878258809,1.035000000000000021545265571631944112596102058887481689453125,5769214015,207151,104050,1.009000000000000021004031847127180299139581620693206787109375,744581,966,4736,한국,한국,(주)주피터필름,씨제이이앤엠(주),12세이상관람가,"코미디,드라마",홍창표,"심은경,이승기,김상경,연우진,강민혁,최우식,조복래,최민호,박선영,이한서,윤송아,이선빈"
20180303(토),2,리틀 포레스트,2018-02-28,1292433216,0.27399999999999997,634353102,0.964000000000000020067281170099704468157142400741577148437500,4224759830,154014,75232,0.955000000000000019879931034694209301960654556751251220703125,546841,830,3952,한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주,홍성덕"
20180303(토),3,블랙 팬서,2018-02-14,964399822,0.204,490357289,1.034000000000000021524448889920222427463158965110778808593750,43477538557,111713,57011,1.042000000000000021690982343613995908526703715324401855468750,5105996,787,2939,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,드라마,SF",라이언 쿠글러,"채드윅 보스만,마이클 B. 조던,루피타 뇽오,다네이 거라이라,마틴 프리먼,안젤라 바셋,포레스트 휘테커,앤디 서키스,레티티아 라이트,다니엘 칼루야,윈스턴 듀크"
20180303(토),4,셰이프 오브 워터: 사랑의 모양,2018-02-22,220279378,0.047,86234911,0.643000000000000013385126340637043540482409298419952392578125,2548814500,25213,9677,0.623000000000000012968792706402609837823547422885894775390625,306159,280,677,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"어드벤처,판타지",기예르모 델 토로,"샐리 호킨스,마이클 섀넌,리차드 젠킨스,더그 존스,마이클 스털버그,옥타비아 스펜서"
20180303(토),5,레드 스패로,2018-02-28,143546600,0.03,50391000,0.541000000000000011261824806041431656922213733196258544921875,531056100,16877,5800,0.524000000000000010907941216942163009662181138992309570312500,67195,371,702,미국,미국,,이십세기폭스코리아(주),청소년관람불가,스릴러,프란시스 로렌스,"제니퍼 로렌스,조엘 에저튼,마티아스 쇼에나에츠,샬롯 램플링,메리-루이스 파커,제레미 아이언스"
20180303(토),6,게이트,2018-02-28,138243200,0.028999999999999998,67182500,0.945000000000000019671764217576992450631223618984222412109375,483495600,15872,7583,0.915000000000000019047263766225341896642930805683135986328125,59535,203,551,한국,한국,삼삼공구 브라더스,(주)제이앤씨미디어그룹,15세이상관람가,"범죄,코미디",신재호,"정려원,임창정,정상훈,이경영,이문식,이세랑,윤송아"
20180303(토),7,50가지 그림자: 해방,2018-02-21,89380600,0.019,24351600,0.374000000000000007785438960183910239720717072486877441406250,1578260400,9816,2703,0.38000000000000000791033905045424035051837563514709472656250,184047,144,321,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스,스릴러",제임스 폴리,"다코타 존슨,제이미 도넌"
20180303(토),8,프렌즈: 몬스터섬의비밀,2011-12-29,37914100,0.0080,25792400,2.128000000000000044297898682543745962902903556823730468750000,3909130800,5090,3507,2.215000000000000046108949991463532569468952715396881103515625,533674,187,275,일본,일본,,"(주)스마일이엔티,(주)에스비에스콘텐츠허브",전체관람가,"애니메이션,어드벤처",야마자키 타카시,"이장원,엄상현,김서영,윤세웅,카토리 싱고,야마데라 코이치,신도 유나,아베 사다오"
20180303(토),9,펭이와 친구들의 남극대모험,2018-02-28,24959600,0.0050,12512800,1.005000000000000020920765120280293558607809245586395263671875,130978600,3313,1700,1.054000000000000021940782524154656130122020840644836425781250,17600,203,262,중국,중국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처,코미디",루카스 퀴아오,
20180303(토),10,조선명탐정: 흡혈괴마의 비밀,2018-02-08,16038100,0.0030,8309700,1.075000000000000022377932840100811517913825809955596923828125,19787957864,2140,1135,1.129000000000000023502033652533782515092752873897552490234375,2439232,127,188,한국,한국,청년필름(주),(주)쇼박스,12세이상관람가,"사극,어드벤처,코미디",김석윤,"김명민,오달수,김지원,김범,이민기,지웅배"
20180303(토),11,골든슬럼버,2018-02-14,14712800,0.0030,5910400,0.671000000000000013967993428565250724204815924167633056640625,11368703398,1852,766,0.705000000000000014675760606763788018724881112575531005859375,1380460,118,185,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"범죄,드라마",노동석,"강동원,김의성,한효주,김성균,김대명,윤계상,이준혁,정소민,최우식,유재명,차순배,김시은"
20180303(토),12,코코,2018-01-11,13544900,0.0030,9033800,2.003000000000000041695813468578535321285016834735870361328125,27692152740,1625,1088,2.026000000000000042174597147948134079342707991600036621093750,3509077,55,63,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,리 언크리치,"가엘 가르시아 베르날,앤서니 곤잘레스,벤자민 브랫"
20180303(토),13,명탐정 코난:감벽의 관,2018-02-14,7440000,0.0020,6514900,7.042000000000000146591072613944106706185266375541687011718750,1789775000,965,851,7.465000000000000155396528978002379517420195043087005615234375,240770,61,71,일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,야마모토 야스이치로,"김선혜,강수진,이현진,이용신,이정구,여민정,정선혜,우정신,황원,타카야마 미나미,야마구치 캇페이,야마자키 와카나,카미야 아키라"
20180303(토),14,쓰리 빌보드,2018-03-15,4622500,0.0010,4622500,1.00000000000000002081668171172168513294309377670288085937500,19853300,561,561,1.00000000000000002081668171172168513294309377670288085937500,2305,5,5,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"코미디,범죄,드라마",마틴 맥도나,"프란시스 맥도먼드,우디 해럴슨,샘 록웰,존 혹스,피터 딘클리지"
20180303(토),15,위대한 쇼맨,2017-12-20,4680800,0.0010,2513600,1.16000000000000002414735078559715475421398878097534179687500,11455959400,538,285,1.126000000000000023439583607398617459693923592567443847656250,1396185,14,19,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20180303(토),16,하이큐!! 콘셉트의 싸움,2018-01-11,3472500,0.0010,2206000,1.742000000000000036262659541819175501586869359016418457031250,165660500,465,308,1.962000000000000040842329518397946230834349989891052246093750,22800,42,50,일본,일본,,(주)팝엔터테인먼트,12세이상관람가,애니메이션,미츠나카 스스무,
20180303(토),17,젝스키스 에이틴,2018-01-18,2173000,0.0,1428000,1.917000000000000039905578841370470399851910769939422607421875,331515000,287,161,1.278000000000000026603719227580313599901273846626281738281250,44804,2,2,한국,한국,(주)와이지엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),전체관람가,다큐멘터리,,"은지원,이재진,장수원,김재덕,강성훈"
