날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20171122(수),1,꾼,2017-11-22,1564888600,0.659,1540209800,62.41000000000000129916910562855036914697848260402679443359375,1898510900,213172,210838,90.333000000000001880433309064954983114148490130901336669921875,251911,1195,6295,한국,한국,(주)영화사두둥,(주)쇼박스,15세이상관람가,범죄,장창원,"현빈,유지태,배성우,박성웅,나나,안세하,최덕문,전보람,전헌태,유정호,이용희,이재남,이창호,김동철,황인범,김태강,차순배"
20171122(수),2,저스티스 리그,2017-11-15,334680800,0.141,-136411000,-0.29000000000000000603683769639928868855349719524383544921875,10955939749,44903,-16023,-0.263000000000000005474787290182803189964033663272857666015625,1320719,730,3354,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",잭 스나이더,"벤 애플렉,갤 가돗,제이슨 모모아,레이 피셔,에즈라 밀러,헨리 카빌,J.K. 시몬스,윌렘 데포,제레미 아이언스,앰버 허드,코니 닐슨,에이미 아담스,다이안 레인"
20171122(수),3,해피 데스데이,2017-11-08,215254300,0.091,1528500,0.007000000000000000145716771982051795930601656436920166015625,9027156799,29475,1508,0.054000000000000001124100812432970997178927063941955566406250,1127354,513,1921,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),미스터리,스릴러",크리스토퍼 랜던,"제시카 로테,이스라엘 브로우사드"
20171122(수),4,토르: 라그나로크,2017-10-25,93138500,0.039,-22638000,-0.196000000000000004080069615497450286056846380233764648437500,37540434345,12529,-2794,-0.182000000000000003788636071533346694195643067359924316406250,4638245,423,1048,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF",타이카 와이티티,"크리스 헴스워스,톰 히들스턴,케이트 블란쳇,이드리스 엘바,제프 골드블럼,테사 톰슨,칼 어번,마크 러팔로,안소니 홉킨스"
20171122(수),5,7호실,2017-11-15,34396400,0.013999999999999999,-92553100,-0.729000000000000015175360967845108461915515363216400146484375,2398481537,4722,-12538,-0.726000000000000015112910922709943406516686081886291503906250,310417,338,831,한국,한국,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,이용승,"신하균,도경수,김동영,김종수,김종구,박수영,전석호,황정민,정희태,김도윤,정승길,박소영,조민성,윤세현,이광기,이재혁,김성종,우지현"
20171122(수),6,범죄도시,2017-10-03,33320000,0.013999999999999999,-30375700,-0.477000000000000009929557176491243808413855731487274169921875,55951461249,4509,-3927,-0.466000000000000009700573677662305271951481699943542480468750,6834894,246,474,한국,한국,"(주)홍필름,(주)비에이엔터테인먼트","메가박스중앙(주)플러스엠,(주)키위미디어그룹",청소년관람불가,"범죄,액션",강윤성,"마동석,윤계상,조재윤,최귀화,박상규,유지연,최성재,이경원,이태규,진선규,허동원"
20171122(수),7,채비,2017-11-09,25292000,0.011000000000000001,-3867500,-0.133000000000000002768618667658984122681431472301483154296875,1037272064,3890,-600,-0.134000000000000002789435349370705807814374566078186035156250,142636,120,206,한국,한국,(주)26컴퍼니,오퍼스픽쳐스,12세이상관람가,드라마,조영준,"고두심,김성균,유선,박철민,김희정,신세경,마현,박세준,박소연,박소정,박지윤,박혜영,송국진,양태열,유지연,한지호,이태규,김남언"
20171122(수),8,부라더,2017-11-02,20374600,0.009000000000000001,-47316800,-0.699000000000000014550860516493457907927222549915313720703125,11665599098,3050,-6806,-0.691000000000000014384327062799684426863677799701690673828125,1475089,240,429,한국,한국,"(주)홍필름,(주)수필름",메가박스중앙(주)플러스엠,12세이상관람가,코미디,장유정,"마동석,이동휘,이하늬,류정수,배준수,석정호,신은영,안백승,안승주,채지혜,이성은,이수민,이은정,한명순,이재민,이하은,황인주,황종환,김근영"
20171122(수),9,기억의 밤,2017-11-29,8850000,0.0040,8850000,1.00000000000000002081668171172168513294309377670288085937500,14634000,1401,1401,1.00000000000000002081668171172168513294309377670288085937500,2515,4,6,한국,한국,(주)비에이엔터테인먼트,"메가박스중앙(주)플러스엠,주식회사 키위컴퍼니",15세이상관람가,"미스터리,스릴러",장항준,"강하늘,김무열,문성근,나영희,최고,박윤식,박재영,이동근,이동진,이승용,남명렬,김현목"
20171122(수),10,빌리 진 킹: 세기의 대결,2017-11-16,7255500,0.0030,-3148500,-0.303000000000000006307454558651670595281757414340972900390625,102999000,989,-479,-0.326000000000000006786238238021269353339448571205139160156250,13010,80,115,미국,"미국,영국",,이십세기폭스코리아(주),15세이상관람가,코미디,"발레리 페리스,조나단 데이턴","엠마 스톤,스티브 카렐"
