날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180228(수),1,궁합,2018-02-28,1060297900,0.335,1051904900,125.331000000000002608975535611790519396890886127948760986328125,1099034900,175057,173844,143.317000000000002983384372878816748198005370795726776123046875,179659,855,4107,한국,한국,(주)주피터필름,씨제이이앤엠(주),12세이상관람가,"코미디,드라마",홍창표,"심은경,이승기,김상경,연우진,강민혁,최우식,조복래,최민호,박선영,이한서,윤송아,이선빈"
20180228(수),2,리틀 포레스트,2018-02-28,779250900,0.24600000000000002,767144900,63.369000000000001319132303390091465189470909535884857177734375,889188600,131350,129996,96.009000000000001998588794460687267928733490407466888427734375,146948,831,4191,한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주,홍성덕"
20180228(수),3,블랙 팬서,2018-02-14,744568300,0.235,71457700,0.106000000000000002206568261442498624091967940330505371093750,40772915402,114218,27137,0.312000000000000006494804694057165761478245258331298828125000,4789420,701,2741,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,드라마,SF",라이언 쿠글러,"채드윅 보스만,마이클 B. 조던,루피타 뇽오,다네이 거라이라,마틴 프리먼,안젤라 바셋,포레스트 휘테커,앤디 서키스,레티티아 라이트,다니엘 칼루야,윈스턴 듀크"
20180228(수),4,셰이프 오브 워터: 사랑의 모양,2018-02-22,146373500,0.046,-45014700,-0.235000000000000004891920202254596006241627037525177001953125,1940562955,23504,-1146,-0.046000000000000000957567358739197516115382313728332519531250,235968,266,680,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"어드벤처,판타지",기예르모 델 토로,"샐리 호킨스,마이클 섀넌,리차드 젠킨스,더그 존스,마이클 스털버그,옥타비아 스펜서"
20180228(수),5,레드 스패로,2018-02-28,111196600,0.035,111196600,1.00000000000000002081668171172168513294309377670288085937500,114190600,17633,17633,1.00000000000000002081668171172168513294309377670288085937500,18053,389,893,미국,미국,,이십세기폭스코리아(주),청소년관람불가,스릴러,프란시스 로렌스,"제니퍼 로렌스,조엘 에저튼,마티아스 쇼에나에츠,샬롯 램플링,메리-루이스 파커,제레미 아이언스"
20180228(수),6,게이트,2018-02-28,89426200,0.027999999999999997,87450200,44.256000000000000921263065833954897243529558181762695312500000,104504200,13723,13476,54.559000000000001135737337509823419168242253363132476806640625,15613,179,528,한국,한국,삼삼공구 브라더스,(주)제이앤씨미디어그룹,15세이상관람가,"범죄,코미디",신재호,"정려원,임창정,정상훈,이경영,이문식,이세랑,윤송아"
20180228(수),7,50가지 그림자: 해방,2018-02-21,73151300,0.023,-31859300,-0.303000000000000006307454558651670595281757414340972900390625,1314011300,11788,-1348,-0.103000000000000002144118216307333568693138659000396728515625,155196,155,370,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스,스릴러",제임스 폴리,"다코타 존슨,제이미 도넌"
20180228(수),8,골든슬럼버,2018-02-14,23852900,0.0080,-126017000,-0.841000000000000017506829319557937196805141866207122802734375,11312817798,3911,-16341,-0.807000000000000016799062141359399902285076677799224853515625,1373457,167,281,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"범죄,드라마",노동석,"강동원,김의성,한효주,김성균,김대명,윤계상,이준혁,정소민,최우식,유재명,차순배,김시은"
20180228(수),9,펭이와 친구들의 남극대모험,2018-02-28,24904100,0.0080,23672100,19.214000000000000399971722409020458144368603825569152832031250,27676100,3735,3581,23.253000000000000484050299842664344396325759589672088623046875,4043,183,200,중국,중국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처,코미디",루카스 퀴아오,
20180228(수),10,조선명탐정: 흡혈괴마의 비밀,2018-02-08,22449300,0.006999999999999999,-125658900,-0.848000000000000017652546091539988992735743522644042968750000,19725018364,3707,-16859,-0.82000000000000001706967900361178180901333689689636230468750,2431040,158,276,한국,한국,청년필름(주),(주)쇼박스,12세이상관람가,"사극,어드벤처,코미디",김석윤,"김명민,오달수,김지원,김범,이민기,지웅배"
20180228(수),11,프렌즈: 몬스터섬의비밀,2011-12-29,24059800,0.0080,20594800,5.944000000000000123734356094473696430213749408721923828125000,3785226800,3690,3195,6.455000000000000134371680449163477533147670328617095947265625,517096,158,177,일본,일본,,"(주)스마일이엔티,(주)에스비에스콘텐츠허브",전체관람가,"애니메이션,어드벤처",야마자키 타카시,"이장원,엄상현,김서영,윤세웅,카토리 싱고,야마데라 코이치,신도 유나,아베 사다오"
20180228(수),12,코코,2018-01-11,9274200,0.0030,-41760600,-0.818000000000000017028045640188338438747450709342956542968750,27642707940,1358,-5932,-0.814000000000000016944778913341451698215678334236145019531250,3503109,43,52,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,리 언크리치,"가엘 가르시아 베르날,앤서니 곤잘레스,벤자민 브랫"
20180228(수),13,사라진 밤,2018-03-07,9920000,0.0030,9920000,1.00000000000000002081668171172168513294309377670288085937500,11584000,1244,1244,1.00000000000000002081668171172168513294309377670288085937500,1452,6,6,한국,한국,"(주)싸이더스,(주)엠씨엠씨,(주)더블앤조이픽쳐스",씨네그루(주)키다리이엔티,15세이상관람가,스릴러,이창희,"김상경,김강우,김희애,서현우"
20180228(수),14,하이큐!! 콘셉트의 싸움,2018-01-11,7820000,0.0020,7700000,64.167000000000001335744015396045369925559498369693756103515625,154465500,1188,1173,78.20000000000000162786450985663577739614993333816528320312500,21293,50,68,일본,일본,,(주)팝엔터테인먼트,12세이상관람가,애니메이션,미츠나카 스스무,
20180228(수),15,명탐정 코난:감벽의 관,2018-02-14,6245300,0.0020,-30949200,-0.832000000000000017319479184152442030608654022216796875000000,1760965200,976,-4463,-0.821000000000000017090495685323503494146279990673065185546875,237011,45,53,일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,야마모토 야스이치로,"김선혜,강수진,이현진,이용신,이정구,여민정,정선혜,우정신,황원,타카야마 미나미,야마구치 캇페이,야마자키 와카나,카미야 아키라"
20180228(수),16,흥부: 글로 세상을 바꾼 자,2018-02-14,4405600,0.0010,-24674300,-0.849000000000000017673362773251710677868686616420745849609375,3361497500,820,-3355,-0.804000000000000016736612096224234846886247396469116210937500,413515,37,41,한국,한국,"(주)영화사 궁,(주)발렌타인필름",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,사극,조근현,"김규백,정우,김주혁,정진영,김원해,정상훈,정해인,곽동연,천우희,진구,지웅배,김태준,김현목"
20180228(수),17,1987,2017-12-27,4378000,0.0010,1084200,0.329000000000000006848688283156434408738277852535247802734375,58162055145,819,276,0.508000000000000010574874309554616047535091638565063476562500,7231177,16,18,한국,한국,(주)우정필름,씨제이이앤엠(주),15세이상관람가,드라마,장준환,"김윤석,하정우,유해진,김태리,박희순,이희준,설경구,여진구,유정호,윤재국,지웅배,정재윤,이가영,이동욱,이동희,이상준,이태형,최광일,강동원,문소리,문성근,김원진,남민우,이주영,임병우,김시은,김기태,정재윤,황성준,서현우,조민준"
20180228(수),18,불한당: 나쁜 놈들의 세상,2017-05-17,2941000,0.0010,-1603000,-0.353000000000000007348288644237754851928912103176116943359375,7653561125,558,-310,-0.357000000000000007431555371084641592460684478282928466796875,951687,24,28,한국,한국,"씨제이이앤엠(주),(주)바른손",씨제이이앤엠(주),청소년관람불가,"범죄,액션,드라마",변성현,"설경구,임시완,김희원,전혜진,이경영,김성오,허준호,박정주,박지호,박형우,임효은,정기욱,주현수,윤준희,최형욱,이미소,이시훈,이영호,이은비,이인규,이정우,이정호,김말구,문지윤"
20180228(수),19,킹 오브 프리즘,2016-08-11,4263500,0.0010,4106500,26.156000000000000544481126851792396337259560823440551757812500,968831000,474,450,18.75000000000000039031278209478159624268300831317901611328125,116743,4,6,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,드라마,판타지",히시다 마사카즈,
20180228(수),20,그것만이 내 세상,2018-01-17,2048300,0.0010,-21077600,-0.911000000000000018963997039378455156111158430576324462890625,27427616182,385,-3142,-0.891000000000000018547663405144021453452296555042266845703125,3415172,26,28,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"코미디,드라마",최성현,"이병헌,윤여정,박정민,한지민,김성령,이주영,최리"
20180228(수),21,안나 까레니나,,680000,0.0,-196000,-0.224000000000000004662936703425657469779253005981445312500000,1556000,340,-98,-0.224000000000000004662936703425657469779253005981445312500000,778,1,5,미국,미국,,,,"드라마,멜로/로맨스",버나드 로즈,"소피 마르소,숀 빈"
20180228(수),22,온리 더 브레이브,2018-03-07,2702000,0.0010,2702000,1.00000000000000002081668171172168513294309377670288085937500,17185000,324,324,1.00000000000000002081668171172168513294309377670288085937500,2072,3,3,미국,미국,,㈜코리아스크린,12세이상관람가,드라마,조셉 코신스키,"조슈 브롤린,마일즈 텔러,제프 브리지스,제임스 뱃지 데일,테일러 키취,제니퍼 코넬리"
20180228(수),23,위대한 쇼맨,2017-12-20,1923200,0.0010,-5481400,-0.74000000000000001540434446667404699837788939476013183593750,11443920200,279,-675,-0.708000000000000014738210651898953074123710393905639648437500,1394791,11,16,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20180228(수),24,가려진 시간,2016-11-16,1190000,0.0,1190000,1.00000000000000002081668171172168513294309377670288085937500,3948158400,238,238,1.00000000000000002081668171172168513294309377670288085937500,511369,1,1,한국,한국,(주)바른손이앤에이,(주)쇼박스,12세이상관람가,"드라마,판타지",엄태화,"강동원,신은수,이효제,김희원,권해효,김단율,정우진,엄태구,박종환,김동현,김예지,이영상,조슬예,고민우,오희준,김정영"
20180228(수),25,천국과 지옥,,265000,0.0,-44000,-0.142000000000000002955968803064479288877919316291809082031250,574000,140,-23,-0.141000000000000002935152121352757603744976222515106201171875,303,1,3,미국,미국,,,12세관람가,"드라마,전쟁",리차드 플레이셔,"로버트 와그너,테리 무어,브로데릭 크로포드"
20180228(수),26,더 포리너,2018-02-07,596500,0.0,-361000,-0.377000000000000007847889005319075295119546353816986083984375,320377600,135,9,0.071000000000000001477984401532239644438959658145904541015625,39232,5,5,영국,"영국,중국",,"(주)더블앤조이픽쳐스,TCO(주)더콘텐츠온",15세이상관람가,"액션,스릴러",마틴 캠벨,"성룡,피어스 브로스넌"
20180228(수),27,젝스키스 에이틴,2018-01-18,670000,0.0,-426500,-0.389000000000000008097689185859735516714863479137420654296875,327907000,127,-65,-0.339000000000000007056855100273651260067708790302276611328125,44274,1,1,한국,한국,(주)와이지엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),전체관람가,다큐멘터리,,"은지원,이재진,장수원,김재덕,강성훈"
20180228(수),28,리골레토,,1736500,0.0010,1736500,1.00000000000000002081668171172168513294309377670288085937500,30519500,110,110,1.00000000000000002081668171172168513294309377670288085937500,1842,6,6,독일,독일,,,12세이상관람가,공연,,루치아노 파바로티
20180228(수),29,메이즈 러너: 데스 큐어,2018-01-17,800000,0.0,0,0E-59,18888593104,100,0,0E-59,2297982,5,5,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,SF,스릴러",웨스 볼,"딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍"
20180228(수),30,"소년, 소녀를 만나다",1996-01-13,778000,0.0,778000,1.00000000000000002081668171172168513294309377670288085937500,6946000,87,87,1.00000000000000002081668171172168513294309377670288085937500,926,1,1,프랑스,프랑스,,오드,고등학생이상관람가,드라마,레오스 카락스,드니 라방
20180228(수),31,레드 소냐,1985-07-17,191000,0.0,191000,1.00000000000000002081668171172168513294309377670288085937500,191000,72,72,1.00000000000000002081668171172168513294309377670288085937500,72,1,2,네덜란드,"네덜란드,미국",디노 드 로렌티스 프로덕션즈,,연소자관람가,"액션,어드벤처,판타지",리차드 플레이셔,"아놀드 슈왈제네거,브리지트 닐슨,폴 L. 스미스,어니 리에스 주니어"
20180228(수),32,위험한 채팅,2018-02-28,300000,0.0,300000,1.00000000000000002081668171172168513294309377670288085937500,300000,60,60,1.00000000000000002081668171172168513294309377670288085937500,60,1,1,미국,미국,,(주)엔씨미디어,청소년관람불가,스릴러,보리스 웩슬러,
20180228(수),33,신과함께-죄와 벌,2017-12-20,315000,0.0,-4761900,-0.938000000000000019526047445594940654700621962547302246093750,115694181237,48,-661,-0.932000000000000019401147355324610543902963399887084960937500,14410246,3,3,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈,오희준,이준혁"
20180228(수),34,밤과 낮 사이,,84000,0.0,84000,1.00000000000000002081668171172168513294309377670288085937500,84000,42,42,1.00000000000000002081668171172168513294309377670288085937500,42,1,4,이탈리아,"이탈리아,미국",,,,"액션,전쟁,드라마",누날리 존슨,"에바 가드너,더크 보가드"
20180228(수),35,덩케르크,2017-07-20,250500,0.0,250500,1.00000000000000002081668171172168513294309377670288085937500,24574720848,33,33,1.00000000000000002081668171172168513294309377670288085937500,2792396,2,2,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,"액션,드라마,스릴러,전쟁",크리스토퍼 놀란,"톰 하디,마크 라이런스,케네스 브래너,킬리언 머피,제임스 다시,케빈 구스리"
20180228(수),36,베이비 드라이버,2017-09-14,244000,0.0,66000,0.371000000000000007722988915048745184321887791156768798828125,6706781214,32,11,0.524000000000000010907941216942163009662181138992309570312500,823544,3,3,영국,영국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,범죄,스릴러",에드가 라이트,"안셀 엘고트,케빈 스페이시,릴리 제임스,에이자 곤잘레스,존 햄,제이미 폭스"
20180228(수),37,태양의 제국,1989-07-08,90000,0.0,90000,1.00000000000000002081668171172168513294309377670288085937500,90000,30,30,1.00000000000000002081668171172168513294309377670288085937500,30,1,1,미국,미국,,워너 브러더스 픽쳐스,연소자관람가,"드라마,전쟁",스티븐 스필버그,
20180228(수),38,아가씨,2016-06-01,256000,0.0,256000,1.00000000000000002081668171172168513294309377670288085937500,35217308991,29,29,1.00000000000000002081668171172168513294309377670288085937500,4288559,1,1,한국,한국,"유한회사 아가씨에프에스,(주)모호필름,(주)용필름",씨제이이앤엠(주),청소년관람불가,"스릴러,드라마",박찬욱,"김민희,김태리,하정우,조진웅,김해숙,문소리,최병모,김인우,이용녀,조은형,장한순,이규정,이승준,이윤재,김시은"
20180228(수),39,비밥바룰라,2018-01-24,125000,0.0,125000,1.00000000000000002081668171172168513294309377670288085937500,313746200,25,25,1.00000000000000002081668171172168513294309377670288085937500,45488,1,1,한국,한국,영화사김치(주),씨네그루(주)키다리이엔티,12세이상관람가,코미디,이성재,"박인환,신구,임현식,윤덕용,김인권,이채은,이은우,최선자,성병숙"
20180228(수),40,커뮤터,2018-01-24,100000,0.0,-10000,-0.091000000000000001894318035766673347097821533679962158203125,2274264955,20,-2,-0.091000000000000001894318035766673347097821533679962158203125,283866,1,1,영국,"영국,미국",,메가박스중앙(주)플러스엠,15세이상관람가,액션,자움 콜렛 세라,"리암 니슨,베라 파미가,패트릭 윌슨,샘 닐"
20180228(수),41,더 파티,2018-12-20,54000,0.0,54000,1.00000000000000002081668171172168513294309377670288085937500,54000,18,18,1.00000000000000002081668171172168513294309377670288085937500,18,1,1,영국,영국,,(주)라이크 콘텐츠,15세이상관람가,"코미디,드라마",샐리 포터,"패트리샤 클락슨,브루노 간츠"
20180228(수),42,강철비,2017-12-14,81000,0.0,-514000,-0.864000000000000017985612998927535954862833023071289062500000,35489666466,16,-99,-0.861000000000000017923162953792370899464003741741180419921875,4452755,5,5,한국,한국,"(주)와이웍스엔터테인먼트,(주)모팩",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,드라마",양우석,"정우성,곽도원,김갑수,김의성,이경영,조우진,정원중,김명곤,박은혜,김지호,안미나,원진아,정유나,이상민,이정호,정환,한승헌,박민희"
20180228(수),42,독수리는 다시난다,,48000,0.0,48000,1.00000000000000002081668171172168513294309377670288085937500,84000,16,16,1.00000000000000002081668171172168513294309377670288085937500,34,1,1,미국,미국,,,,,헨리 킹,"타이론 파워,베티 그레블"
20180228(수),42,新 가족시네마(인디스데이),,16000,0.0,16000,1.00000000000000002081668171172168513294309377670288085937500,16000,16,16,1.00000000000000002081668171172168513294309377670288085937500,16,1,2,한국,한국,,,,기타,,
20180228(수),45,빨간 벽돌,,90000,0.0,90000,1.00000000000000002081668171172168513294309377670288085937500,595000,13,13,1.00000000000000002081668171172168513294309377670288085937500,114,1,1,한국,한국,,,,다큐멘터리,주현숙,
20180228(수),46,페르디난드,2018-01-03,80000,0.0,0,0E-59,3865902500,10,0,0E-59,535368,1,1,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",카를로스 살다나,"존 시나,케이트 맥키넌,데이비드 테넌트,바비 카나베일,미구엘 앙겔 실베스트르,지나 로드리게즈"
