날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180926(수),1,안시성,2018-09-19,4759526650,0.452,-2306665600,-0.326000000000000006786238238021269353339448571205139160156250,30469543341,655697,-139244,-0.175000000000000003642919299551294898265041410923004150390625,3551652,1428,6350,한국,한국,"(주)영화사수작,(주)스튜디오앤뉴,주식회사 모티브랩",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"사극,액션",김광식,"이태진,조인성,남주혁,박성웅,배성우,엄태구,설현,박병은,오대환,성동일,정은채,유오성,김미지,여윤호,박인수,이승일"
20180926(수),2,명당,2018-09-19,1812963150,0.172,-1237204750,-0.406000000000000008451572774959004163974896073341369628906250,14461350709,251376,-90541,-0.265000000000000005516420653606246560229919850826263427734375,1674912,940,3776,한국,한국,(주)주피터필름,메가박스중앙(주)플러스엠,12세이상관람가,사극,박희곤,"조승우,지성,김성균,백윤식,문채원,유재명,박충선,이원근,김민재,강태오"
20180926(수),3,협상,2018-09-19,1499938700,0.14300000000000002,-822723400,-0.354000000000000007369105325949476537061855196952819824218750,11372370209,207597,-50265,-0.195000000000000004059252933785728600923903286457061767578125,1312385,837,3277,한국,한국,"(주)제이케이필름,그리고픽처스,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,범죄,이종석,"현빈,손예진,김상호,장영남,장광,조영진,이문식"
20180926(수),4,원더풀 고스트,2018-09-26,1192611300,0.113,1192611300,1.00000000000000002081668171172168513294309377670288085937500,1247686500,163644,163644,1.00000000000000002081668171172168513294309377670288085937500,169962,351,1856,한국,한국,(주)데이드림엔터테인먼트,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",12세이상관람가,"코미디,드라마,범죄",조원희,"마동석,김영광,이유영"
20180926(수),5,더 넌,2018-09-19,632366250,0.06,-313155900,-0.331000000000000006890321646579877779004164040088653564453125,7114781153,89503,-14856,-0.142000000000000002955968803064479288877919316291809082031250,820696,603,1880,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),코린 하디,"타이사 파미가,데미안 비쉬어,보니 아론스,샬롯 호프"
20180926(수),6,서치,2018-08-29,238621000,0.023,-169125250,-0.415000000000000008638922910364499330171383917331695556640625,24415252595,32734,-11723,-0.264000000000000005495603971894524875096976757049560546875000,2849955,336,647,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,드라마,아니쉬 차간티,"존 조,데브라 메싱"
20180926(수),7,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,2018-09-20,228096450,0.022000000000000002,12981550,0.06000000000000000124900090270330110797658562660217285156250,908140400,30321,2546,0.092000000000000001915134717478395032230764627456665039062500,118270,372,528,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,우시로 신지,"여민정,김지율,홍범기,신용우,이호산"
20180926(수),8,에그엔젤 코코밍: 두근두근 핼러윈 파티,2018-09-22,53550400,0.0050,-3200800,-0.056000000000000001165734175856414367444813251495361328125000,279011600,6664,-294,-0.042000000000000000874300631892310775583609938621520996093750,34520,113,147,일본,일본,,(주)엠제이픽쳐스,전체관람가,애니메이션,닛타 노리오,
20180926(수),9,극장판 뽀잉: 슈퍼 변신의 비밀,2018-09-20,45251000,0.0040,2751500,0.065000000000000001353084311261909533641301095485687255859375,232820600,5884,561,0.105000000000000002185751579730776938959024846553802490234375,29652,217,249,한국,한국,(주)크레이지버드스튜디오,"(주)이수C&E;,(주)시너지미디어",전체관람가,애니메이션,정미화,"전태열,엄상현,홍소영,정영웅,박선영,김은아,홍진욱,이민규,천지선"
20180926(수),10,물괴,2018-09-12,24079050,0.0020,-18105750,-0.429000000000000008930356454328602922032587230205535888671875,6039408754,3182,-1872,-0.37000000000000000770217223333702349918894469738006591796875,715200,146,214,한국,한국,(주)태원엔터테인먼트,"롯데컬처웍스(주)롯데엔터테인먼트,씨네그루(주)키다리이엔티",15세이상관람가,"액션,사극",허종호,"김명민,김인권,이혜리,최우식,박성웅,박희순,이경영"
20180926(수),11,너의 결혼식,2018-08-22,9795650,0.0010,-4080450,-0.294000000000000006120104423246175429085269570350646972656250,23638058069,1347,-244,-0.153000000000000003184952301893417825340293347835540771484375,2815993,37,50,한국,한국,"(주)필름케이,(주)외유내강",메가박스중앙(주)플러스엠,12세이상관람가,멜로/로맨스,이석근,"박보영,김영광,강기영,장성범,고규필,서은수,차엽,안길강"
20180926(수),12,맘마미아!2,2018-08-08,6815100,0.0010,-2081350,-0.234000000000000004871103520542874321108683943748474121093750,19585278403,959,-115,-0.107000000000000002227384943154220309224911034107208251953125,2291045,15,21,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,뮤지컬,올 파커,"아만다 사이프리드,릴리 제임스,메릴 스트립,피어스 브로스넌,제레미 어바인,콜린 퍼스,휴 스키너,스텔란 스카스가드,조쉬 딜란,줄리 월터스,알렉사 데이비스,크리스틴 바란스키,제시카 키나 윈,도미닉 쿠퍼,셰어,앤디 가르시아"
20180926(수),13,페세이지,1979-07-05,1245000,0.0,-142000,-0.102000000000000002123301534595611883560195565223693847656250,2865000,620,-71,-0.103000000000000002144118216307333568693138659000396728515625,1394,1,5,미국,미국,,,국민학생관람불가,액션,J. 리 톰슨,"안소니 퀸,제임스 매드슨,크리스토퍼 리,말콤 맥도웰"
20180926(수),14,고뇌와 환희,,821000,0.0,225000,0.378000000000000007868705687030796980252489447593688964843750,2171000,408,110,0.369000000000000007681355551625301814056001603603363037109375,1083,1,4,미국,"미국,이탈리아",,,15세이상관람가,드라마,캐롤 리드,"찰톤 헤스톤,렉스 해리슨"
20180926(수),15,이프 온리,2004-10-29,2354500,0.0,1738500,2.822000000000000058744675790478595445165410637855529785156250,6811563200,367,274,2.946000000000000061325944322732084401650354266166687011718750,1021025,7,9,미국,미국,"인터미디어필름,아웃로 프로덕션즈,테이피스트리 필름","(주)유니코리아문예투자,씨제이엔터테인먼트",15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거,"제니퍼 러브 휴잇,폴 니콜스"
20180926(수),16,돼지꿈,,475000,0.0,475000,1.00000000000000002081668171172168513294309377670288085937500,475000,247,247,1.00000000000000002081668171172168513294309377670288085937500,247,1,3,한국,한국,,,,,한형모,"문정숙,허장강"
20180926(수),17,공작,2018-08-08,1203000,0.0,-214000,-0.151000000000000003143318938469974455074407160282135009765625,42777375176,204,-29,-0.124000000000000002581268532253488956484943628311157226562500,4972637,6,6,한국,한국,"(주)영화사 월광,(주)사나이픽처스",씨제이이앤엠(주),12세이상관람가,드라마,윤종빈,"황정민,이성민,조진웅,주지훈,김대현"
20180926(수),18,신과함께-인과 연,2018-08-01,1530700,0.0,-1215200,-0.443000000000000009221789998292706513893790543079376220703125,102637077609,200,-107,-0.349000000000000007265021917390868111397139728069305419921875,12271161,10,11,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,주지훈,김향기,마동석,김동욱,이정재,김기태,오희준,도경수,이준혁"
20180926(수),19,업그레이드,2018-09-06,1049000,0.0,-303500,-0.224000000000000004662936703425657469779253005981445312500000,1729609800,124,-36,-0.225000000000000004683753385137379154912196099758148193359375,188357,3,6,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,액션,리 워넬,"로건 마샬-그린,해리슨 길벗슨"
