날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20171227(수),1,신과함께-죄와 벌,2017-12-20,3021329100,0.506,-174040000,-0.054000000000000001124100812432970997178927063941955566406250,45007553919,495106,65080,0.151000000000000003143318938469974455074407160282135009765625,5696686,1428,5998,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈,오희준,이준혁"
20171227(수),2,1987,2017-12-27,1973650400,0.331,1909449900,29.742000000000000619129747470026359223993495106697082519531250,2277747900,331736,324568,45.28000000000000094257934790675790281966328620910644531250000,367067,1299,6074,한국,한국,(주)우정필름,씨제이이앤엠(주),15세이상관람가,드라마,장준환,"김윤석,하정우,유해진,김태리,박희순,이희준,설경구,여진구,유정호,윤재국,지웅배,정재윤,이가영,이동욱,이동희,이상준,이태형,최광일,강동원,문소리,문성근,김원진,남민우,이주영,임병우,김시은,김기태,정재윤,황성준,서현우,조민준"
20171227(수),3,강철비,2017-12-14,457801400,0.077,-309901600,-0.404000000000000008409939411535560793709009885787963867187500,29181759422,76078,-27527,-0.266000000000000005537237335317968245362862944602966308593750,3665938,610,1599,한국,한국,"(주)와이웍스엔터테인먼트,(주)모팩",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,드라마",양우석,"정우성,곽도원,김갑수,김의성,이경영,조우진,정원중,김명곤,박은혜,김지호,안미나,원진아,정유나,이상민,이정호,정환,한승헌,박민희"
20171227(수),4,위대한 쇼맨,2017-12-20,229170200,0.038,-175911800,-0.434000000000000009034439862887211347697302699089050292968750,5193850331,36053,-17783,-0.33000000000000000686950496486815609387122094631195068359375,637730,424,821,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20171227(수),5,극장판 포켓몬스터 너로 정했다!,2017-12-21,75487000,0.013000000000000001,-14792100,-0.164000000000000003413935800722356361802667379379272460937500,2363023600,11385,-1632,-0.125000000000000002602085213965210641617886722087860107421875,315053,347,433,일본,일본,,(주)이수C&E;,전체관람가,"애니메이션,어드벤처,가족",유야마 쿠니히코,
20171227(수),6,몬스터 패밀리,2017-12-21,68166600,0.011000000000000001,-1034100,-0.015000000000000000312250225675825276994146406650543212890625,1972389700,10677,342,0.033000000000000000686950496486815609387122094631195068359375,266068,320,389,독일,독일,,씨네그루(주)키다리이엔티,전체관람가,애니메이션,호거 태프,"에밀리 왓슨,닉 프로스트"
20171227(수),7,뽀로로 극장판 공룡섬 대모험,2017-12-07,55435700,0.009000000000000001,-27459100,-0.331000000000000006890321646579877779004164040088653564453125,5500262800,8384,-3610,-0.301000000000000006265821195228227225015871226787567138671875,728124,142,170,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"김현호,윤제완","이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현"
20171227(수),8,스타워즈: 라스트 제다이,2017-12-14,40656700,0.006999999999999999,-99065000,-0.709000000000000014759027333610674759256653487682342529296875,8353043761,4378,-10593,-0.708000000000000014738210651898953074123710393905639648437500,931004,75,101,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF",라이언 존슨,"마크 해밀,캐리 피셔,아담 드라이버,데이지 리들리,존 보예가,오스카 아이삭,루피타 뇽오,앤디 서키스,도널 글리슨,안소니 다니엘,그웬돌린 크리스티,켈리 마리 트란,로라 던,베니치오 델 토로"
20171227(수),9,더 크리스마스,2017-12-21,14742600,0.0020,-4184500,-0.221000000000000004600486658290492414380423724651336669921875,404025000,2005,-1019,-0.337000000000000007015221736850207889801822602748870849609375,54166,81,85,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,어드벤처",티모시 렉카트,"스티븐 연,지나 로드리게즈,재커리 레비,오프라 윈프리"
20171227(수),10,월터의 상상은 현실이 된다,2013-12-31,7522300,0.0010,7522300,1.00000000000000002081668171172168513294309377670288085937500,6888129099,1233,1233,1.00000000000000002081668171172168513294309377670288085937500,943277,81,132,미국,미국,,"글뫼 주식회사,이십세기폭스코리아(주)",12세이상관람가,"어드벤처,코미디,드라마",벤 스틸러,"벤 스틸러,크리스틴 위그,숀 펜,셜리 맥클레인"
20171227(수),11,메리와 마녀의 꽃,2017-12-07,3741000,0.0010,-3378500,-0.475000000000000009887923813067800438147969543933868408203125,4057269239,609,-526,-0.463000000000000009638123632527140216552652418613433837890625,534208,10,10,일본,일본,,CGV아트하우스,전체관람가,"애니메이션,어드벤처",요네바야시 히로마사,"스기사키 하나,카미키 류노스케"
20171227(수),12,쥬만지: 새로운 세계,2018-01-03,4527000,0.0010,-3401000,-0.429000000000000008930356454328602922032587230205535888671875,21095000,503,-488,-0.492000000000000010241807402167069085408002138137817382812500,2574,3,3,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처",제이크 캐스단,"드웨인 존슨,잭 블랙,케빈 하트,카렌 길런"
20171227(수),13,1720 디네킬렌 해전,,1000000,0.0,1000000,1.00000000000000002081668171172168513294309377670288085937500,8950000,500,500,1.00000000000000002081668171172168513294309377670288085937500,4475,1,2,덴마크,덴마크,,제인앤유,,"코미디,드라마",헨릭 루벤 겐즈,"제이콥 오프테브로,마틴 부크"
20171227(수),13,내가 죽기 전에,2017-12-21,1000000,0.0,1000000,1.00000000000000002081668171172168513294309377670288085937500,14655000,500,500,1.00000000000000002081668171172168513294309377670288085937500,5616,1,2,미국,미국,,제인앤유,15세이상관람가,"공포(호러),스릴러","제이슨 프리먼,토드 E. 프리먼",로버트 맥키헨
20171227(수),15,어쌔신: 더 비기닝,2017-12-07,4215000,0.0010,-2864000,-0.405000000000000008430756093247282478841952979564666748046875,1587722000,457,-320,-0.412000000000000008576472865229334274772554636001586914062500,204722,7,7,미국,미국,,(주)이수C&E;,15세이상관람가,액션,마이클 쿠에스타,"딜런 오브라이언,테일러 키취,마이클 키튼"
20171227(수),16,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,2017-12-14,1962500,0.0,-2900600,-0.596000000000000012406742300186124339234083890914916992187500,402372400,285,-403,-0.586000000000000012198575483068907487904652953147888183593750,52106,4,4,일본,일본,,"(주)이수C&E;,(주)에이원엔터테인먼트",전체관람가,애니메이션,고로 사쿠라,
20171227(수),17,기억의 밤,2017-11-29,1384000,0.0,-880500,-0.389000000000000008097689185859735516714863479137420654296875,10645654660,251,-147,-0.369000000000000007681355551625301814056001603603363037109375,1386411,25,26,한국,한국,(주)비에이엔터테인먼트,"메가박스중앙(주)플러스엠,주식회사 키위컴퍼니",15세이상관람가,"미스터리,스릴러",장항준,"강하늘,김무열,문성근,나영희,최고,박윤식,박재영,이동근,이동진,이승용,남명렬,김현목"
20171227(수),18,돌아와요 부산항애(愛),2018-01-17,1972000,0.0,-596000,-0.232000000000000004829470157119430950842797756195068359375000,7280000,231,-90,-0.28000000000000000582867087928207183722406625747680664062500,826,2,2,한국,한국,(주)블랙홀엔터테인먼트,"(주)나이너스엔터테인먼트,주식회사 시온픽쳐스",15세이상관람가,"범죄,액션,드라마",박희준,"성훈,조한선,윤소이,공정환,박철민,손병호,박지일,박정학,이익준,공현주,신세휘,지민혁,김민철,이재용,김동현"
20171227(수),19,장고,,420000,0.0,420000,1.00000000000000002081668171172168513294309377670288085937500,2024000,210,210,1.00000000000000002081668171172168513294309377670288085937500,910,1,4,,,,,,,,
20171227(수),20,라라랜드,2016-12-07,897000,0.0,-41500,-0.044000000000000000915933995315754145849496126174926757812500,29813779094,110,-9,-0.076000000000000001582067810090848070103675127029418945312500,3569879,4,4,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",데이미언 셔젤,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
20171227(수),21,구름은 흘러도,,218000,0.0,78000,0.557000000000000011594891713428978619049303233623504638671875,3516000,109,39,0.557000000000000011594891713428978619049303233623504638671875,1753,1,2,한국,한국,,,,"드라마,가족",유현목,"김영옥,박성대"
20171227(수),22,이프 온리,2004-10-29,781500,0.0,-1425500,-0.646000000000000013447576385772208595881238579750061035156250,6797833400,103,-192,-0.651000000000000013551659794330817021545954048633575439453125,1019049,4,5,미국,미국,"인터미디어필름,아웃로 프로덕션즈,테이피스트리 필름","(주)유니코리아문예투자,씨제이엔터테인먼트",15세관람가,"코미디,드라마,판타지,멜로/로맨스",길 정거,"제니퍼 러브 휴잇,폴 니콜스"
20171227(수),23,오리엔트 특급 살인,2017-11-29,604500,0.0,-1708000,-0.739000000000000015383527784962325313244946300983428955078125,6631875163,101,-246,-0.709000000000000014759027333610674759256653487682342529296875,862997,3,3,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,미스터리,범죄",케네스 브래너,"케네스 브래너,페넬로페 크루즈,윌렘 데포,주디 덴치,조니 뎁,조시 게드,데렉 자코비,미쉘 파이퍼,데이지 리들리"
20171227(수),24,남한산성,2017-10-03,320000,0.0,-340000,-0.515000000000000010720591081536667843465693295001983642578125,31225083792,80,-85,-0.515000000000000010720591081536667843465693295001983642578125,3849087,1,1,한국,한국,(주)싸이런픽쳐스,씨제이이앤엠(주),15세이상관람가,"사극,드라마",황동혁,"이병헌,김윤석,박해일,고수,박희순,조우진,박주운,박지원,백동현,서병철,장정국,이정호,이호중,권효민"
20171227(수),24,하이큐!! 재능과 센스,2017-11-15,510500,0.0,48000,0.104000000000000002164934898019055253826081752777099609375000,302687000,80,11,0.159000000000000003309852392163747936137951910495758056640625,42138,7,7,일본,일본,,(주)이수C&E;,12세이상관람가,애니메이션,미츠나카 스스무,
20171227(수),26,뮤지컬 홀리데이 인,2017-12-20,363000,0.0,-171500,-0.321000000000000006682154829462660927674733102321624755859375,4808900,56,-25,-0.309000000000000006432354648922000706079415977001190185546875,624,5,6,미국,미국,,C 무비,전체관람가,"공연,뮤지컬",데이빗 혼,
20171227(수),27,우동 한 그릇,,432000,0.0,432000,1.00000000000000002081668171172168513294309377670288085937500,432000,54,54,1.00000000000000002081668171172168513294309377670288085937500,54,1,1,한국,한국,,,전체관람가,기타,,
20171227(수),28,여성감독 단편선_인디포럼 월례비행 12월,,347000,0.0,347000,1.00000000000000002081668171172168513294309377670288085937500,347000,50,50,1.00000000000000002081668171172168513294309377670288085937500,50,1,1,한국,한국,,,,기타,"김은선,정가영,김보람,박현영",
20171227(수),29,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,279000,0.0,112500,0.676000000000000014072076837123859149869531393051147460937500,54154300,39,12,0.444000000000000009242606680004428199026733636856079101562500,7040,3,4,일본,일본,,(주)박수엔터테인먼트,전체관람가,애니메이션,모리와키 마코토,
20171227(수),30,인디스데이 조현철 특별전,,35000,0.0,35000,1.00000000000000002081668171172168513294309377670288085937500,35000,35,35,1.00000000000000002081668171172168513294309377670288085937500,35,1,2,한국,한국,,,,기타,,
20171227(수),31,스노우맨,2017-12-14,236000,0.0,92900,0.649000000000000013510026430907373651280067861080169677734375,9956200,30,11,0.579000000000000012052858711086855691974051296710968017578125,1233,1,1,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"범죄,드라마,미스터리",토마스 알프레드슨,"마이클 패스벤더,레베카 퍼거슨"
20171227(수),32,대결,1971-01-20,81000,0.0,81000,1.00000000000000002081668171172168513294309377670288085937500,2072000,27,27,1.00000000000000002081668171172168513294309377670288085937500,321,1,1,프랑스,"프랑스,이탈리아",,,,드라마,장 피에르 멜빌,"알랑 드롱,부르빌,지안 마리아 볼론테"
20171227(수),33,광인옥한흠,2017-12-28,198000,0.0,198000,1.00000000000000002081668171172168513294309377670288085937500,5014000,25,25,1.00000000000000002081668171172168513294309377670288085937500,706,1,1,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,옥한흠
20171227(수),34,꾼,2017-11-22,138500,0.0,-458000,-0.768000000000000015987211554602254182100296020507812500000000,31309019795,20,-70,-0.778000000000000016195378371719471033429726958274841308593750,4017433,3,3,한국,한국,(주)영화사두둥,(주)쇼박스,15세이상관람가,범죄,장창원,"현빈,유지태,배성우,박성웅,나나,안세하,최덕문,전보람,전헌태,유정호,이용희,이재남,이창호,김동철,황인범,김태강,차순배"
20171227(수),35,돌연변이,,115000,0.0,115000,1.00000000000000002081668171172168513294309377670288085937500,179000,17,17,1.00000000000000002081668171172168513294309377670288085937500,27,1,1,포르투갈,"포르투갈,프랑스",,,,기타,테레사 빌라베르데,
20171227(수),36,이본 케인,,95000,0.0,95000,1.00000000000000002081668171172168513294309377670288085937500,254000,14,14,1.00000000000000002081668171172168513294309377670288085937500,37,1,1,포르투갈,"포르투갈,기타,브라질",,,,드라마,,
20171227(수),37,황금팔을 가진 사나이,,36000,0.0,36000,1.00000000000000002081668171172168513294309377670288085937500,2687000,12,12,1.00000000000000002081668171172168513294309377670288085937500,1142,1,1,,,,,,,,
20171227(수),38,연인들,,33000,0.0,33000,1.00000000000000002081668171172168513294309377670288085937500,33000,11,11,1.00000000000000002081668171172168513294309377670288085937500,11,1,1,프랑스,프랑스,,,,드라마,루이 말,잔느 모로
20171227(수),39,빌리 진 킹: 세기의 대결,2017-11-16,80000,0.0,0,0E-59,158330000,10,0,0E-59,19948,1,1,미국,"미국,영국",,이십세기폭스코리아(주),15세이상관람가,코미디,"발레리 페리스,조나단 데이턴","엠마 스톤,스티브 카렐"
