날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180927(목),1,안시성,2018-09-19,1282553100,0.444,-3476973550,-0.731000000000000015216994331268551832181401550769805908203125,31752096441,163460,-492237,-0.751000000000000015633327965502985534840263426303863525390625,3715112,1262,5791,한국,한국,"(주)영화사수작,(주)스튜디오앤뉴,주식회사 모티브랩",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"사극,액션",김광식,"이태진,조인성,남주혁,박성웅,배성우,엄태구,설현,박병은,오대환,성동일,정은채,유오성,김미지,여윤호,박인수,이승일"
20180927(목),2,협상,2018-09-19,505482500,0.175,-994456200,-0.663000000000000013801459974871477243141271173954010009765625,11877852709,62359,-145238,-0.70000000000000001457167719820517959306016564369201660156250,1374744,775,3282,한국,한국,"(주)제이케이필름,그리고픽처스,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,범죄,이종석,"현빈,손예진,김상호,장영남,장광,조영진,이문식"
20180927(목),3,명당,2018-09-19,426960600,0.14800000000000002,-1386002550,-0.764000000000000015903944827755367441568523645401000976562500,14888311309,54827,-196549,-0.782000000000000016278645098566357773961499333381652832031250,1729739,882,3579,한국,한국,(주)주피터필름,메가박스중앙(주)플러스엠,12세이상관람가,사극,박희곤,"조승우,지성,김성균,백윤식,문채원,유재명,박충선,이원근,김민재,강태오"
20180927(목),4,원더풀 고스트,2018-09-26,299580800,0.10400000000000001,-893030500,-0.749000000000000015591694602079542164574377238750457763671875,1547267300,35733,-127911,-0.782000000000000016278645098566357773961499333381652832031250,205695,344,1813,한국,한국,(주)데이드림엔터테인먼트,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",12세이상관람가,"코미디,드라마,범죄",조원희,"마동석,김영광,이유영"
20180927(목),5,더 넌,2018-09-19,219553550,0.076,-412812700,-0.653000000000000013593293157754260391811840236186981201171875,7334334703,26735,-62768,-0.701000000000000014592493879916901278193108737468719482421875,847431,544,1824,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),코린 하디,"타이사 파미가,데미안 비쉬어,보니 아론스,샬롯 호프"
20180927(목),6,서치,2018-08-29,77656300,0.027000000000000003,-160964700,-0.675000000000000014051260155412137464736588299274444580078125,24492908895,9643,-23091,-0.705000000000000014675760606763788018724881112575531005859375,2859598,274,645,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,드라마,아니쉬 차간티,"존 조,데브라 메싱"
20180927(목),7,물괴,2018-09-12,23708900,0.0080,-370150,-0.015000000000000000312250225675825276994146406650543212890625,6063117654,2619,-563,-0.177000000000000003684552662974738268530927598476409912109375,717819,111,160,한국,한국,(주)태원엔터테인먼트,"롯데컬처웍스(주)롯데엔터테인먼트,씨네그루(주)키다리이엔티",15세이상관람가,"액션,사극",허종호,"김명민,김인권,이혜리,최우식,박성웅,박희순,이경영"
20180927(목),8,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,2018-09-20,14896250,0.0050,-213200200,-0.935000000000000019463597400459775599301792681217193603515625,923036650,2175,-28146,-0.928000000000000019317880628477723803371191024780273437500000,120445,196,216,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,우시로 신지,"여민정,김지율,홍범기,신용우,이호산"
20180927(목),9,너의 결혼식,2018-08-22,5654400,0.0020,-4141250,-0.423000000000000008805456364058272811234928667545318603515625,23643712469,826,-521,-0.387000000000000008056055822436292146448977291584014892578125,2816819,51,65,한국,한국,"(주)필름케이,(주)외유내강",메가박스중앙(주)플러스엠,12세이상관람가,멜로/로맨스,이석근,"박보영,김영광,강기영,장성범,고규필,서은수,차엽,안길강"
20180927(목),10,미쓰백,2018-10-11,6147000,0.0020,6147000,1.00000000000000002081668171172168513294309377670288085937500,13393000,683,683,1.00000000000000002081668171172168513294309377670288085937500,1716,3,4,한국,한국,영화사 배,(주)리틀빅픽쳐스,15세이상관람가,드라마,이지원,"한지민,김시아,이희준,권소현,백수장,장영남,김선영,이주영,이정은,전석호,조민준,윤송아"
20180927(목),11,에그엔젤 코코밍: 두근두근 핼러윈 파티,2018-09-22,3995500,0.0010,-49554900,-0.925000000000000019255430583342558747972361743450164794921875,283007100,563,-6101,-0.916000000000000019068080447937063581775873899459838867187500,35083,72,80,일본,일본,,(주)엠제이픽쳐스,전체관람가,애니메이션,닛타 노리오,
20180927(목),12,극장판 뽀잉: 슈퍼 변신의 비밀,2018-09-20,2885900,0.0010,-42365100,-0.936000000000000019484414082171497284434735774993896484375000,235706500,435,-5449,-0.926000000000000019276247265054280433105304837226867675781250,30087,79,84,한국,한국,(주)크레이지버드스튜디오,"(주)이수C&E;,(주)시너지미디어",전체관람가,애니메이션,정미화,"전태열,엄상현,홍소영,정영웅,박선영,김은아,홍진욱,이민규,천지선"
20180927(목),13,암수살인,2018-10-03,3654000,0.0010,3654000,1.00000000000000002081668171172168513294309377670288085937500,119496000,406,406,1.00000000000000002081668171172168513294309377670288085937500,14499,2,2,한국,한국,"(주)필름295,(주)블러썸픽쳐스",(주)쇼박스,15세이상관람가,"범죄,드라마",김태균,"김윤석,주지훈,문정희,진선규,이재현"
20180927(목),14,카쓰므,,672000,0.0,672000,1.00000000000000002081668171172168513294309377670288085937500,1359000,336,336,1.00000000000000002081668171172168513294309377670288085937500,579,1,4,영국,"영국,미국",,,,"드라마,전쟁",바실 디어든,"찰톤 헤스톤,로렌스 올리비에"
20180927(목),15,페세이지,1979-07-05,564000,0.0,-681000,-0.547000000000000011386724896311761767719872295856475830078125,3429000,282,-338,-0.545000000000000011345091532888318397453986108303070068359375,1676,1,5,미국,미국,,,국민학생관람불가,액션,J. 리 톰슨,"안소니 퀸,제임스 매드슨,크리스토퍼 리,말콤 맥도웰"
20180927(목),16,스와핑 민박집,2018-09-27,1183000,0.0,1183000,1.00000000000000002081668171172168513294309377670288085937500,1183000,244,244,1.00000000000000002081668171172168513294309377670288085937500,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,박은수,
