날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180903(),1,서치,2018-08-29,731172900,0.341,-1130315300,-0.607000000000000012635725799015062875696457922458648681640625,5641122295,88541,-117603,-0.57000000000000001186550857568136052577756345272064208984375,659407,719,3192,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,드라마,아니쉬 차간티,"존 조,데브라 메싱"
20180903(),2,너의 결혼식,2018-08-22,568188450,0.265,-1390131100,-0.71000000000000001477984401532239644438959658145904541015625,17002433882,70057,-150992,-0.683000000000000014217793609105910945800133049488067626953125,2019421,867,4079,한국,한국,"(주)필름케이,(주)외유내강",메가박스중앙(주)플러스엠,12세이상관람가,멜로/로맨스,이석근,"박보영,김영광,강기영,장성범,고규필,서은수,차엽,안길강"
20180903(),3,상류사회,2018-08-29,333706700,0.156,-597542750,-0.642000000000000013364309658925321855349466204643249511718750,4517075063,41432,-60279,-0.593000000000000012344292255050959283835254609584808349609375,550043,735,3111,한국,한국,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트,청소년관람불가,드라마,변혁,"박해일,수애,윤제문,라미란,이진욱,김규선,한주영,김강우"
20180903(),4,신과함께-인과 연,2018-08-01,117852200,0.055,-267968200,-0.695000000000000014467593789646571167395450174808502197265625,101608291459,15027,-28736,-0.657000000000000013676559884601147132343612611293792724609375,12143639,532,1326,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,주지훈,김향기,마동석,김동욱,이정재,김기태,오희준,도경수,이준혁"
20180903(),5,맘마미아!2,2018-08-08,96984750,0.045,-182211500,-0.653000000000000013593293157754260391811840236186981201171875,18600385953,12286,-18681,-0.603000000000000012552459072168176135164685547351837158203125,2171618,415,1073,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,뮤지컬,올 파커,"아만다 사이프리드,릴리 제임스,메릴 스트립,피어스 브로스넌,제레미 어바인,콜린 퍼스,휴 스키너,스텔란 스카스가드,조쉬 딜란,줄리 월터스,알렉사 데이비스,크리스틴 바란스키,제시카 키나 윈,도미닉 쿠퍼,셰어,앤디 가르시아"
20180903(),6,공작,2018-08-08,90810700,0.042,-202280700,-0.69000000000000001436351038108796274173073470592498779296875,42132237476,11583,-21299,-0.648000000000000013489209749195651966147124767303466796875000,4891163,515,1184,한국,한국,"(주)영화사 월광,(주)사나이픽처스",씨제이이앤엠(주),12세이상관람가,드라마,윤종빈,"황정민,이성민,조진웅,주지훈,김대현"
20180903(),7,목격자,2018-08-15,92566050,0.043,-243810950,-0.725000000000000015092094240998221721383742988109588623046875,21248394097,11573,-26028,-0.692000000000000014405143744511406111996620893478393554687500,2465195,514,1554,한국,한국,(주)에이디사공육,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,스릴러,조규장,"이성민,김상호,진경,곽시양"
20180903(),8,나를 차버린 스파이,2018-08-22,33007800,0.015,-75259000,-0.695000000000000014467593789646571167395450174808502197265625,2114576300,3893,-7543,-0.66000000000000001373900992973631218774244189262390136718750,238946,171,414,미국,미국,,(주)누리픽쳐스,15세이상관람가,"액션,코미디",수잔나 포겔,"밀라 쿠니스,케이트 맥키넌"
20180903(),9,미션 임파서블: 폴아웃,2018-07-25,19116700,0.009000000000000001,-34269800,-0.642000000000000013364309658925321855349466204643249511718750,55761222162,2398,-3506,-0.594000000000000012365108936762680968968197703361511230468750,6569497,138,237,미국,미국,파라마운트 픽쳐스,롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"액션,스릴러",크리스토퍼 맥쿼리,"톰 크루즈,레베카 퍼거슨,바네사 커비,미셸 모나한,헨리 카빌,안젤라 바셋,사이먼 페그,알렉 볼드윈"
20180903(),10,그래비티,2013-10-17,33553000,0.016,-85721500,-0.719000000000000014967194150727891610586084425449371337890625,32060344300,2299,-5296,-0.697000000000000014509227153070014537661336362361907958984375,3265223,51,202,미국,미국,,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",12세이상관람가,"SF,드라마",알폰소 쿠아론,"산드라 블록,조지 클루니"
20180903(),11,물괴,2018-09-12,7710000,0.0040,7710000,1.00000000000000002081668171172168513294309377670288085937500,9998000,862,862,1.00000000000000002081668171172168513294309377670288085937500,1070,4,5,한국,한국,(주)태원엔터테인먼트,"롯데컬처웍스(주)롯데엔터테인먼트,씨네그루(주)키다리이엔티",15세이상관람가,"액션,사극",허종호,"김명민,김인권,이혜리,최우식,박성웅,박희순,이경영"
20180903(),12,피쉬 프렌즈: 알록이의 신기한 모험,2018-08-30,4410800,0.0020,-38162100,-0.896000000000000018651746813702629879117012023925781250000000,137998800,672,-4805,-0.877000000000000018256229861179917861591093242168426513671875,19224,125,132,터키,터키,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처",부르한 군,
20180903(),13,마일22,2018-08-23,4515000,0.0020,-4579000,-0.504000000000000010491607582707729307003319263458251953125000,573888400,579,-423,-0.422000000000000008784639682346551126101985573768615722656250,65854,97,139,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,"액션,어드벤처,스릴러",피터 버그,"마크 월버그,로렌 코핸,이코 우웨이스,론다 로우지,존 말코비치"
20180903(),14,몬스터 호텔 3,2018-08-08,2680400,0.0010,-82138900,-0.968000000000000020150547896946591208688914775848388671875000,7823482000,388,-10230,-0.963000000000000020046464488387982783024199306964874267578125,1057217,76,83,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,코미디,가족,판타지",젠디 타타코브스키,"아담 샌들러,셀레나 고메즈,앤디 샘버그,스티브 부세미,케빈 제임스,캐서린 한"
20180903(),15,미친도시,2018-08-30,1301000,0.0010,622000,0.916000000000000019068080447937063581775873899459838867187500,10017500,175,94,1.16000000000000002414735078559715475421398878097534179687500,1311,3,5,한국,한국,주식회사 케이엠스타,영화사 마그나,15세이상관람가,드라마,장태령,"한태일,이경영,김미영"
20180903(),16,세인트 루이스에서 만나요,,322000,0.0,-90000,-0.218000000000000004538036613155327358981594443321228027343750,1772000,161,-40,-0.199000000000000004142519660632615341455675661563873291015625,876,1,4,미국,미국,,,전체관람가,"코미디,드라마,가족",빈센트 미넬리,"주디 갈란드,마가렛 오브라이언"
20180903(),17,메가로돈,2018-08-15,1117900,0.0010,-3969700,-0.78000000000000001623701173514291440369561314582824707031250,4506779297,143,-517,-0.783000000000000016299461780278079459094442427158355712890625,526712,20,31,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,공포(호러),SF",존 터틀타웁,"제이슨 스타뎀,리빙빙"
20180903(),18,오명,,831500,0.0,202500,0.322000000000000006702971511174382612807676196098327636718750,25434100,99,29,0.414000000000000008618106228652777645038440823554992675781250,5598,5,5,미국,미국,,,15세관람가,"멜로/로맨스,스릴러",알프레드 히치콕,"캐리 그랜트,잉그리드 버그만"
20180903(),19,레베카,,724500,0.0,-384000,-0.346000000000000007202571872255703055998310446739196777343750,26301500,85,-32,-0.274000000000000005703770789011741726426407694816589355468750,4121,3,3,미국,미국,,,15세이상관람가,"미스터리,멜로/로맨스,스릴러",알프레드 히치콕,"로렌스 올리비에,조안 폰테인,조지 샌더스"
20180903(),19,극장판 헬로카봇 : 백악기 시대,2018-08-01,597500,0.0,-7098200,-0.922000000000000019192980538207393692573532462120056152343750,6537622100,85,-910,-0.915000000000000019047263766225341896642930805683135986328125,872145,12,19,한국,한국,(주)초이락컨텐츠팩토리,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"최신규,김진철","이지현,김용준,양정화,홍범기,엄상현,사문영,위훈,민응식,신용우,안소이,한신,이현,김상백,임정길,김두용"
20180903(),21,"열차 안의 낯선 자들, 의혹의 전망차",,501000,0.0,-310000,-0.382000000000000007951972413877683720784261822700500488281250,16247200,63,-21,-0.25000000000000000520417042793042128323577344417572021484375,3815,3,3,미국,미국,,,12세관람가,"범죄,미스터리,멜로/로맨스,스릴러",알프레드 히치콕,"팔리 그레인저,루스 로만,로버트 워커"
20180903(),22,명탐정 코난 : 제로의 집행인,2018-08-08,470300,0.0,-3232600,-0.873000000000000018172963134333031121059320867061614990234375,3010936561,61,-373,-0.859000000000000017881529590368927529198117554187774658203125,395744,7,7,일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,타치카와 유즈루,"타카야마 미나미,야마자키 와카나,코야마 리키야,푸루야 토루"
20180903(),23,리얼라이저,2018-09-03,300000,0.0,300000,1.00000000000000002081668171172168513294309377670288085937500,300000,60,60,1.00000000000000002081668171172168513294309377670288085937500,60,1,1,한국,한국,유로 프로덕션,유로 프로덕션,청소년관람불가,"성인물(에로),코미디,판타지",백마,"안민상,이유찬"
