날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180729(),1,미션 임파서블: 폴아웃,2018-07-25,8149667800,0.679,-380652574,-0.045000000000000000936750677027475830982439219951629638671875,27998311954,902518,-38873,-0.041000000000000000853483950180589090450666844844818115234375,3299579,1957,8888,미국,미국,파라마운트 픽쳐스,롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"액션,스릴러",크리스토퍼 맥쿼리,"톰 크루즈,레베카 퍼거슨,바네사 커비,미셸 모나한,헨리 카빌,안젤라 바셋,사이먼 페그,알렉 볼드윈"
20180729(),2,인크레더블 2,2018-07-18,1613333600,0.134,-3034126,-0.002000000000000000041633363423443370265886187553405761718750,18745427958,194293,-751,-0.004000000000000000083266726846886740531772375106811523437500,2264225,990,2983,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"애니메이션,액션,어드벤처,코미디,가족",브래드 버드,"크레이그 T. 넬슨,사무엘 L. 잭슨,홀리 헌터"
20180729(),3,인랑,2018-07-25,1149367100,0.096,-141197156,-0.109000000000000002269018306577663679490797221660614013671875,5900316006,129514,-15539,-0.107000000000000002227384943154220309224911034107208251953125,759315,805,2755,한국,한국,(주)루이스 픽쳐스,워너브러더스 코리아(주),15세이상관람가,"SF,액션",김지운,"강동원,한효주,정우성,김무열,최민호,한예리,신은수,허준호,문예원,김현준,이가경,박형수,전여빈,김기태"
20180729(),4,신비아파트: 금빛 도깨비와 비밀의 동굴,2018-07-25,747125900,0.062,-62644500,-0.077000000000000001602884491802569755236618220806121826171875,2416570200,94962,-9106,-0.088000000000000001831867990631508291698992252349853515625000,318933,762,1858,한국,한국,"씨제이이앤엠(주),(주)칵테일 미디어",씨제이이앤엠(주),전체관람가,"애니메이션,판타지,어드벤처",김병갑,"조현정,김영은,김채하,신용우,여민정,심규혁"
20180729(),5,앤트맨과 와스프,2018-07-04,176872600,0.015,-9157870,-0.049000000000000001020017403874362571514211595058441162109375,47125817385,20471,-1072,-0.05000000000000000104083408558608425664715468883514404296875,5404981,357,560,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,SF",페이튼 리드,"폴 러드,에반젤린 릴리,마이클 더글라스,미쉘 파이퍼,로렌스 피쉬번,해나 존-케이먼,마이클 페나,월튼 고긴스"
20180729(),6,마녀,2018-06-27,125658100,0.01,-6458000,-0.049000000000000001020017403874362571514211595058441162109375,27036922463,14078,-646,-0.044000000000000000915933995315754145849496126174926757812500,3163918,256,404,한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),15세이상관람가,"미스터리,액션",박훈정,"김다미,조민수,박희순,최우식,백승철,김하나"
20180729(),7,스카이스크래퍼,2018-07-11,6654300,0.0010,597900,0.099000000000000002060851489460446828161366283893585205078125,8590307518,830,84,0.113000000000000002352285033424550420022569596767425537109375,999978,45,59,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,스릴러",로슨 마샬 터버,"드웨인 존슨,파블로 쉬레이버,니브 캠벨,바이런 만,친 한"
20180729(),8,해적왕 작스톰,2018-07-25,4262500,0.0,878300,0.26000000000000000541233724504763813456520438194274902343750,36102100,567,126,0.286000000000000005953570969552401948021724820137023925781250,4434,63,64,한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,필립 귀엔,"엄상현,이주창,정선혜,최석필,최낙윤,김영선,이지현"
20180729(),9,팜 비치 스토리,,1090000,0.0,198000,0.222000000000000004621303340002214099513366818428039550781250,2566000,545,99,0.222000000000000004621303340002214099513366818428039550781250,1283,1,5,미국,미국,,,,"코미디,멜로/로맨스",프레스턴 스터지스,"클로데트 콜베트,조엘 맥크레"
20180729(),10,독전: 익스텐디드 컷,2018-07-18,3189500,0.0,-192100,-0.057000000000000001186550857568136052577756345272064208984375,839082100,493,-39,-0.073000000000000001519617764955683014704845845699310302734375,136885,35,43,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,액션",이해영,"조진웅,류준열,김주혁,김성령,박해준,차승원"
20180729(),11,극장판 헬로카봇 : 백악기 시대,2018-08-01,4824000,0.0,-24902000,-0.838000000000000017444379274422772141406312584877014160156250,36512000,402,-2338,-0.853000000000000017756629500098597418400458991527557373046875,3360,2,2,한국,한국,(주)초이락컨텐츠팩토리,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"최신규,김진철","이지현,김용준,양정화,홍범기,엄상현,사문영,위훈,민응식,신용우,안소이,한신,이현,김상백,임정길,김두용"
20180729(),12,변산,2018-07-04,2423600,0.0,-594200,-0.197000000000000004100886297209171971189789474010467529296875,4005200773,320,-60,-0.158000000000000003289035710452026251005008816719055175781250,488757,11,16,한국,한국,변산문화산업전문(유),메가박스중앙(주)플러스엠,15세이상관람가,드라마,이준익,"박정민,김고은,장항선,고준,신현빈,정규수,김준한,배제기,최정헌,한별,김형주,차순배,신문성,이세랑"
20180729(),13,자전거 도둑,,547000,0.0,547000,1.00000000000000002081668171172168513294309377670288085937500,4982000,271,271,1.00000000000000002081668171172168513294309377670288085937500,2170,1,4,이탈리아,이탈리아,,,,,비토리오 데 시카,리아넬라 카렐
20180729(),14,카르멘,2018-07-01,6072000,0.0010,6072000,1.00000000000000002081668171172168513294309377670288085937500,52833000,252,252,1.00000000000000002081668171172168513294309377670288085937500,2223,11,11,독일,독일,,(주)케빈앤컴퍼니,15세이상관람가,"공연,멜로/로맨스",카스퍼 홀텐,
20180729(),15,호텔 아르테미스,2018-07-18,1669000,0.0,-25000,-0.015000000000000000312250225675825276994146406650543212890625,642700100,213,-7,-0.032000000000000000666133814775093924254179000854492187500000,77304,25,28,미국,미국,,판씨네마(주),15세이상관람가,"액션,범죄",드류 피어스,"조디 포스터,데이브 바티스타,스털링 K. 브라운,소피아 부텔라,제프 골드블럼,재커리 퀸토,찰리 데이"
20180729(),16,허스토리,2018-06-27,1464500,0.0,-5382500,-0.786000000000000016361911825413244514493271708488464355468750,2467491049,197,-359,-0.646000000000000013447576385772208595881238579750061035156250,328823,11,12,한국,한국,(주)수필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민규동,"김희애,김해숙,예수정,문숙,이용녀,김선영,김준한,이유영,안세하,손강국"
20180729(),17,탐정: 리턴즈,2018-06-13,795000,0.0,155000,0.242000000000000005037636974236647802172228693962097167968750,26900873678,159,31,0.242000000000000005037636974236647802172228693962097167968750,3151197,6,6,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일,오희준"
20180729(),18,지상 최대의 쇼,,280000,0.0,280000,1.00000000000000002081668171172168513294309377670288085937500,4436000,140,140,1.00000000000000002081668171172168513294309377670288085937500,1999,1,3,,,,,,,,
20180729(),19,속닥속닥,2018-07-13,1086000,0.0,310000,0.399000000000000008305856002976952368044294416904449462890625,1900068300,138,34,0.327000000000000006807054919732991038472391664981842041015625,217326,9,11,한국,한국,(주)파이브데이,(주)그노스,15세이상관람가,"공포(호러),미스터리",최상훈,"소주연,김민규,김영,김태민,최희진,박진,고나은,진용욱,이한서,이유미"
20180729(),20,개들의 섬,2018-06-21,1059500,0.0,-238500,-0.184000000000000003830269434956790064461529254913330078125000,286280100,131,-3,-0.022000000000000000457966997657877072924748063087463378906250,32950,5,5,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"코미디,애니메이션,다큐멘터리",웨스 앤더슨,"브라이언 크랜스톤,스칼렛 요한슨,빌 머레이,프란시스 맥도먼드,틸다 스윈튼,에드워드 노튼"
