날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20181030(화),1,창궐,2018-10-25,647786850,0.415,-223803750,-0.257000000000000005349887199912473079166375100612640380859375,10330698064,82772,-46178,-0.358000000000000007452372052796363277593627572059631347656250,1220700,1239,6178,한국,한국,"리양필름(주),영화사 이창",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"사극,액션",김성훈,"현빈,장동건,조우진,정만식,이선빈,김의성,조달환,박진우,서지혜,한지은,공정환,김태우,이승일"
20181030(화),2,암수살인,2018-10-03,184179900,0.11800000000000001,7119950,0.04000000000000000083266726846886740531772375106811523437500,32653121448,23502,1271,0.057000000000000001186550857568136052577756345272064208984375,3743284,587,2409,한국,한국,"(주)필름295,(주)블러썸픽쳐스",(주)쇼박스,15세이상관람가,"범죄,드라마",김태균,"김윤석,주지훈,문정희,진선규,이재현"
20181030(화),3,미쓰백,2018-10-11,134282350,0.086,7414400,0.058000000000000001207367539279857737710699439048767089843750,5720472816,18633,1253,0.072000000000000001498801083243961329571902751922607421875000,676940,533,1655,한국,한국,영화사 배,(주)리틀빅픽쳐스,15세이상관람가,드라마,이지원,"한지민,김시아,이희준,권소현,백수장,장영남,김선영,이주영,이정은,전석호,조민준,윤송아"
20181030(화),4,해리포터와 마법사의 돌,2001-12-13,118294500,0.076,-5299500,-0.043000000000000000895117313604032460716553032398223876953125,1159982500,14373,-751,-0.05000000000000000104083408558608425664715468883514404296875,132974,32,196,미국,미국,,워너브러더스 코리아(주),전체관람가,"가족,판타지",크리스 콜럼버스,"다니엘 래드클리프,엠마 왓슨,루퍼트 그린트"
20181030(화),5,크레이지 리치 아시안,2018-10-25,104252500,0.067,5566000,0.056000000000000001165734175856414367444813251495361328125000,1147529441,13217,836,0.068000000000000001415534356397074589040130376815795898437500,131883,487,1675,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"멜로/로맨스,코미디",존 추,"콘스탄스 우,헨리 골딩,양자경,젬마 찬,아콰피나,니코 산토스,켄 정"
20181030(화),6,스타 이즈 본,2018-10-09,99140400,0.063,10383300,0.117000000000000002435551760271437160554341971874237060546875,3434257250,12055,1379,0.129000000000000002685351940812097382149659097194671630859375,389696,272,637,미국,미국,,워너브러더스 코리아(주),15세이상관람가,"드라마,멜로/로맨스",브래들리 쿠퍼,"브래들리 쿠퍼,레이디 가가,샘 엘리엇,그렉 그룬버그"
20181030(화),7,베놈,2018-10-03,81106400,0.052000000000000005,978550,0.012000000000000000249800180540660221595317125320434570312500,33995659357,11318,376,0.034000000000000000707767178198537294520065188407897949218750,3873546,492,1356,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,SF,스릴러",루벤 플레셔,"톰 하디,미쉘 윌리엄스,리즈 아메드,제니 슬레이트"
20181030(화),8,퍼스트맨,2018-10-18,93742300,0.06,9634050,0.115000000000000002393918396847993790288455784320831298828125,5984321239,10537,1206,0.129000000000000002685351940812097382149659097194671630859375,650340,506,1302,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"SF,드라마",데이미언 셔젤,"라이언 고슬링,클레어 포이,제이슨 클락,카일 챈들러,패트릭 후짓,시아란 힌즈,에단 엠브리,쉐어 위햄,코리 스톨,파블로 쉬레이버"
20181030(화),9,완벽한 타인,2018-10-31,15078500,0.01,-13760500,-0.477000000000000009929557176491243808413855731487274169921875,429940400,1982,-1137,-0.365000000000000007598088824778415073524229228496551513671875,47110,32,32,한국,한국,"(주)필름몬스터,드라마하우스(주)",롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"드라마,코미디",이재규,"유해진,조진웅,이서진,염정아,김지수,송하윤,윤경호,지우"
20181030(화),10,곰돌이 푸 다시 만나 행복해,2018-10-03,12519800,0.0080,3807550,0.437000000000000009096889908022376403096131980419158935546875,4070121510,1663,570,0.522000000000000010866307853518719639396294951438903808593750,488795,83,134,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,어드벤처,마크 포스터,"이완 맥그리거,헤일리 앳웰,마크 거티스,짐 커밍스,크리스 오다우드,소피 오코네드"
