날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180520(),1,데드풀 2,2018-05-16,4385519550,0.642,-988040966,-0.184000000000000003830269434956790064461529254913330078125000,18109684386,462113,-108228,-0.19000000000000000395516952522712017525918781757354736328125,1973335,1576,8459,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,어드벤처,코미디,SF",데이빗 레이치,"라이언 레놀즈,조슈 브롤린,재지 비츠,모레나 바카린,브리아나 힐데브란드"
20180520(),2,어벤져스: 인피니티 워,2018-04-25,1021836600,0.15,-117371292,-0.103000000000000002144118216307333568693138659000396728515625,95412761069,115791,-12928,-0.10000000000000000208166817117216851329430937767028808593750,10689971,760,2376,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF","안소니 루소,조 루소","로버트 다우니 주니어,조슈 브롤린,마크 러팔로,톰 히들스턴,크리스 에반스,크리스 헴스워스,제레미 레너,스칼렛 요한슨,엘리자베스 올슨,안소니 마키,폴 러드,기네스 팰트로우,폴 베타니,돈 치들,베네딕트 컴버배치,톰 홀랜드,크리스 프랫,조 샐다나,카렌 길런,브래들리 쿠퍼,빈 디젤,데이브 바티스타,세바스찬 스탠,채드윅 보스만,코비 스멀더스,베니치오 델 토로,피터 딘클리지,사무엘 L. 잭슨,다네이 거라이라,베네딕트 왕"
20180520(),3,버닝,2018-05-17,695648300,0.102,-89961946,-0.115000000000000002393918396847993790288455784320831298828125,2511019098,74723,-10298,-0.121000000000000002518818487118323901086114346981048583984375,277891,707,2449,한국,한국,"파인하우스필름(주),나우필름(주)",CGV아트하우스,청소년관람불가,미스터리,이창동,"유아인,스티븐 연,전종서"
20180520(),4,피터 래빗,2018-05-16,403996300,0.059000000000000004,34135600,0.092000000000000001915134717478395032230764627456665039062500,882434700,50693,3779,0.081000000000000001686151218649456495768390595912933349609375,112486,599,1101,미국,"미국,영국,호주",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,가족",윌 글럭,"도널 글리슨,로즈 번,샘 닐"
20180520(),5,레슬러,2018-05-09,232997900,0.034,-19638600,-0.078000000000000001623701173514291440369561314582824707031250,6134992957,27045,-2443,-0.083000000000000001727784582072899866034276783466339111328125,724527,539,1243,한국,한국,(주)안나푸르나필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"드라마,코미디",김대웅,"유해진,김민재,이성경,나문희,성동일,진경,황우슬혜,김태훈,박규영,이한서,최유화,이예원"
20180520(),6,마징가 Z: 인피니티,2018-05-17,44115700,0.0060,3469800,0.085000000000000001769417945496343236300162971019744873046875,114448300,5322,439,0.09000000000000000187350135405495166196487843990325927734375,13924,324,414,일본,일본,,(주)이수C&E;,12세이상관람가,"애니메이션,SF,액션",시미즈 준지,"모리쿠보 쇼타로,카야노 아이,김영선,홍시호,이지현,정미숙,소연,김혜성,권혁수,문관일,강구한,이창민,김은연,최낙윤,서반석,박성영,곽윤상,이승행,정의한"
20180520(),7,챔피언,2018-05-01,29195400,0.0040,-2496700,-0.079000000000000001644517855226013125502504408359527587890625,9395967630,3519,-379,-0.097000000000000002019218126037003457895480096340179443359375,1117539,152,229,한국,한국,(주)코코너,워너브러더스 코리아(주),12세이상관람가,드라마,김용완,"마동석,권율,한예리,박성일,유지연"
20180520(),8,뮤직맨,,739000,0.0,739000,1.00000000000000002081668171172168513294309377670288085937500,739000,362,362,1.00000000000000002081668171172168513294309377670288085937500,362,1,4,미국,미국,,,,코미디,모튼 다코스타,"로버트 프레스톤,셜리 존스"
20180520(),9,콰이어트 플레이스,2018-04-12,2005000,0.0,-522000,-0.207000000000000004309053114326388822519220411777496337890625,4577700149,238,-39,-0.141000000000000002935152121352757603744976222515106201171875,525683,12,14,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"공포(호러),스릴러,드라마",존 크랜신스키,"에밀리 블런트,존 크랜신스키,노아 주프,밀리센트 시몬스"
20180520(),10,로미오와 줄리엣,2018-05-20,3352500,0.0,3352500,1.00000000000000002081668171172168513294309377670288085937500,3352500,141,141,1.00000000000000002081668171172168513294309377670288085937500,141,11,11,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,"공연,드라마,멜로/로맨스",위르겐 플림,"후안 디에고 플로레즈,아이다 가리풀리나"
