날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180613(수),1,쥬라기 월드: 폴른 킹덤,2018-06-06,3908149350,0.45899999999999996,2348066750,1.505000000000000031329105976141136125079356133937835693359375,35322947350,446878,261266,1.408000000000000029309887850104132667183876037597656250000000,3999886,1255,6368,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",후안 안토니오 바요나,"크리스 프랫,브라이스 달라스 하워드,제프 골드블럼,저스티스 스미스,토비 존스,B.D. 웡,테드 레빈,제임스 크롬웰,라프 스팰,제랄딘 채플린,마이클 파파존,카밀 레미에쉐브스키,다니엘라 피네다,로버트 엠스"
20180613(수),2,탐정: 리턴즈,2018-06-13,2043182700,0.24,2014751400,70.864000000000001475153332819445495260879397392272949218750000,2190415000,235184,232397,83.386000000000001735819821213624436495592817664146423339843750,251131,971,4887,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일,오희준"
20180613(수),3,오션스8,2018-06-13,1751397800,0.20600000000000002,1751397800,1.00000000000000002081668171172168513294309377670288085937500,1793669800,195523,195523,1.00000000000000002081668171172168513294309377670288085937500,200254,837,3799,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,범죄",게리 로스,"산드라 블록,케이트 블란쳇,앤 해서웨이,민디 캘링,사라 폴슨,아콰피나,리한나,헬레나 본햄 카터"
20180613(수),4,독전,2018-05-22,513883000,0.06,8443600,0.017000000000000000353883589099268647260032594203948974609375,40136840372,58713,-3038,-0.049000000000000001020017403874362571514211595058441162109375,4678392,434,1239,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,액션",이해영,"조진웅,류준열,김주혁,김성령,박해준,차승원,이주영,김태준,서현우"
20180613(수),5,아이 필 프리티,2018-06-06,134118600,0.016,13454800,0.112000000000000002331468351712828734889626502990722656250000,1304481800,14597,-215,-0.015000000000000000312250225675825276994146406650543212890625,147109,170,500,미국,미국,,(주)홈초이스,15세이상관람가,코미디,아비 콘,"에이미 슈머,미쉘 윌리엄스"
20180613(수),6,유전,2018-06-07,68699500,0.0080,-75947800,-0.525000000000000010928757898653884694795124232769012451171875,1114344025,7803,-9602,-0.552000000000000011490808304870370193384587764739990234375000,126967,154,215,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,공포(호러),아리 애스터,"토니 콜렛,가브리엘 번,알렉스 울프,밀리 샤피로"
20180613(수),7,데드풀 2,2018-05-16,24437700,0.0030,-43527100,-0.64000000000000001332267629550187848508358001708984375000000,34063310139,2637,-5581,-0.679000000000000014134526882259024205268360674381256103515625,3770874,53,89,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,어드벤처,코미디,SF",데이빗 레이치,"라이언 레놀즈,조슈 브롤린,재지 비츠,모레나 바카린,브리아나 힐데브란드"
20180613(수),8,피터 래빗,2018-05-16,14299800,0.0020,13023300,10.202000000000000212371786822984631726285442709922790527343750,2969745000,1762,1556,7.553000000000000157228396968633887809119187295436859130859375,383676,28,29,미국,"미국,영국,호주",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,가족",윌 글럭,"도널 글리슨,로즈 번,샘 닐"
20180613(수),9,어벤져스: 인피니티 워,2018-04-25,14452200,0.0020,-4379200,-0.233000000000000004850286838831152635975740849971771240234375,99610495169,1627,-644,-0.284000000000000005911937606128958577755838632583618164062500,11182805,40,49,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF","안소니 루소,조 루소","로버트 다우니 주니어,조슈 브롤린,마크 러팔로,톰 히들스턴,크리스 에반스,크리스 헴스워스,제레미 레너,스칼렛 요한슨,엘리자베스 올슨,안소니 마키,폴 러드,기네스 팰트로우,폴 베타니,돈 치들,베네딕트 컴버배치,톰 홀랜드,크리스 프랫,조 샐다나,카렌 길런,브래들리 쿠퍼,빈 디젤,데이브 바티스타,세바스찬 스탠,채드윅 보스만,코비 스멀더스,베니치오 델 토로,피터 딘클리지,사무엘 L. 잭슨,다네이 거라이라,베네딕트 왕"
20180613(수),10,호비와 매직 아일랜드,2018-06-06,10992500,0.0010,9922500,9.273000000000000193033089512795186237781308591365814208984375,77105500,1527,1360,8.144000000000000169531055860261403722688555717468261718750000,11149,54,68,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,"카와마타 히로시,히로 타카시마",
20180613(수),11,버닝,2018-05-17,12358700,0.0010,3015000,0.323000000000000006723788192886104297940619289875030517578125,4688328098,1324,171,0.148000000000000003080868893334809399675577878952026367187500,525042,32,93,한국,한국,"파인하우스필름(주),나우필름(주)",CGV아트하우스,청소년관람불가,미스터리,이창동,"유아인,스티븐 연,전종서"
