날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180128(),1,그것만이 내 세상,2018-01-17,2334250100,0.308,-34078138,-0.014000000000000000291433543964103591861203312873840332031250,16200858752,275942,-3768,-0.013000000000000000270616862252381906728260219097137451171875,1977790,956,3803,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"코미디,드라마",최성현,"이병헌,윤여정,박정민,한지민,김성령,이주영,최리"
20180128(),2,코코,2018-01-11,1622452000,0.214,-69957536,-0.041000000000000000853483950180589090450666844844818115234375,20286246416,199350,-8515,-0.041000000000000000853483950180589090450666844844818115234375,2556253,1021,3007,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,리 언크리치,"가엘 가르시아 베르날,앤서니 곤잘레스,벤자민 브랫"
20180128(),3,메이즈 러너: 데스 큐어,2018-01-17,1162606400,0.154,-157103338,-0.119000000000000002477185123694880530820228159427642822265625,16228647725,136109,-17854,-0.116000000000000002414735078559715475421398878097534179687500,1953731,756,2769,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,SF,스릴러",웨스 볼,"딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍"
20180128(),4,신과함께-죄와 벌,2017-12-20,791371400,0.105,-5923900,-0.007000000000000000145716771982051795930601656436920166015625,112048736437,93734,-652,-0.007000000000000000145716771982051795930601656436920166015625,13948382,704,1810,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈,오희준,이준혁"
20180128(),5,1987,2017-12-27,610028100,0.081,-46897200,-0.071000000000000001477984401532239644438959658145904541015625,56608247645,72382,-5054,-0.065000000000000001353084311261909533641301095485687255859375,7026065,610,1615,한국,한국,(주)우정필름,씨제이이앤엠(주),15세이상관람가,드라마,장준환,"김윤석,하정우,유해진,김태리,박희순,이희준,설경구,여진구,유정호,윤재국,지웅배,정재윤,이가영,이동욱,이동희,이상준,이태형,최광일,강동원,문소리,문성근,김원진,남민우,이주영,임병우,김시은,김기태,정재윤,황성준,서현우,조민준"
20180128(),6,커뮤터,2018-01-24,461268800,0.061,-65448726,-0.124000000000000002581268532253488956484943628311157226562500,1819420755,54826,-7462,-0.12000000000000000249800180540660221595317125320434570312500,223178,559,1637,영국,"영국,미국",,메가박스중앙(주)플러스엠,15세이상관람가,액션,자움 콜렛 세라,"리암 니슨,베라 파미가,패트릭 윌슨,샘 닐"
20180128(),7,1급기밀,2018-01-24,341523600,0.045,-38395900,-0.101000000000000002102484852883890198427252471446990966796875,1333385500,40843,-4536,-0.10000000000000000208166817117216851329430937767028808593750,164390,512,1219,한국,한국,"(주)미인픽쳐스,(주)미디어모굴",(주)리틀빅픽쳐스,12세이상관람가,드라마,홍기선,"김상경,김옥빈,최무성,최귀화,김병철,최고,이지원,서현우"
20180128(),8,극장판 레이디버그: 미라클스톤의 비밀,2018-01-25,73010100,0.01,6394700,0.096000000000000001998401444325281772762537002563476562500000,197681200,9534,814,0.093000000000000001935951399190116717363707721233367919921875,26133,305,392,프랑스,프랑스,,(주)삼지애니메이션,전체관람가,애니메이션,토마스 아스트뤽,"여민정,남도형"
20180128(),9,위대한 쇼맨,2017-12-20,62031500,0.0080,-4663700,-0.07000000000000000145716771982051795930601656436920166015625,10820348600,7070,-519,-0.068000000000000001415534356397074589040130376815795898437500,1319286,101,172,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20180128(),10,비밥바룰라,2018-01-24,43196100,0.0060,-2601200,-0.057000000000000001186550857568136052577756345272064208984375,245160900,6100,114,0.019000000000000000395516952522712017525918781757354736328125,34470,302,459,한국,한국,영화사김치(주),씨네그루(주)키다리이엔티,12세이상관람가,코미디,이성재,"박인환,신구,임현식,윤덕용,김인권,이채은,이은우,최선자,성병숙"
20180128(),11,쥬만지: 새로운 세계,2018-01-03,17760500,0.0020,2049300,0.13000000000000000270616862252381906728260219097137451171875,13815046064,2177,209,0.106000000000000002206568261442498624091967940330505371093750,1708234,49,63,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처",제이크 캐스단,"드웨인 존슨,잭 블랙,케빈 하트,카렌 길런"
20180128(),12,젝스키스 에이틴,2018-01-18,10437000,0.0010,-4823500,-0.316000000000000006578071420904052502010017633438110351562500,239116500,1275,-489,-0.277000000000000005766220834146906781825236976146697998046875,31424,19,28,한국,한국,(주)와이지엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),전체관람가,다큐멘터리,,"은지원,이재진,장수원,김재덕,강성훈"
20180128(),13,페르디난드,2018-01-03,6908200,0.0010,-1661800,-0.194000000000000004038436252074006915790960192680358886718750,3839400500,898,-272,-0.232000000000000004829470157119430950842797756195068359375000,531459,15,24,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",카를로스 살다나,"존 시나,케이트 맥키넌,데이비드 테넌트,바비 카나베일,미구엘 앙겔 실베스트르,지나 로드리게즈"
20180128(),14,토르: 라그나로크,2017-10-25,3279600,0.0,1206400,0.582000000000000012115308756222020747372880578041076660156250,39248432595,549,203,0.587000000000000012219392164780629173037596046924591064453125,4857152,11,11,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF",타이카 와이티티,"크리스 헴스워스,톰 히들스턴,케이트 블란쳇,이드리스 엘바,제프 골드블럼,테사 톰슨,칼 어번,마크 러팔로,안소니 홉킨스"
20180128(),15,주문은 토끼입니까?? ~디어 마이 시스터~,2018-01-18,3805000,0.0010,-840500,-0.181000000000000003767819389821625009062699973583221435546875,116477500,504,-120,-0.192000000000000003996802888650563545525074005126953125000000,15757,38,47,일본,일본,,(주)애니플러스,전체관람가,"애니메이션,드라마",하시모토 히로유키,"사쿠라 아야네,미나세 이노리,타네다 리사,사토 사토미,우치다 마아야,토쿠이 소라,무라카와 리에,하야미 사오리,카야노 아이"
20180128(),16,1720 디네킬렌 해전,,2465000,0.0,2465000,1.00000000000000002081668171172168513294309377670288085937500,14907000,493,493,1.00000000000000002081668171172168513294309377670288085937500,6714,2,2,덴마크,덴마크,,제인앤유,,"코미디,드라마",헨릭 루벤 겐즈,"제이콥 오프테브로,마틴 부크"
20180128(),17,내가 죽기 전에,2017-12-21,2460000,0.0,2460000,1.00000000000000002081668171172168513294309377670288085937500,20887000,492,492,1.00000000000000002081668171172168513294309377670288085937500,7574,2,2,미국,미국,,제인앤유,15세이상관람가,"공포(호러),스릴러","제이슨 프리먼,토드 E. 프리먼",로버트 맥키헨
20180128(),18,하이큐!! 콘셉트의 싸움,2018-01-11,2934500,0.0,-138500,-0.045000000000000000936750677027475830982439219951629638671875,126398500,392,-16,-0.039000000000000000811850586757145720184780657291412353515625,17299,25,27,일본,일본,,(주)팝엔터테인먼트,12세이상관람가,애니메이션,미츠나카 스스무,
20180128(),19,킹 오브 프리즘,2016-08-11,2981500,0.0,-2063500,-0.409000000000000008514022820094169219373725354671478271484375,930489500,360,-261,-0.42000000000000000874300631892310775583609938621520996093750,111890,44,52,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,드라마,판타지",히시다 마사카즈,
20180128(),20,덩케르크,2017-07-20,2102600,0.0,-658500,-0.238000000000000004954370247389761061640456318855285644531250,24567023548,351,-116,-0.248000000000000005162537064506977912969887256622314453125000,2791499,7,7,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,"액션,드라마,스릴러,전쟁",크리스토퍼 놀란,"톰 하디,마크 라이런스,케네스 브래너,킬리언 머피,제임스 다시,케빈 구스리"
