날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20160810(수),1,터널,2016-08-10,2833570300,0.4,2810684200,122.812000000000002556538314379963594547007232904434204101562500,3010413400,379079,376278,134.337000000000002796450571107556015704176388680934906005859375,399933,820,3900,한국,한국,"(주)어나더썬데이,(주)비에이엔터테인먼트",(주)쇼박스,12세이상관람가,드라마,김성훈,"하정우,배두나,오달수,김종수,임한빈,정민희,송민석,윤성민,이동진,이상희,최춘범,권승구,진용욱,이한서,예수정,서현우"
20160810(수),2,덕혜옹주,2016-08-03,1397670900,0.19699999999999998,-442897000,-0.241000000000000005016820292524926117039285600185394287109375,18900625679,189829,-59789,-0.24000000000000000499600361081320443190634250640869140625000,2398837,748,3174,한국,한국,"(주)하이브미디어코프,(주)영화사호필름 ,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"사극,드라마",허진호,"손예진,박해일,윤제문,라미란,정상훈,박수영,김소현,박주미,안내상,김재욱,김인우,백윤식,김대명,김정희,박윤식,박지수,박혜영,송민수,송창현,신동주,오세영,이경훈,이명규,이상진,이승진,최영빈,최일순,최정순,한동훈,함성원,홍은지,김무규,김기정,차지원"
20160810(수),3,인천상륙작전,2016-07-27,751866100,0.106,-349100100,-0.317000000000000006598888102615774187142960727214813232421875,44183423838,103963,-46583,-0.309000000000000006432354648922000706079415977001190185546875,5669373,567,2217,한국,한국,(주)태원엔터테인먼트,씨제이이앤엠(주),12세이상관람가,"전쟁,드라마",이재한,"김정철,이정재,이범수,리암 니슨,진세연,정준호,박철민,김병옥,김선아,김영애,박성웅,추성훈,황석하,이창세,박정원,박현선,션 리차드,이유진,한비,김희진,진용욱"
20160810(수),4,부산행,2016-07-20,564702600,0.08,-329774160,-0.369000000000000007681355551625301814056001603603363037109375,83457759608,75390,-44734,-0.372000000000000007743805596760466869454830884933471679687500,10371044,479,1397,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,스릴러",연상호,"공유,김정희,정유미,김율호,마동석,최우식,안소희,김의성,김수안,박민우,박민혁,임종훈,박종관,장문성,박혜진,손지훈,손지훈,연상호,조춘호,지동현,윤미중,이동하,이윤상,최창수,편준의,허성우,황유경,최용훈,김근영,이주실,예수정,김대현,한지은"
20160810(수),5,마이펫의 이중생활,2016-08-03,533131800,0.075,-245807400,-0.316000000000000006578071420904052502010017633438110351562500,9727327770,74937,-33252,-0.307000000000000006390721285498557335813529789447784423828125,1275932,505,1315,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,코미디,가족",크리스 리노드,"스티브 쿠건,엘리 켐퍼,레이크 벨,데이너 카비,케빈 하트"
20160810(수),6,국가대표 2,2016-08-10,446883400,0.063,414708400,12.889000000000000268306210582380799678503535687923431396484375,682059300,61508,56915,12.392000000000000257960319771655122167430818080902099609375000,90356,562,2516,한국,한국,케이엠컬쳐㈜,메가박스중앙(주)플러스엠,12세이상관람가,드라마,김종현,"수애,오달수,오연서,하재숙,김슬기,김예원,진지희,임진영,박진하,전송이,방추성,백상훈,서은정,조규영,안승호,조수지,조희윤,이경선,이민지,이선미,이영화,함지후,곽지유"
20160810(수),7,수어사이드 스쿼드,2016-08-03,278752400,0.039,-416703200,-0.599000000000000012469192345321289394632913172245025634765625,13768093530,36461,-51938,-0.588000000000000012240208846492350858170539140701293945312500,1644839,410,904,미국,미국,,워너브러더스 코리아(주),15세이상관람가,액션,데이비드 에이어,"윌 스미스,자레드 레토,마고 로비,스콧 이스트우드,카라 델러비인,제이 코트니,조엘 킨나만,비올라 데이비스,제이 헤르난데즈,애덤 비치,카렌 후쿠하라,커먼,벤 애플렉"
20160810(수),8,제이슨 본,2016-07-27,115338300,0.016,-211622100,-0.647000000000000013468393067483930281014181673526763916015625,20037178343,14948,-27933,-0.651000000000000013551659794330817021545954048633575439453125,2466123,180,364,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,스릴러",폴 그린그래스,"맷 데이먼,줄리아 스타일즈,토미 리 존스,뱅상 카셀,알리시아 비칸데르"
20160810(수),9,명탐정 코난: 순흑의 악몽,2016-08-03,77110400,0.011000000000000001,-99103200,-0.562000000000000011698975121987587044714018702507019042968750,2926689800,10902,-14431,-0.57000000000000001186550857568136052577756345272064208984375,398209,180,235,일본,일본,,씨제이이앤엠(주),12세이상관람가,"애니메이션,미스터리,어드벤처",시즈노 코분,
20160810(수),10,마이 리틀 자이언트,2016-08-10,45052400,0.0060,45052400,1.00000000000000002081668171172168513294309377670288085937500,49545400,6215,6215,1.00000000000000002081668171172168513294309377670288085937500,6689,122,230,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"어드벤처,가족,판타지",스티븐 스필버그,"마크 라이런스,레베카 홀,빌 헤이더,제메인 클레멘트,매트 프류어,라프 스팰,아담 가들리,헤이그 수더랜드,마이클 아담스웨이트"
