날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20160217(수),1,데드풀,2016-02-17,2019314800,0.509,1223846200,1.539000000000000032036873154339673419599421322345733642578125,3626811700,252018,155768,1.618000000000000033681391009565686545101925730705261230468750,438285,915,5074,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,SF",팀 밀러,"라이언 레놀즈,모레나 바카린,에드 스크레인,지나 카라노,T.J. 밀러,브리아나 힐데브란드"
20160217(수),2,검사외전,2016-02-03,802126000,0.20199999999999999,-252360300,-0.239000000000000004975186929101482746773399412631988525390625,67950367864,108167,-33874,-0.238000000000000004954370247389761061640456318855285644531250,8499038,741,3171,한국,한국,"(주)영화사 월광,(주)사나이픽처스",(주)쇼박스,15세이상관람가,"범죄,코미디",이일형,"황정민,강동원,이성민,박성웅,김응수,신소율,주진모,김원해,김홍파,김병옥,박종환,전배수,박지환,손종학,신혜선,김시은,김종수,한재영,박지환,박종우,박지홍,송승현,윤석민,이규호,이석준,이선주,이승민,이승우,이승준,이승훈,이승훈,최현준,김영,이정은"
20160217(수),3,좋아해줘,2016-02-17,545910500,0.13699999999999998,513044500,15.61000000000000032494840151997550492524169385433197021484375,640160500,73132,68807,15.909000000000000331172589351780288779991678893566131591796875,85101,614,2540,한국,한국,"리양필름(주),(주)제이케이필름",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,코미디",박현진,"이미연,최지우,김주혁,유아인,강하늘,이솜,하석진,지윤호,한재영,선주아,이춘우,이한승,이현서,장원진,전호성,송창현,이서연,이성진,이승연,이정은"
20160217(수),4,주토피아,2016-02-17,261052300,0.066,257902300,81.874000000000001704344998465501248574582859873771667480468750,349535300,35604,35154,78.12000000000000162619917531969804258551448583602905273437500,46064,557,1972,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,어드벤처","바이론 하워드,리치 무어","지니퍼 굿윈,제이슨 베이트먼,샤키라"
20160217(수),5,동주,2016-02-17,139569700,0.035,136279700,41.422000000000000862268589862935641576768830418586730957031250,175957700,19124,18673,41.404000000000000861893889592124651244375854730606079101562500,24522,374,1084,한국,한국,(주) 루스이소니도스,메가박스중앙(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진,최정헌,윤정일"
20160217(수),6,쿵푸팬더3,2016-01-28,115233800,0.028999999999999998,-124449200,-0.519000000000000010803857808383554583997465670108795166015625,29860457256,16811,-17407,-0.509000000000000010595690991266337732668034732341766357421875,3782792,394,754,미국,미국,드림웍스 애니메이션,씨제이이앤엠(주),전체관람가,"애니메이션,액션,어드벤처","여인영,알레산드로 칼로니","잭 블랙,안젤리나 졸리,더스틴 호프만,성룡,세스 로건,루시 리우,데이빗 크로스,J.K. 시몬스"
20160217(수),7,극장판 아이엠스타 : 꿈의 오디션!,2016-02-11,14651800,0.0040,-18106800,-0.553000000000000011511624986582091878517530858516693115234375,826926300,2023,-2624,-0.565000000000000011761425167122752100112847983837127685546875,111710,81,107,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,키무라 류이치,"정혜원,이용신,소연,이선,신용우"
20160217(수),8,앨빈과 슈퍼밴드: 악동 어드벤처,2016-02-04,11145300,0.0030,-30256400,-0.731000000000000015216994331268551832181401550769805908203125,2035732300,1798,-4480,-0.714000000000000014863110742169283184921368956565856933593750,279897,75,82,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",월트 벡커,"저스틴 롱,제이슨 리,매튜 그레이 구블러,제시 맥카트니"
20160217(수),9,순정,2016-02-24,14456000,0.0040,1973000,0.158000000000000003289035710452026251005008816719055175781250,141690000,1787,400,0.288000000000000005995204332975845318287611007690429687500000,16947,9,9,한국,한국,(주)주피터필름,(주)리틀빅픽쳐스,12세이상관람가,드라마,이은희,"도경수,김소현,연준석,이다윗,주다영,박용우,박해준,김지호,이범수,이대연,황석정,박정민,김권,오유진,박충선,조우람,최민석"
20160217(수),10,번개맨,2016-02-11,6934200,0.0020,-10571300,-0.604000000000000012573275753879897820297628641128540039062500,444633700,1005,-1575,-0.61000000000000001269817584415022793109528720378875732421875,58891,110,121,한국,한국,"(주)드림써치C&C;,한국교육방송공사 EBS",씨네그루(주)키다리이엔티,전체관람가,"판타지,가족",조근현,"정현진,루나"
