날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180716(),1,앤트맨과 와스프,2018-07-04,813894600,0.4,-2725496000,-0.77000000000000001602884491802569755236618220806121826171875,39319549957,99047,-300076,-0.752000000000000015654144647214707219973206520080566406250000,4483434,1250,6767,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,SF",페이튼 리드,"폴 러드,에반젤린 릴리,마이클 더글라스,미쉘 파이퍼,로렌스 피쉬번,해나 존-케이먼,마이클 페나,월튼 고긴스"
20180716(),2,스카이스크래퍼,2018-07-11,455476100,0.22399999999999998,-1168444500,-0.72000000000000001498801083243961329571902751922607421875000,5836727224,56277,-124971,-0.69000000000000001436351038108796274173073470592498779296875,672214,771,3823,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,스릴러",로슨 마샬 터버,"드웨인 존슨,파블로 쉬레이버,니브 캠벨,바이런 만,친 한"
20180716(),3,마녀,2018-06-27,442050200,0.217,-872353800,-0.664000000000000013822276656583198928274214267730712890625000,21690273645,54579,-92716,-0.629000000000000013093692796672939948621205985546112060546875,2531456,724,2918,한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),15세이상관람가,"미스터리,액션",박훈정,"김다미,조민수,박희순,최우식,백승철,김하나"
20180716(),4,속닥속닥,2018-07-13,103855200,0.051,-284453700,-0.733000000000000015258627694691995202447287738323211669921875,1558258700,12123,-31250,-0.72000000000000001498801083243961329571902751922607421875000,176262,251,1060,한국,한국,(주)파이브데이,(주)그노스,15세이상관람가,"공포(호러),미스터리",최상훈,"소주연,김민규,김영,김태민,최희진,박진,고나은,진용욱,이한서,이유미"
20180716(),5,변산,2018-07-04,82595400,0.040999999999999995,-118074000,-0.588000000000000012240208846492350858170539140701293945312500,3715999173,11089,-12254,-0.525000000000000010928757898653884694795124232769012451171875,449580,459,956,한국,한국,변산문화산업전문(유),메가박스중앙(주)플러스엠,15세이상관람가,드라마,이준익,"박정민,김고은,장항선,고준,신현빈,정규수,김준한,배제기,최정헌,한별,김형주,차순배,신문성,이세랑"
20180716(),6,탐정: 리턴즈,2018-06-13,33033500,0.016,-64196200,-0.66000000000000001373900992973631218774244189262390136718750,26798504778,4349,-7075,-0.619000000000000012885525979555723097291775047779083251953125,3137336,200,362,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일,오희준"
20180716(),7,미션 임파서블: 폴아웃,2018-07-25,26844000,0.013000000000000001,26844000,1.00000000000000002081668171172168513294309377670288085937500,26844000,3164,3164,1.00000000000000002081668171172168513294309377670288085937500,3164,8,9,미국,미국,파라마운트 픽쳐스,롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"액션,스릴러",크리스토퍼 맥쿼리,"톰 크루즈,레베카 퍼거슨,바네사 커비,미셸 모나한,헨리 카빌,안젤라 바셋,사이먼 페그,알렉 볼드윈"
20180716(),8,허스토리,2018-06-27,14545800,0.006999999999999999,-13161800,-0.475000000000000009887923813067800438147969543933868408203125,2357352249,1996,-1190,-0.374000000000000007785438960183910239720717072486877441406250,312755,91,138,한국,한국,(주)수필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민규동,"김희애,김해숙,예수정,문숙,이용녀,김선영,김준한,이유영,안세하,손강국"
20180716(),9,라라랜드,2016-12-07,13511700,0.006999999999999999,-5297200,-0.282000000000000005870304242705515207489952445030212402343750,29886261794,1938,-751,-0.279000000000000005807854197570350152091123163700103759765625,3579861,59,83,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",데이미언 셔젤,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
20180716(),10,신비아파트: 금빛 도깨비와 비밀의 동굴,2018-07-25,13158000,0.0060,13158000,1.00000000000000002081668171172168513294309377670288085937500,13158000,1462,1462,1.00000000000000002081668171172168513294309377670288085937500,1462,8,8,한국,한국,"씨제이이앤엠(주),(주)칵테일 미디어",씨제이이앤엠(주),전체관람가,"애니메이션,판타지,어드벤처",김병갑,"조현정,김영은,김채하,신용우,여민정,심규혁"
20180716(),11,시카리오: 데이 오브 솔다도,2018-06-27,7281400,0.0040,-10333600,-0.587000000000000012219392164780629173037596046924591064453125,1898338000,899,-975,-0.52000000000000001082467449009527626913040876388549804687500,224774,52,82,미국,미국,,㈜코리아스크린,15세이상관람가,"액션,범죄,드라마",스테파노 솔리마,"조슈 브롤린,베니치오 델 토로,이사벨라 모너,캐서린 키너"
20180716(),12,빅샤크: 매직체인지,2018-06-27,4175500,0.0020,-66801800,-0.941000000000000019588497490730105710099451243877410888671875,934108500,680,-8037,-0.922000000000000019192980538207393692573532462120056152343750,125588,45,57,중국,중국,,와이드 릴리즈(주),전체관람가,애니메이션,헤 질리,"이제인,장병관,김사라,김한나,윤세웅,홍후백"
20180716(),13,쥬라기 월드: 폴른 킹덤,2018-06-06,4753300,0.0020,-22528100,-0.826000000000000017194579093882111919810995459556579589843750,49746296937,614,-2569,-0.807000000000000016799062141359399902285076677799224853515625,5658113,35,53,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",후안 안토니오 바요나,"크리스 프랫,브라이스 달라스 하워드,제프 골드블럼,저스티스 스미스,토비 존스,B.D. 웡,테드 레빈,제임스 크롬웰,라프 스팰,제랄딘 채플린,마이클 파파존,카밀 레미에쉐브스키,다니엘라 피네다,로버트 엠스"
20180716(),14,BIFAN2018 - 판타스틱 단편 걸작선 3,,2646000,0.0010,-342000,-0.114000000000000002373101715136272105155512690544128417968750,10716000,441,-57,-0.114000000000000002373101715136272105155512690544128417968750,1786,2,2,기타,기타,,,,기타,,
20180716(),15,BIFAN2018 - 판타스틱 단편 걸작선 4,,2448000,0.0010,1152000,0.889000000000000018506030041720578083186410367488861083984375,9888000,408,192,0.889000000000000018506030041720578083186410367488861083984375,1648,2,2,기타,기타,,,,기타,,
20180716(),15,BIFAN2018 - 판타스틱 단편 걸작선 5,,2448000,0.0010,-192000,-0.073000000000000001519617764955683014704845845699310302734375,10500000,408,-32,-0.073000000000000001519617764955683014704845845699310302734375,1750,2,2,기타,기타,,,,기타,,
20180716(),17,오션스8,2018-06-13,3177100,0.0020,-3207600,-0.502000000000000010449974219284285936737433075904846191406250,11692425066,398,-312,-0.439000000000000009138523271445819773362018167972564697265625,1334872,20,32,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,범죄",게리 로스,"산드라 블록,케이트 블란쳇,앤 해서웨이,민디 캘링,사라 폴슨,아콰피나,리한나,헬레나 본햄 카터"
20180716(),18,여중생A,2018-06-20,2046000,0.0010,292700,0.167000000000000003476385845857521417201496660709381103515625,806351000,289,71,0.326000000000000006786238238021269353339448571205139160156250,97183,12,12,한국,한국,"(주)영화사울림,네이버웹툰 주식회사",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,드라마,이경섭,"김환희,김준면,이종혁,정다빈,유재상,정다은,김현빈,유수아"
20180716(),19,여수,,572000,0.0,-310000,-0.351000000000000007306655280814311481663025915622711181640625,3340000,286,-145,-0.336000000000000006994405055138486204668879508972167968750000,1660,1,5,미국,미국,,,,"스릴러,드라마",윌리엄 디터리,"코리네 칼벳,조셉 코튼"
20180716(),20,재와 다이아몬드,,530000,0.0,530000,1.00000000000000002081668171172168513294309377670288085937500,530000,265,265,1.00000000000000002081668171172168513294309377670288085937500,265,1,5,,,,,,,,
20180716(),21,BIFAN2018 - 판타스틱 단편 걸작선 2,,1128000,0.0010,-2316000,-0.672000000000000013988810110276972409337759017944335937500000,9614000,188,-386,-0.672000000000000013988810110276972409337759017944335937500000,1604,1,1,기타,기타,,,,기타,,
