날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20181104(),1,완벽한 타인,2018-10-31,4023095950,0.547,-209917781,-0.05000000000000000104083408558608425664715468883514404296875,13909022811,450294,-24451,-0.052000000000000001082467449009527626913040876388549804687500,1664602,1313,6585,한국,한국,"(주)필름몬스터,드라마하우스(주)",롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"드라마,코미디",이재규,"유해진,조진웅,이서진,염정아,김지수,송하윤,윤경호,지우"
20181104(),2,보헤미안 랩소디,2018-10-31,1902230050,0.259,-181696311,-0.087000000000000001811051308919786606566049158573150634765625,6335298613,203898,-16002,-0.073000000000000001519617764955683014704845845699310302734375,709328,936,3662,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,브라이언 싱어,"레미 맬렉,조셉 마젤로,마이크 마이어스,루시 보인턴"
20181104(),3,창궐,2018-10-25,509413050,0.069,-150332708,-0.228000000000000004746203430272544210311025381088256835937500,12677042340,58422,-16462,-0.22000000000000000457966997657877072924748063087463378906250,1523708,650,2317,한국,한국,"리양필름(주),영화사 이창",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"사극,액션",김성훈,"현빈,장동건,조우진,정만식,이선빈,김의성,조달환,박진우,서지혜,한지은,공정환,김태우,이승일"
20181104(),4,벽 속에 숨은 마법시계,2018-10-31,356972950,0.049,-48342800,-0.119000000000000002477185123694880530820228159427642822265625,1303145150,42521,-5687,-0.118000000000000002456368441983158845687285065650939941406250,169342,602,1719,미국,미국,,CGV아트하우스,전체관람가,"판타지,공포(호러),미스터리,SF,스릴러",일라이 로스,"잭 블랙,케이트 블란쳇,오웬 바카로"
20181104(),5,할로윈,2018-10-31,120059350,0.016,-53932261,-0.31000000000000000645317133063372239121235907077789306640625,738318013,12633,-5807,-0.315000000000000006557254739192330816877074539661407470703125,90492,456,1060,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,공포(호러),데이빗 고든 그린,"제이미 리 커티스,주디 그리어,윌 패튼,닉 캐슬"
20181104(),6,해리포터와 마법사의 돌,2001-12-13,82886500,0.011000000000000001,1642500,0.02000000000000000041633363423443370265886187553405761718750,1754689000,9007,275,0.031000000000000000645317133063372239121235907077789306640625,201766,32,125,미국,미국,,워너브러더스 코리아(주),전체관람가,"가족,판타지",크리스 콜럼버스,"다니엘 래드클리프,엠마 왓슨,루퍼트 그린트"
20181104(),7,스타 이즈 본,2018-10-09,75830000,0.01,-14770050,-0.163000000000000003393119119010634676669724285602569580078125,3737085050,8091,-1492,-0.156000000000000003247402347028582880739122629165649414062500,425140,145,258,미국,미국,,워너브러더스 코리아(주),15세이상관람가,"드라마,멜로/로맨스",브래들리 쿠퍼,"브래들리 쿠퍼,레이디 가가,샘 엘리엇,그렉 그룬버그"
20181104(),8,캡틴 스터비,2018-11-01,56787400,0.0080,8562700,0.178000000000000003705369344686459953663870692253112792968750,128921050,7325,969,0.152000000000000003164135620181696140207350254058837890625000,16745,272,341,미국,"미국,아일랜드,프랑스,캐나다,영국",,(주)디스테이션,전체관람가,"애니메이션,어드벤처,가족,전쟁",리처드 라니,"로건 레먼,제라르 드빠르디유,헬레나 본햄 카터"
20181104(),9,미쓰백,2018-10-11,42324100,0.0060,-6668700,-0.136000000000000002831068712794149178080260753631591796875000,5954309566,5625,-856,-0.132000000000000002747801985947262437548488378524780273437500,710780,244,354,한국,한국,영화사 배,(주)리틀빅픽쳐스,15세이상관람가,드라마,이지원,"한지민,김시아,이희준,권소현,백수장,장영남,김선영,이주영,이정은,전석호,조민준,윤송아"
20181104(),10,암수살인,2018-10-03,44902850,0.0060,-11766650,-0.208000000000000004329869796038110507652163505554199218750000,32916198648,5095,-1371,-0.212000000000000004413136522884997248183935880661010742187500,3777512,280,421,한국,한국,"(주)필름295,(주)블러썸픽쳐스",(주)쇼박스,15세이상관람가,"범죄,드라마",김태균,"김윤석,주지훈,문정희,진선규,이재현"
20181104(),11,나츠메 우인장: 세상과 연을 맺다,2018-10-31,37926300,0.0050,-11685500,-0.236000000000000004912736883966317691374570131301879882812500,201481000,4316,-1292,-0.23000000000000000478783679369598758057691156864166259765625,24279,101,225,일본,일본,,(주)애니플러스,전체관람가,애니메이션,"오오모리 타카히로,이토 히데키","카미야 히로시,이노우에 카즈히코,코바야시 사나에"
20181104(),12,베놈,2018-10-03,21128550,0.0030,-3062500,-0.127000000000000002643718577388654011883772909641265869140625,34083681707,2877,-505,-0.149000000000000003101685575046531084808520972728729248046875,3886022,94,123,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,SF,스릴러",루벤 플레셔,"톰 하디,미쉘 윌리엄스,리즈 아메드,제니 슬레이트"
20181104(),13,크레이지 리치 아시안,2018-10-25,25545150,0.0030,-7675700,-0.231000000000000004808653475407709265709854662418365478515625,1278837141,2745,-808,-0.227000000000000004725386748560822525178082287311553955078125,147808,120,165,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"멜로/로맨스,코미디",존 추,"콘스탄스 우,헨리 골딩,양자경,젬마 찬,아콰피나,니코 산토스,켄 정"
