날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20181007(),1,베놈,2018-10-03,3600990350,0.43700000000000006,-1070560600,-0.229000000000000004767020111984265895443968474864959716796875,18549771056,400044,-112700,-0.22000000000000000457966997657877072924748063087463378906250,2081077,1287,7328,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,SF,스릴러",루벤 플레셔,"톰 하디,미쉘 윌리엄스,리즈 아메드,제니 슬레이트"
20181007(),2,암수살인,2018-10-03,3202698950,0.389,-638539650,-0.166000000000000003455569164145799732068553566932678222656250,14293836744,354127,-70680,-0.166000000000000003455569164145799732068553566932678222656250,1612355,1177,6105,한국,한국,"(주)필름295,(주)블러썸픽쳐스",(주)쇼박스,15세이상관람가,"범죄,드라마",김태균,"김윤석,주지훈,문정희,진선규,이재현"
20181007(),3,안시성,2018-09-19,714441150,0.087,-192575298,-0.212000000000000004413136522884997248183935880661010742187500,43909407276,82669,-21018,-0.203000000000000004225786387479502081987448036670684814453125,5132022,622,2039,한국,한국,"(주)영화사수작,(주)스튜디오앤뉴,주식회사 모티브랩",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"사극,액션",김광식,"이태진,조인성,남주혁,박성웅,배성우,엄태구,설현,박병은,오대환,성동일,정은채,유오성,김미지,여윤호,박인수,이승일"
20181007(),4,곰돌이 푸 다시 만나 행복해,2018-10-03,425104700,0.052000000000000005,-65978352,-0.134000000000000002789435349370705807814374566078186035156250,1957751310,48343,-7087,-0.128000000000000002664535259100375697016716003417968750000000,227697,527,1545,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,어드벤처,마크 포스터,"이완 맥그리거,헤일리 앳웰,마크 거티스,짐 커밍스,크리스 오다우드,소피 오코네드"
20181007(),5,협상,2018-09-19,120174450,0.015,-31623300,-0.208000000000000004329869796038110507652163505554199218750000,16786482516,13396,-3498,-0.207000000000000004309053114326388822519220411777496337890625,1931362,393,702,한국,한국,"(주)제이케이필름,그리고픽처스,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,범죄,이종석,"현빈,손예진,김상호,장영남,장광,조영진,이문식"
20181007(),6,명당,2018-09-19,45062550,0.0050,-20804350,-0.316000000000000006578071420904052502010017633438110351562500,17750868874,5281,-2440,-0.316000000000000006578071420904052502010017633438110351562500,2065409,237,328,한국,한국,(주)주피터필름,메가박스중앙(주)플러스엠,12세이상관람가,사극,박희곤,"조승우,지성,김성균,백윤식,문채원,유재명,박충선,이원근,김민재,강태오"
20181007(),7,원더풀 고스트,2018-09-26,33756500,0.0040,-4401900,-0.115000000000000002393918396847993790288455784320831298828125,3647539300,3940,-393,-0.091000000000000001894318035766673347097821533679962158203125,439910,132,205,한국,한국,(주)데이드림엔터테인먼트,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",12세이상관람가,"코미디,드라마,범죄",조원희,"마동석,김영광,이유영"
20181007(),8,더 넌,2018-09-19,21382200,0.0030,-4081050,-0.16000000000000000333066907387546962127089500427246093750000,8743037545,2386,-468,-0.164000000000000003413935800722356361802667379379272460937500,1007366,93,133,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),코린 하디,"타이사 파미가,데미안 비쉬어,보니 아론스,샬롯 호프"
20181007(),9,서치,2018-08-29,16909000,0.0020,-4214150,-0.20000000000000000416333634234433702658861875534057617187500,25236368395,1846,-395,-0.176000000000000003663735981263016583397984504699707031250000,2944133,50,86,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,드라마,아니쉬 차간티,"존 조,데브라 메싱"
20181007(),10,너는 여기에 없었다,2018-10-04,12924350,0.0020,-1045050,-0.075000000000000001561251128379126384970732033252716064453125,55087900,1431,-101,-0.066000000000000001373900992973631218774244189262390136718750,6009,44,87,프랑스,"프랑스,미국",,(주)팝엔터테인먼트,15세이상관람가,"드라마,미스터리,스릴러",린 램지,"호아킨 피닉스,예카테리나 삼소노프,알렉산드로 니볼라"
