날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180102(화),1,신과함께-죄와 벌,2017-12-20,2205552800,0.457,-5509793300,-0.714000000000000014863110742169283184921368956565856933593750,78271395332,294360,-622329,-0.679000000000000014134526882259024205268360674381256103515625,9750544,1446,7019,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈,오희준,이준혁"
20180102(화),2,1987,2017-12-27,1643446600,0.34,-2817293500,-0.632000000000000013156142841808105004020035266876220703125000,21358190737,217249,-314271,-0.591000000000000012302658891627515913569368422031402587890625,2690846,1063,5044,한국,한국,(주)우정필름,씨제이이앤엠(주),15세이상관람가,드라마,장준환,"김윤석,하정우,유해진,김태리,박희순,이희준,설경구,여진구,유정호,윤재국,지웅배,정재윤,이가영,이동욱,이동희,이상준,이태형,최광일,강동원,문소리,문성근,김원진,남민우,이주영,임병우,김시은,김기태,정재윤,황성준,서현우,조민준"
20180102(화),3,강철비,2017-12-14,358155600,0.07400000000000001,-586145000,-0.621000000000000012927159342979166467557661235332489013671875,33297353766,48123,-66187,-0.579000000000000012052858711086855691974051296710968017578125,4176726,580,1541,한국,한국,"(주)와이웍스엔터테인먼트,(주)모팩",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,드라마",양우석,"정우성,곽도원,김갑수,김의성,이경영,조우진,정원중,김명곤,박은혜,김지호,안미나,원진아,정유나,이상민,이정호,정환,한승헌,박민희"
20180102(화),4,위대한 쇼맨,2017-12-20,269267500,0.055999999999999994,-240692200,-0.472000000000000009825473767932635382749140262603759765625000,7436254400,35182,-24890,-0.414000000000000008618106228652777645038440823554992675781250,909839,444,949,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20180102(화),5,극장판 포켓몬스터 너로 정했다!,2017-12-21,123797500,0.026000000000000002,-139089000,-0.529000000000000011012024625500771435326896607875823974609375,3504213700,17929,-16174,-0.474000000000000009867107131356078753015026450157165527343750,467287,371,510,일본,일본,,(주)이수C&E;,전체관람가,"애니메이션,어드벤처,가족",유야마 쿠니히코,
20180102(화),6,몬스터 패밀리,2017-12-21,86870000,0.018000000000000002,-118923300,-0.578000000000000012032042029375134006841108202934265136718750,2823846000,12678,-13843,-0.522000000000000010866307853518719639396294951438903808593750,380813,298,386,독일,독일,,씨네그루(주)키다리이엔티,전체관람가,애니메이션,호거 태프,"에밀리 왓슨,닉 프로스트"
20180102(화),7,뽀로로 극장판 공룡섬 대모험,2017-12-07,50359500,0.01,-58848100,-0.539000000000000011220191442617988286656327545642852783203125,6008455700,7200,-6550,-0.476000000000000009908740494779522123280912637710571289062500,794693,156,217,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"김현호,윤제완","이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현"
20180102(화),8,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,23536500,0.0050,-24346400,-0.508000000000000010574874309554616047535091638565063476562500,351268300,3305,-2635,-0.444000000000000009242606680004428199026733636856079101562500,45695,148,225,일본,일본,,(주)박수엔터테인먼트,전체관람가,애니메이션,모리와키 마코토,
20180102(화),9,스타워즈: 라스트 제다이,2017-12-14,38465000,0.0080,3374500,0.096000000000000001998401444325281772762537002563476562500000,8609441561,2914,-384,-0.116000000000000002414735078559715475421398878097534179687500,952759,37,63,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF",라이언 존슨,"마크 해밀,캐리 피셔,아담 드라이버,데이지 리들리,존 보예가,오스카 아이삭,루피타 뇽오,앤디 서키스,도널 글리슨,안소니 다니엘,그웬돌린 크리스티,켈리 마리 트란,로라 던,베니치오 델 토로"
20180102(화),10,월터의 상상은 현실이 된다,2013-12-31,8772500,0.0020,-11213500,-0.561000000000000011678158440275865359581075608730316162109375,6977273099,1137,-1120,-0.496000000000000010325074129013955825939774513244628906250000,953797,76,120,미국,미국,,"글뫼 주식회사,이십세기폭스코리아(주)",12세이상관람가,"어드벤처,코미디,드라마",벤 스틸러,"벤 스틸러,크리스틴 위그,숀 펜,셜리 맥클레인"
