날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180530(수),1,독전,2018-05-22,1777483300,0.643,653205900,0.581000000000000012094492074510299062239937484264373779296875,20307114461,299941,162390,1.181000000000000024584501101543310142005793750286102294921875,2407329,1390,6468,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,액션",이해영,"조진웅,류준열,김주혁,김성령,박해준,차승원,이주영,김태준,서현우"
20180530(수),2,데드풀 2,2018-05-16,496729500,0.18,128205300,0.348000000000000007244205235679146426264196634292602539062500,30252997225,81819,37538,0.848000000000000017652546091539988992735743522644042968750000,3344388,849,3575,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,어드벤처,코미디,SF",데이빗 레이치,"라이언 레놀즈,조슈 브롤린,재지 비츠,모레나 바카린,브리아나 힐데브란드"
20180530(수),3,어벤져스: 인피니티 워,2018-04-25,100945600,0.036000000000000004,11046700,0.123000000000000002560451850541767271352000534534454345703125,98445306069,16391,5209,0.466000000000000009700573677662305271951481699943542480468750,11054620,422,849,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF","안소니 루소,조 루소","로버트 다우니 주니어,조슈 브롤린,마크 러팔로,톰 히들스턴,크리스 에반스,크리스 헴스워스,제레미 레너,스칼렛 요한슨,엘리자베스 올슨,안소니 마키,폴 러드,기네스 팰트로우,폴 베타니,돈 치들,베네딕트 컴버배치,톰 홀랜드,크리스 프랫,조 샐다나,카렌 길런,브래들리 쿠퍼,빈 디젤,데이브 바티스타,세바스찬 스탠,채드윅 보스만,코비 스멀더스,베니치오 델 토로,피터 딘클리지,사무엘 L. 잭슨,다네이 거라이라,베네딕트 왕"
20180530(수),4,트루스 오어 데어,2018-05-22,90089600,0.033,386800,0.004000000000000000083266726846886740531772375106811523437500,1888381000,15342,4548,0.421000000000000008763823000634829440969042479991912841796875,223182,329,625,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),스릴러",제프 와드로,"루시 헤일,타일러 포시,바이올렛 빈,놀런 제라드 펑크,헤이든 제토,브래디 스미스,샘 러너"
20180530(수),5,데자뷰,2018-05-30,90004900,0.033,79191900,7.324000000000000152461376856649621913675218820571899414062500,105417900,15214,14009,11.626000000000000242014741580476311355596408247947692871093750,16879,536,1765,한국,한국,"(주)스톰픽쳐스코리아,(주)원픽쳐스",씨네그루(주)키다리이엔티,15세이상관람가,"미스터리,스릴러",고경민,"남규리,이천희,이규한,정경호,동현배,김재범,조한선"
20180530(수),6,한 솔로: 스타워즈 스토리,2018-05-24,97589700,0.035,12905600,0.152000000000000003164135620181696140207350254058837890625000,1474966539,14721,4983,0.512000000000000010658141036401502788066864013671875000000000,159647,430,858,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,SF",론 하워드,"엘든 이렌리치,에밀리아 클라크,폴 베타니,워윅 데이비스,우디 해럴슨,탠디 뉴튼,클린트 하워드"
20180530(수),7,버닝,2018-05-17,58286300,0.021,-20482600,-0.26000000000000000541233724504763813456520438194274902343750,4241999298,9001,-294,-0.032000000000000000666133814775093924254179000854492187500000,475530,282,490,한국,한국,"파인하우스필름(주),나우필름(주)",CGV아트하우스,청소년관람불가,미스터리,이창동,"유아인,스티븐 연,전종서"
20180530(수),8,피터 래빗,2018-05-16,19605100,0.006999999999999999,6217800,0.464000000000000009658940314238861901685595512390136718750000,2443599700,3208,1271,0.656000000000000013655743202889425447210669517517089843750000,316658,187,228,미국,"미국,영국,호주",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,가족",윌 글럭,"도널 글리슨,로즈 번,샘 닐"
20180530(수),9,탐정: 리턴즈,2018-06-13,11304000,0.0040,11304000,1.00000000000000002081668171172168513294309377670288085937500,13840000,1256,1256,1.00000000000000002081668171172168513294309377670288085937500,1512,4,5,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일,오희준"
20180530(수),10,레슬러,2018-05-09,4048300,0.0010,-3128700,-0.436000000000000009076073226310654717963188886642456054687500,6460349957,756,-307,-0.289000000000000006016021014687567003420554101467132568359375,768124,28,33,한국,한국,(주)안나푸르나필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"드라마,코미디",김대웅,"유해진,김민재,이성경,나문희,성동일,진경,황우슬혜,김태훈,박규영,이한서,최유화,이예원"
20180530(수),11,꼬마영웅 바비,2018-05-30,3661100,0.0010,3661100,1.00000000000000002081668171172168513294309377670288085937500,21694100,533,533,1.00000000000000002081668171172168513294309377670288085937500,2573,123,131,중국,중국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처,코미디",지안밍 후앙,"김주호,김명준,김민성,최낙윤,안현서,이인석"
20180530(수),12,택시운전사,2017-08-02,2600000,0.0010,200000,0.083000000000000001727784582072899866034276783466339111328125,95862172649,520,40,0.083000000000000001727784582072899866034276783466339111328125,12187865,2,4,한국,한국,더램프(주),(주)쇼박스,15세이상관람가,드라마,장훈,"이수민,송강호,토마스 크레취만,유해진,류준열,박혁권,최귀화,이창섭,이호균,서정우,송병철,안용우,오석규,윤석진,이새별,이성호,이정은,이주영,황민형,김신웅,김진상,김화목,문광식,차순배,김대현,서현우"
20180530(수),13,마징가 Z: 인피니티,2018-05-17,4976000,0.0020,4437500,8.24000000000000017152945730458668549545109272003173828125000,173751900,499,431,6.338000000000000131936128688892040372593328356742858886718750,21408,9,9,일본,일본,,(주)이수C&E;,12세이상관람가,"애니메이션,SF,액션",시미즈 준지,"모리쿠보 쇼타로,카야노 아이,김영선,홍시호,이지현,정미숙,소연,김혜성,권혁수,문관일,강구한,이창민,김은연,최낙윤,서반석,박성영,곽윤상,이승행,정의한"
20180530(수),14,챔피언,2018-05-01,1972000,0.0010,-1720800,-0.466000000000000009700573677662305271951481699943542480468750,9461225230,405,-285,-0.413000000000000008597289546941055959905497729778289794921875,1127231,6,6,한국,한국,(주)코코너,워너브러더스 코리아(주),12세이상관람가,드라마,김용완,"마동석,권율,한예리,박성일,유지연"
20180530(수),15,애혼,,572000,0.0,-72000,-0.112000000000000002331468351712828734889626502990722656250000,3455000,286,-36,-0.112000000000000002331468351712828734889626502990722656250000,1467,1,4,미국,,워너 브러더스 픽쳐스,,,,존 페로우,"존 웨인,라나 터너,데이빗 파라"
20180530(수),16,덕구,2018-04-05,1469000,0.0010,594000,0.679000000000000014134526882259024205268360674381256103515625,2374456700,273,98,0.56000000000000001165734175856414367444813251495361328125000,313176,5,5,한국,한국,"(주)영화사두둥,(주)곰픽쳐스",메가박스중앙(주)플러스엠,전체관람가,드라마,방수인,"이순재,정지훈,장광,성병숙,차순배,박지윤,윤송아"
20180530(수),17,젊은 사자들,,468000,0.0,20000,0.045000000000000000936750677027475830982439219951629638671875,6921000,234,10,0.045000000000000000936750677027475830982439219951629638671875,3477,1,3,미국,미국,,,18세 미만인 자는 관람할 수 없는 등급,"드라마,전쟁",에드워드 디미트릭,"말론 브란도,몽고메리 클리프트,딘 마틴"
20180530(수),18,레이디 버드,2018-04-04,1486000,0.0010,-367500,-0.198000000000000004121702978920893656322732567787170410156250,821987500,193,-14,-0.068000000000000001415534356397074589040130376815795898437500,101092,2,2,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"코미디,드라마",그레타 거윅,"시얼샤 로넌,로리 멧칼프,트레이시 렛츠"
20180530(수),19,셰이프 오브 워터: 사랑의 모양,2018-02-22,450000,0.0,450000,1.00000000000000002081668171172168513294309377670288085937500,4206742900,85,85,1.00000000000000002081668171172168513294309377670288085937500,505871,2,2,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"어드벤처,판타지",기예르모 델 토로,"샐리 호킨스,마이클 섀넌,리차드 젠킨스,더그 존스,마이클 스털버그,옥타비아 스펜서"
20180530(수),20,범일동 극장 트리오,,76000,0.0,76000,1.00000000000000002081668171172168513294309377670288085937500,76000,76,76,1.00000000000000002081668171172168513294309377670288085937500,76,1,3,한국,한국,,,,기타,김지곤,
20180530(수),21,쓰리아미고,1987-05-09,140000,0.0,140000,1.00000000000000002081668171172168513294309377670288085937500,140000,70,70,1.00000000000000002081668171172168513294309377670288085937500,70,1,2,미국,미국,,,중학생이상관람가,"액션,코미디",존 랜디스,"스티브 마틴,마틴 쇼트"
20180530(수),22,리틀 포레스트,2018-02-28,450000,0.0,440000,44.00000000000000091593399531575414584949612617492675781250000,11916493185,50,49,49.00000000000000102001740387436257151421159505844116210937500,1504476,1,1,한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주,홍성덕"
20180530(수),23,기사도,,88000,0.0,88000,1.00000000000000002081668171172168513294309377670288085937500,88000,44,44,1.00000000000000002081668171172168513294309377670288085937500,44,1,4,프랑스,프랑스,,,,"멜로/로맨스,전쟁",,
20180530(수),24,봄이 지나가고,,37,0.0,37,1.00000000000000002081668171172168513294309377670288085937500,27037,37,37,1.00000000000000002081668171172168513294309377670288085937500,64,1,1,기타,"기타,미국",,,,다큐멘터리,,
20180530(수),25,로미오와 줄리엣,2018-05-20,870000,0.0,870000,1.00000000000000002081668171172168513294309377670288085937500,9365000,36,36,1.00000000000000002081668171172168513294309377670288085937500,409,5,5,독일,독일,,(주)케빈앤컴퍼니,12세이상관람가,"공연,드라마,멜로/로맨스",위르겐 플림,"후안 디에고 플로레즈,아이다 가리풀리나"
20180530(수),26,성혜의 나라,,140000,0.0,140000,1.00000000000000002081668171172168513294309377670288085937500,140000,31,31,1.00000000000000002081668171172168513294309377670288085937500,31,1,1,한국,한국,,,,드라마,정형석,"김보라,강두"
20180530(수),26,위대한 쇼맨,2017-12-20,163000,0.0,20200,0.141000000000000002935152121352757603744976222515106201171875,11508646200,31,14,0.824000000000000017152945730458668549545109272003173828125000,1402460,1,2,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20180530(수),28,건크레이지,,54000,0.0,54000,1.00000000000000002081668171172168513294309377670288085937500,302000,27,27,1.00000000000000002081668171172168513294309377670288085937500,75,1,2,미국,미국,,,,"범죄,드라마,멜로/로맨스",조셉 H. 루이스,"존 돌,페기 쿤미스"
20180530(수),29,달콤한 꿈,,48000,0.0,48000,1.00000000000000002081668171172168513294309377670288085937500,48000,16,16,1.00000000000000002081668171172168513294309377670288085937500,16,1,1,이탈리아,이탈리아,,,,드라마,마르코 벨로치오,
20180530(수),30,잠자는 미녀,,45000,0.0,45000,1.00000000000000002081668171172168513294309377670288085937500,770000,15,15,1.00000000000000002081668171172168513294309377670288085937500,146,1,1,이탈리아,"이탈리아,프랑스",,,,드라마,마르코 벨로치오,
20180530(수),31,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,65000,0.0,39000,1.50000000000000003122502256758252769941464066505432128906250,1023752500,10,6,1.50000000000000003122502256758252769941464066505432128906250,124228,2,2,일본,일본,,(주)박수엔터테인먼트,15세이상관람가,애니메이션,히시다 마사카즈,"남도형,엄상현,이원찬,정주원,이정민,한신,황창영,김현욱,탁원정,이경태,심승한,사성웅,이규창"
20180530(수),32,불한당: 나쁜 놈들의 세상,2017-05-17,50000,0.0,50000,1.00000000000000002081668171172168513294309377670288085937500,7667387125,5,5,1.00000000000000002081668171172168513294309377670288085937500,953132,1,1,한국,한국,"씨제이이앤엠(주),(주)바른손",씨제이이앤엠(주),청소년관람불가,"범죄,액션,드라마",변성현,"설경구,임시완,김희원,전혜진,이경영,김성오,허준호,박정주,박지호,박형우,임효은,정기욱,주현수,윤준희,최형욱,이미소,이시훈,이영호,이은비,이인규,이정우,이정호,김말구,문지윤"
20180530(수),33,막달라 마리아: 부활의 증인,2018-03-28,27000,0.0,27000,1.00000000000000002081668171172168513294309377670288085937500,214472200,3,3,1.00000000000000002081668171172168513294309377670288085937500,30790,1,1,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,가스 데이비스,"루니 마라,호아킨 피닉스,치웨텔 에지오포,아리안 라베드"
