날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20181110(토),1,완벽한 타인,2018-10-31,3628542801,0.444,1640238364,0.825000000000000017173762412170390234678052365779876708984375,25270401099,407144,182000,0.808000000000000016819878823071121587418019771575927734375000,3008426,1325,6948,한국,한국,"(주)필름몬스터,드라마하우스(주)",롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"드라마,코미디",이재규,"유해진,조진웅,이서진,염정아,김지수,송하윤,윤경호,지우"
20181110(토),2,보헤미안 랩소디,2018-10-31,2998080301,0.36700000000000005,1597034764,1.14000000000000002373101715136272105155512690544128417968750,13716640301,322326,172209,1.147000000000000023876733923344772847485728561878204345703125,1531518,1040,4312,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,브라이언 싱어,"레미 맬렉,조셉 마젤로,마이크 마이어스,루시 보인턴"
20181110(토),3,동네사람들,2018-11-07,818858399,0.1,360887936,0.788000000000000016403545188836687884759157896041870117187500,2150044312,93877,40244,0.75000000000000001561251128379126384970732033252716064453125,257593,731,2799,한국,한국,(주)데이드림,(주)리틀빅픽쳐스,15세이상관람가,"액션,스릴러",임진순,"마동석,김새론,이상엽,진선규,장광,신세휘,오희준,배진아"
20181110(토),4,여곡성,2018-11-08,147264000,0.018000000000000002,37954600,0.347000000000000007223388553967424741131253540515899658203125,366588800,16151,4032,0.333000000000000006931955010003321149270050227642059326171875,41333,212,681,한국,한국,(주)발자국 공장,(주)스마일이엔티,15세이상관람가,"공포(호러),미스터리",유영선,"홍예리,서영희,손나은,이태리,박민지,최홍일,손성윤,이재아,김호창,이해나,이재구"
20181110(토),5,해리포터와 마법사의 돌,2001-12-13,138594000,0.017,63386000,0.843000000000000017548462682981380567071028053760528564453125,2153284500,14889,7136,0.92000000000000001915134717478395032230764627456665039062500,245944,32,203,미국,미국,,워너브러더스 코리아(주),전체관람가,"가족,판타지",크리스 콜럼버스,"다니엘 래드클리프,엠마 왓슨,루퍼트 그린트"
20181110(토),6,창궐,2018-10-25,70556850,0.009000000000000001,21687450,0.444000000000000009242606680004428199026733636856079101562500,13131842540,8324,2290,0.38000000000000000791033905045424035051837563514709472656250,1581053,356,588,한국,한국,"리양필름(주),영화사 이창",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"사극,액션",김성훈,"현빈,장동건,조우진,정만식,이선빈,김의성,조달환,박진우,서지혜,한지은,공정환,김태우,이승일"
20181110(토),7,구스범스: 몬스터의 역습,2018-11-07,65469800,0.0080,46161300,2.391000000000000049772685972726549152866937220096588134765625,110396900,8036,5770,2.546000000000000052999271638043410348473116755485534667968750,13440,159,482,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"판타지,어드벤처",아리 산델,"잭 블랙,켄 정"
20181110(토),8,박물관이 진짜 살아있다,2018-11-08,60929500,0.006999999999999999,51299100,5.327000000000000110890463478341416703187860548496246337890625,79177750,7829,6380,4.403000000000000091655849576710579640348441898822784423828125,10453,246,295,체코,체코,,(주)팝엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디","마틴 코틱,이나 예블라니코바",
20181110(토),9,벽 속에 숨은 마법시계,2018-10-31,62434250,0.0080,35613750,1.328000000000000027644553313166397856548428535461425781250000,1560934250,7828,4243,1.184000000000000024646951146678475197404623031616210937500000,202605,245,374,미국,미국,,CGV아트하우스,전체관람가,"판타지,공포(호러),미스터리,SF,스릴러",일라이 로스,"잭 블랙,케이트 블란쳇,오웬 바카로"
20181110(토),10,스타 이즈 본,2018-10-09,51876350,0.0060,17284650,0.50000000000000001040834085586084256647154688835144042968750,3946881150,6574,2195,0.501000000000000010429157537572564251604489982128143310546875,452774,101,161,미국,미국,,워너브러더스 코리아(주),15세이상관람가,"드라마,멜로/로맨스",브래들리 쿠퍼,"브래들리 쿠퍼,레이디 가가,샘 엘리엇,그렉 그룬버그"
