날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180109(화),1,1987,2017-12-27,1333201300,0.365,-35250500,-0.026000000000000000541233724504763813456520438194274902343750,35549886032,175795,-4182,-0.023000000000000000478783679369598758057691156864166259765625,4445163,1052,4598,한국,한국,(주)우정필름,씨제이이앤엠(주),15세이상관람가,드라마,장준환,"김윤석,하정우,유해진,김태리,박희순,이희준,설경구,여진구,유정호,윤재국,지웅배,정재윤,이가영,이동욱,이동희,이상준,이태형,최광일,강동원,문소리,문성근,김원진,남민우,이주영,임병우,김시은,김기태,정재윤,황성준,서현우,조민준"
20180109(화),2,신과함께-죄와 벌,2017-12-20,1165847200,0.319,-141362700,-0.108000000000000002248201624865941994357854127883911132812500,95045329437,156347,-18013,-0.103000000000000002144118216307333568693138659000396728515625,11833092,1182,5155,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈,오희준,이준혁"
20180109(화),3,쥬만지: 새로운 세계,2018-01-03,614759100,0.168,-46983300,-0.071000000000000001477984401532239644438959658145904541015625,8618972150,80591,-5730,-0.066000000000000001373900992973631218774244189262390136718750,1061468,736,3085,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처",제이크 캐스단,"드웨인 존슨,잭 블랙,케빈 하트,카렌 길런"
20180109(화),4,페르디난드,2018-01-03,180347700,0.049,5590500,0.032000000000000000666133814775093924254179000854492187500000,2980785200,26788,1077,0.042000000000000000874300631892310775583609938621520996093750,408280,566,1225,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",카를로스 살다나,"존 시나,케이트 맥키넌,데이비드 테넌트,바비 카나베일,미구엘 앙겔 실베스트르,지나 로드리게즈"
20180109(화),5,위대한 쇼맨,2017-12-20,165811700,0.045,5800,0E-59,9118733200,21217,23,0.001000000000000000020816681711721685132943093776702880859375,1114302,371,806,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20180109(화),6,강철비,2017-12-14,122211800,0.033,-9882400,-0.075000000000000001561251128379126384970732033252716064453125,34959810466,16294,-1268,-0.072000000000000001498801083243961329571902751922607421875000,4384599,450,972,한국,한국,"(주)와이웍스엔터테인먼트,(주)모팩",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,드라마",양우석,"정우성,곽도원,김갑수,김의성,이경영,조우진,정원중,김명곤,박은혜,김지호,안미나,원진아,정유나,이상민,이정호,정환,한승헌,박민희"
20180109(화),7,너의 이름은.,2017-01-04,17711900,0.0050,9512400,1.16000000000000002414735078559715475421398878097534179687500,29837670556,2591,1491,1.355000000000000028206603719382883355137892067432403564453125,3708926,78,104,일본,일본,,메가박스중앙(주)플러스엠,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논"
20180109(화),8,극장판 포켓몬스터 너로 정했다!,2017-12-21,15103500,0.0040,-139000,-0.009000000000000000187350135405495166196487843990325927734375,3766141500,2191,15,0.007000000000000000145716771982051795930601656436920166015625,502897,132,157,일본,일본,,(주)이수C&E;,전체관람가,"애니메이션,어드벤처,가족",유야마 쿠니히코,
20180109(화),9,뽀로로 극장판 공룡섬 대모험,2017-12-07,8105500,0.0020,642500,0.086000000000000001790234627208064921433106064796447753906250,6156409800,1261,146,0.131000000000000002726985304235540752415545284748077392578125,815050,81,88,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"김현호,윤제완","이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현"
20180109(화),10,몬스터 패밀리,2017-12-21,4991000,0.0010,-806000,-0.139000000000000002893518757929314233479090034961700439453125,2928161200,738,-123,-0.143000000000000002976785484776200974010862410068511962890625,395751,64,68,독일,독일,,씨네그루(주)키다리이엔티,전체관람가,애니메이션,호거 태프,"에밀리 왓슨,닉 프로스트"
20180109(화),11,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,4015500,0.0010,-297000,-0.069000000000000001436351038108796274173073470592498779296875,418710300,576,-40,-0.065000000000000001353084311261909533641301095485687255859375,54808,78,79,일본,일본,,(주)박수엔터테인먼트,전체관람가,애니메이션,모리와키 마코토,
20180109(화),12,코코,2018-01-11,5400000,0.0010,-12830000,-0.704000000000000014654943925052066333591938018798828125000000,88706000,450,-1660,-0.787000000000000016382728507124966199626214802265167236328125,8757,1,1,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,리 언크리치,"가엘 가르시아 베르날,앤서니 곤잘레스,벤자민 브랫"
