날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180125(목),1,그것만이 내 세상,2018-01-17,756445000,0.267,44882100,0.063000000000000001311450947838466163375414907932281494140625,10506131290,98165,5493,0.059000000000000001228184220991579422843642532825469970703125,1305092,791,3115,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"코미디,드라마",최성현,"이병헌,윤여정,박정민,한지민,김성령,이주영,최리"
20180125(목),2,코코,2018-01-11,478703400,0.16899999999999998,23451200,0.052000000000000001082467449009527626913040876388549804687500,16360201733,65984,3389,0.054000000000000001124100812432970997178927063941955566406250,2072900,751,2139,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,리 언크리치,"가엘 가르시아 베르날,앤서니 곤잘레스,벤자민 브랫"
20180125(목),3,메이즈 러너: 데스 큐어,2018-01-17,483345600,0.171,-61951600,-0.114000000000000002373101715136272105155512690544128417968750,13133992063,61865,-8195,-0.117000000000000002435551760271437160554341971874237060546875,1592516,728,2761,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,SF,스릴러",웨스 볼,"딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍"
20180125(목),4,신과함께-죄와 벌,2017-12-20,274306900,0.09699999999999999,-15520000,-0.054000000000000001124100812432970997178927063941955566406250,110105884037,36902,-2336,-0.06000000000000000124900090270330110797658562660217285156250,13718186,553,1473,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈,오희준,이준혁"
20180125(목),5,1987,2017-12-27,249946400,0.08800000000000001,-22241900,-0.082000000000000001706967900361178180901333689689636230468750,55028125145,33264,-2593,-0.072000000000000001498801083243961329571902751922607421875000,6839260,562,1706,한국,한국,(주)우정필름,씨제이이앤엠(주),15세이상관람가,드라마,장준환,"김윤석,하정우,유해진,김태리,박희순,이희준,설경구,여진구,유정호,윤재국,지웅배,정재윤,이가영,이동욱,이동희,이상준,이태형,최광일,강동원,문소리,문성근,김원진,남민우,이주영,임병우,김시은,김기태,정재윤,황성준,서현우,조민준"
20180125(목),6,커뮤터,2018-01-24,248825700,0.08800000000000001,-16341100,-0.062000000000000001290634266126744478242471814155578613281250,547722600,32942,-2064,-0.059000000000000001228184220991579422843642532825469970703125,72618,543,2389,영국,"영국,미국",,메가박스중앙(주)플러스엠,15세이상관람가,액션,자움 콜렛 세라,"리암 니슨,베라 파미가,패트릭 윌슨,샘 닐"
20180125(목),7,1급기밀,2018-01-24,164758500,0.057999999999999996,-16922300,-0.093000000000000001935951399190116717363707721233367919921875,419172800,21911,-2348,-0.097000000000000002019218126037003457895480096340179443359375,55209,461,1465,한국,한국,"(주)미인픽쳐스,(주)미디어모굴",(주)리틀빅픽쳐스,12세이상관람가,드라마,홍기선,"김상경,김옥빈,최무성,최귀화,김병철,최고,이지원,서현우"
20180125(목),8,비밥바룰라,2018-01-24,38644300,0.013999999999999999,-26327800,-0.405000000000000008430756093247282478841952979564666748046875,120502400,6087,-2835,-0.318000000000000006619704784327495872275903820991516113281250,16985,347,648,한국,한국,영화사김치(주),씨네그루(주)키다리이엔티,12세이상관람가,코미디,이성재,"박인환,신구,임현식,윤덕용,김인권,이채은,이은우,최선자,성병숙"
20180125(목),9,극장판 레이디버그: 미라클스톤의 비밀,2018-01-25,25749500,0.009000000000000001,23896500,12.896000000000000268451927354362851474434137344360351562500000,38636500,3801,3594,17.362000000000000361419227878911897278157994151115417480468750,5301,273,319,프랑스,프랑스,,(주)삼지애니메이션,전체관람가,애니메이션,토마스 아스트뤽,"여민정,남도형"
20180125(목),10,위대한 쇼맨,2017-12-20,29050600,0.01,-3168000,-0.098000000000000002040034807748725143028423190116882324218750,10651280800,3722,-409,-0.099000000000000002060851489460446828161366283893585205078125,1300037,104,141,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20180125(목),11,염력,2018-01-31,16266000,0.0060,16266000,1.00000000000000002081668171172168513294309377670288085937500,32292000,1852,1852,1.00000000000000002081668171172168513294309377670288085937500,3715,8,8,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"드라마,코미디",연상호,"류승룡,심은경,박정민,김민재,정유미,이승용,예수정"
