날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180308(목),1,사라진 밤,2018-03-07,497039400,0.284,58917700,0.134000000000000002789435349370705807814374566078186035156250,997204000,65087,7926,0.139000000000000002893518757929314233479090034961700439453125,130471,608,2997,한국,한국,"(주)싸이더스,(주)엠씨엠씨,(주)더블앤조이픽쳐스",씨네그루(주)키다리이엔티,15세이상관람가,스릴러,이창희,"김상경,김강우,김희애,서현우"
20180308(목),2,툼레이더,2018-03-08,460361800,0.263,456945800,133.766000000000002784564245850162933493265882134437561035156250,470763800,59418,58966,130.456000000000002715661029384364155703224241733551025390625000,60369,758,3734,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처",로아 우타우,"알리시아 비칸데르,크리스틴 스콧 토마스,월튼 고긴스,도미닉 웨스트,오언조"
20180308(목),3,리틀 포레스트,2018-02-28,265183900,0.151,-37881700,-0.125000000000000002602085213965210641617886722087860107421875,6705650030,35210,-4837,-0.121000000000000002518818487118323901086114346981048583984375,860541,580,2393,한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주,홍성덕"
20180308(목),4,궁합,2018-02-28,247526700,0.141,-51579400,-0.172000000000000003580469254416129842866212129592895507812500,8657151715,33911,-6956,-0.17000000000000000353883589099268647260032594203948974609375,1111961,618,2597,한국,한국,(주)주피터필름,씨제이이앤엠(주),12세이상관람가,"코미디,드라마",홍창표,"심은경,이승기,김상경,연우진,강민혁,최우식,조복래,최민호,박선영,이한서,윤송아,이선빈"
20180308(목),5,블랙 팬서,2018-02-14,79358900,0.045,-45610100,-0.365000000000000007598088824778415073524229228496551513671875,44824824257,10437,-5573,-0.348000000000000007244205235679146426264196634292602539062500,5269367,402,1060,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,드라마,SF",라이언 쿠글러,"채드윅 보스만,마이클 B. 조던,루피타 뇽오,다네이 거라이라,마틴 프리먼,안젤라 바셋,포레스트 휘테커,앤디 서키스,레티티아 라이트,다니엘 칼루야,윈스턴 듀크"
20180308(목),6,셰이프 오브 워터: 사랑의 모양,2018-02-22,68890900,0.039,-17011400,-0.198000000000000004121702978920893656322732567787170410156250,3089068000,8891,-2173,-0.196000000000000004080069615497450286056846380233764648437500,373586,268,530,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"어드벤처,판타지",기예르모 델 토로,"샐리 호킨스,마이클 섀넌,리차드 젠킨스,더그 존스,마이클 스털버그,옥타비아 스펜서"
20180308(목),7,온리 더 브레이브,2018-03-07,54824200,0.031,-15181800,-0.217000000000000004517219931443605673848651349544525146484375,144516700,7232,-1961,-0.213000000000000004433953204596718933316878974437713623046875,18906,289,618,미국,미국,,㈜코리아스크린,12세이상관람가,드라마,조셉 코신스키,"조슈 브롤린,마일즈 텔러,제프 브리지스,제임스 뱃지 데일,테일러 키취,제니퍼 코넬리"
20180308(목),8,지금 만나러 갑니다,2018-03-14,23656000,0.013999999999999999,9617000,0.685000000000000014259426972529354316066019237041473388671875,88387500,3166,1190,0.602000000000000012531642390456454450031742453575134277343750,11645,18,18,한국,한국,"(주)무비락,(주)도서관옆스튜디오,(주)푸른나무픽쳐스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,멜로/로맨스,이장훈,"소지섭,손예진,김지환,고창석,이유진,김현수,배유람,이준혁,서정연,손여은"
20180308(목),9,50가지 그림자: 해방,2018-02-21,11501800,0.006999999999999999,-7722700,-0.402000000000000008368306048112117423443123698234558105468750,1729256900,1434,-968,-0.403000000000000008389122729823839108576066792011260986328125,201869,64,120,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스,스릴러",제임스 폴리,"다코타 존슨,제이미 도넌"
20180308(목),10,게이트,2018-02-28,9354700,0.0050,-8513800,-0.476000000000000009908740494779522123280912637710571289062500,737392100,1221,-1074,-0.468000000000000009742207041085748642217367887496948242187500,90068,92,196,한국,한국,삼삼공구 브라더스,(주)제이앤씨미디어그룹,15세이상관람가,"범죄,코미디",신재호,"정려원,임창정,정상훈,이경영,이문식,이세랑,윤송아"
20180308(목),11,염력,2018-01-31,9368000,0.0050,9368000,1.00000000000000002081668171172168513294309377670288085937500,7472821112,1171,1171,1.00000000000000002081668171172168513294309377670288085937500,987829,4,4,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"드라마,코미디",연상호,"류승룡,심은경,박정민,김민재,정유미,이승용,예수정"
20180308(목),12,레드 스패로,2018-02-28,8192800,0.0050,-13793300,-0.627000000000000013052059433249496578355319797992706298828125,783120600,1115,-1823,-0.62000000000000001290634266126744478242471814155578613281250,98843,106,138,미국,미국,,이십세기폭스코리아(주),청소년관람불가,스릴러,프란시스 로렌스,"제니퍼 로렌스,조엘 에저튼,마티아스 쇼에나에츠,샬롯 램플링,메리-루이스 파커,제레미 아이언스"
20180308(목),13,흥부: 글로 세상을 바꾼 자,2018-02-14,3305000,0.0020,-220000,-0.062000000000000001290634266126744478242471814155578613281250,3378362200,452,-12,-0.026000000000000000541233724504763813456520438194274902343750,415854,11,12,한국,한국,"(주)영화사 궁,(주)발렌타인필름",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,사극,조근현,"김규백,정우,김주혁,정진영,김원해,정상훈,정해인,곽동연,천우희,진구,지웅배,김태준,김현목"
