날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180709(),1,앤트맨과 와스프,2018-07-04,1620757100,0.59,-4622108800,-0.74000000000000001540434446667404699837788939476013183593750,24921312981,192617,-501508,-0.723000000000000015050460877574778351117856800556182861328125,2818659,1579,8985,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,SF",페이튼 리드,"폴 러드,에반젤린 릴리,마이클 더글라스,미쉘 파이퍼,로렌스 피쉬번,해나 존-케이먼,마이클 페나,월튼 고긴스"
20180709(),2,마녀,2018-06-27,637982800,0.23199999999999998,-892388700,-0.583000000000000012136125437933742432505823671817779541015625,16067235071,77886,-92906,-0.544000000000000011324274851176596712321043014526367187500000,1874588,750,3112,한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),15세이상관람가,"미스터리,액션",박훈정,"김다미,조민수,박희순,최우식,백승철,김하나"
20180709(),3,변산,2018-07-04,232548100,0.085,-327376000,-0.585000000000000012177758801357185802771709859371185302734375,2604734023,29258,-34094,-0.538000000000000011199374760906266601523384451866149902343750,311457,585,2332,한국,한국,변산문화산업전문(유),메가박스중앙(주)플러스엠,15세이상관람가,드라마,이준익,"박정민,김고은,장항선,고준,신현빈,정규수,김준한,배제기,최정헌,한별,김형주,차순배,신문성,이세랑"
20180709(),4,탐정: 리턴즈,2018-06-13,114299500,0.042,-185222600,-0.618000000000000012864709297844001412158831954002380371093750,26299241278,14402,-19849,-0.58000000000000001207367539279857737710699439048767089843750,3075387,460,1074,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일,오희준"
20180709(),5,허스토리,2018-06-27,44205900,0.016,-23753200,-0.35000000000000000728583859910258979653008282184600830078125,2146710449,6061,-2029,-0.251000000000000005224987109642142968368716537952423095703125,284484,279,425,한국,한국,(주)수필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민규동,"김희애,김해숙,예수정,문숙,이용녀,김선영,김준한,이유영,안세하,손강국"
20180709(),6,시카리오: 데이 오브 솔다도,2018-06-27,32416700,0.012,-35475600,-0.523000000000000010887124535230441324529238045215606689453125,1790241000,4182,-3139,-0.429000000000000008930356454328602922032587230205535888671875,212313,167,326,미국,미국,,㈜코리아스크린,15세이상관람가,"액션,범죄,드라마",스테파노 솔리마,"조슈 브롤린,베니치오 델 토로,이사벨라 모너,캐서린 키너"
20180709(),7,쥬라기 월드: 폴른 킹덤,2018-06-06,15825700,0.0060,-60910800,-0.794000000000000016528445279107017995556816458702087402343750,49654856137,1977,-6980,-0.779000000000000016216195053431192718562670052051544189453125,5646929,116,176,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",후안 안토니오 바요나,"크리스 프랫,브라이스 달라스 하워드,제프 골드블럼,저스티스 스미스,토비 존스,B.D. 웡,테드 레빈,제임스 크롬웰,라프 스팰,제랄딘 채플린,마이클 파파존,카밀 레미에쉐브스키,다니엘라 피네다,로버트 엠스"
20180709(),8,오션스8,2018-06-13,14151900,0.0050,-5490300,-0.28000000000000000582867087928207183722406625747680664062500,11638925966,1713,-500,-0.226000000000000004704570066849100840045139193534851074218750,1328505,84,133,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,범죄",게리 로스,"산드라 블록,케이트 블란쳇,앤 해서웨이,민디 캘링,사라 폴슨,아콰피나,리한나,헬레나 본햄 카터"
20180709(),9,빅샤크: 매직체인지,2018-06-27,7055200,0.0030,-93559300,-0.93000000000000001935951399190116717363707721233367919921875,735973100,1111,-11521,-0.912000000000000018984813721090176841244101524353027343750000,97680,83,94,중국,중국,,와이드 릴리즈(주),전체관람가,애니메이션,헤 질리,"이제인,장병관,김사라,김한나,윤세웅,홍후백"
20180709(),10,인크레더블 2,2018-07-18,8736000,0.0030,8736000,1.00000000000000002081668171172168513294309377670288085937500,8736000,624,624,1.00000000000000002081668171172168513294309377670288085937500,624,1,1,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"애니메이션,액션,어드벤처,코미디,가족",브래드 버드,"크레이그 T. 넬슨,사무엘 L. 잭슨,홀리 헌터"
20180709(),11,Replay_내일+미지와의 조우+알송달송,,2470000,0.0010,2470000,1.00000000000000002081668171172168513294309377670288085937500,2470000,494,494,1.00000000000000002081668171172168513294309377670288085937500,494,1,5,한국,한국,,,,뮤지컬,"이다민,최찬,정유안",
20180709(),12,아이 필 프리티,2018-06-06,2975600,0.0010,-1761400,-0.372000000000000007743805596760466869454830884933471679687500,2102799500,346,-172,-0.332000000000000006911138328291599464137107133865356445312500,237514,14,25,미국,미국,,(주)홈초이스,15세이상관람가,코미디,아비 콘,"에이미 슈머,미쉘 윌리엄스"
20180709(),13,플래시 댄스,1983-09-21,1735500,0.0010,1735500,1.00000000000000002081668171172168513294309377670288085937500,3805200,312,312,1.00000000000000002081668171172168513294309377670288085937500,638,1,3,미국,미국,"폴리그램 필름드 엔터테인먼트,퍼시픽 쇼어 픽쳐스",,연소자관람불가,"드라마,멜로/로맨스,뮤지컬",애드리안 라인,"마이클 누리,카일 T. 헤프너,제니퍼 빌즈"
20180709(),14,여중생A,2018-06-20,2052200,0.0010,-2237500,-0.522000000000000010866307853518719639396294951438903808593750,790323200,285,-229,-0.446000000000000009284240043427871569292619824409484863281250,95047,25,29,한국,한국,"(주)영화사울림,네이버웹툰 주식회사",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,드라마,이경섭,"김환희,김준면,이종혁,정다빈,유재상,정다은,김현빈,유수아"
20180709(),15,풋루즈,,1512000,0.0010,1512000,1.00000000000000002081668171172168513294309377670288085937500,2110500,280,280,1.00000000000000002081668171172168513294309377670288085937500,369,1,3,미국,미국,,,,"뮤지컬,멜로/로맨스",허버트 로스,"케빈 베이컨,로리 싱어"
20180709(),16,패티코트 작전,,490000,0.0,-348000,-0.415000000000000008638922910364499330171383917331695556640625,2960000,245,-169,-0.408000000000000008493206138382447534240782260894775390625000,1475,1,4,미국,미국,,,,"코미디,전쟁",블레이크 에드워즈,"캐리 그랜트,토니 커티스"
