날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180310(토),1,사라진 밤,2018-03-07,1878100468,0.35600000000000004,1108699809,1.441000000000000029996838346590948276570998132228851318359375,3644705127,222771,131535,1.442000000000000030017655028302669961703941226005554199218750,444478,857,3910,한국,한국,"(주)싸이더스,(주)엠씨엠씨,(주)더블앤조이픽쳐스",씨네그루(주)키다리이엔티,15세이상관람가,스릴러,이창희,"김상경,김강우,김희애,서현우"
20180310(토),2,툼레이더,2018-03-08,1197739856,0.22699999999999998,680714808,1.317000000000000027415569814337459320086054503917694091796875,2185528704,138253,78191,1.302000000000000027103319588661634043091908097267150878906250,258684,806,3849,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처",로아 우타우,"알리시아 비칸데르,크리스틴 스콧 토마스,월튼 고긴스,도미닉 웨스트,오언조"
20180310(토),3,리틀 포레스트,2018-02-28,966023320,0.183,558088990,1.368000000000000028477220581635265261866152286529541015625000,8079607680,114883,66151,1.357000000000000028248237082806326725403778254985809326171875,1024156,699,2874,한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주,홍성덕"
20180310(토),4,궁합,2018-02-28,564940812,0.107,287008801,1.033000000000000021503632208208500742330215871334075927734375,9500024538,67922,34206,1.015000000000000021128931937397510409937240183353424072265625,1213599,647,2681,한국,한국,(주)주피터필름,씨제이이앤엠(주),12세이상관람가,"코미디,드라마",홍창표,"심은경,이승기,김상경,연우진,강민혁,최우식,조복래,최민호,박선영,이한서,윤송아,이선빈"
20180310(토),5,블랙 팬서,2018-02-14,258540300,0.049,144109400,1.259000000000000026208202275057601582375355064868927001953125,45197795457,30631,17107,1.265000000000000026333102365327931693173013627529144287109375,5313522,448,1036,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,드라마,SF",라이언 쿠글러,"채드윅 보스만,마이클 B. 조던,루피타 뇽오,다네이 거라이라,마틴 프리먼,안젤라 바셋,포레스트 휘테커,앤디 서키스,레티티아 라이트,다니엘 칼루야,윈스턴 듀크"
20180310(토),6,셰이프 오브 워터: 사랑의 모양,2018-02-22,208620000,0.04,102145100,0.959000000000000019963197761541096042492426931858062744140625,3404162900,23746,11520,0.942000000000000019609314172441827395232394337654113769531250,409558,301,650,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"어드벤처,판타지",기예르모 델 토로,"샐리 호킨스,마이클 섀넌,리차드 젠킨스,더그 존스,마이클 스털버그,옥타비아 스펜서"
20180310(토),7,온리 더 브레이브,2018-03-07,69100500,0.013000000000000001,31030200,0.815000000000000016965595595053173383348621428012847900390625,251687500,8373,3841,0.848000000000000017652546091539988992735743522644042968750000,31811,301,582,미국,미국,,㈜코리아스크린,12세이상관람가,드라마,조셉 코신스키,"조슈 브롤린,마일즈 텔러,제프 브리지스,제임스 뱃지 데일,테일러 키취,제니퍼 코넬리"
20180310(토),8,게이트,2018-02-28,28226100,0.0050,14120100,1.001000000000000020837498393433406818076036870479583740234375,779724200,3221,1583,0.966000000000000020108914533523147838423028588294982910156250,94927,101,182,한국,한국,삼삼공구 브라더스,(주)제이앤씨미디어그룹,15세이상관람가,"범죄,코미디",신재호,"정려원,임창정,정상훈,이경영,이문식,이세랑,윤송아"
20180310(토),9,50가지 그림자: 해방,2018-02-21,27947200,0.0050,7921800,0.396000000000000008243405957841787312645465135574340820312500,1777229500,3072,878,0.40000000000000000832667268468867405317723751068115234375000,207135,56,114,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스,스릴러",제임스 폴리,"다코타 존슨,제이미 도넌"
20180310(토),10,프렌즈: 몬스터섬의비밀,2011-12-29,22677800,0.0040,22038300,34.462000000000000717384485149352713051484897732734680175781250,3980579100,3035,2951,35.131000000000000731310845214494520405423827469348907470703125,543265,97,129,일본,일본,,"(주)스마일이엔티,(주)에스비에스콘텐츠허브",전체관람가,"애니메이션,어드벤처",야마자키 타카시,"이장원,엄상현,김서영,윤세웅,카토리 싱고,야마데라 코이치,신도 유나,아베 사다오"
20180310(토),11,레드 스패로,2018-02-28,18178200,0.0030,5967600,0.489000000000000010179357357031904030009172856807708740234375,813509400,2118,678,0.471000000000000009804657086220913697616197168827056884765625,102401,94,127,미국,미국,,이십세기폭스코리아(주),청소년관람불가,스릴러,프란시스 로렌스,"제니퍼 로렌스,조엘 에저튼,마티아스 쇼에나에츠,샬롯 램플링,메리-루이스 파커,제레미 아이언스"
20180310(토),12,하이큐!! 콘셉트의 싸움,2018-01-11,7767500,0.0010,7535500,32.481000000000000676146638678432054803124628961086273193359375,177588000,896,866,28.867000000000000600915150972269884732668288052082061767578125,24268,25,28,일본,일본,,(주)팝엔터테인먼트,12세이상관람가,애니메이션,미츠나카 스스무,
20180310(토),13,펭이와 친구들의 남극대모험,2018-02-28,4981400,0.0010,4876900,46.669000000000000971493718804339323469321243464946746826171875,164422000,750,736,52.571000000000001094353774266920709123951382935047149658203125,22067,38,47,중국,중국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처,코미디",루카스 퀴아오,
20180310(토),14,여섯번째의 행복,,962000,0.0,-24000,-0.024000000000000000499600361081320443190634250640869140625000,1948000,481,-12,-0.024000000000000000499600361081320443190634250640869140625000,974,1,3,미국,미국,,,,"드라마,전쟁",마크 로브슨,"잉그리드 버그만,커드 저진스"
20180310(토),15,위대한 쇼맨,2017-12-20,4190300,0.0010,2143800,1.048000000000000021815882433884326019324362277984619140625000,11470771200,462,241,1.09000000000000002269018306577663679490797221660614013671875,1397918,11,17,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20180310(토),16,코코,2018-01-11,3077100,0.0010,1980100,1.805000000000000037574110489657641664962284266948699951171875,27715118940,406,275,2.099000000000000043694214912903817094047553837299346923828125,3511921,11,14,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,리 언크리치,"가엘 가르시아 베르날,앤서니 곤잘레스,벤자민 브랫"
20180310(토),17,킹 오브 프리즘,2016-08-11,2272000,0.0,1621500,2.493000000000000051895987507322161036427132785320281982421875,978489000,276,193,2.325000000000000048398784979752917934092693030834197998046875,117984,5,6,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,드라마,판타지",히시다 마사카즈,
20180310(토),18,젝스키스 에이틴,2018-01-18,1855000,0.0,339500,0.224000000000000004662936703425657469779253005981445312500000,338670500,239,42,0.213000000000000004433953204596718933316878974437713623046875,45906,2,3,한국,한국,(주)와이지엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),전체관람가,다큐멘터리,,"은지원,이재진,장수원,김재덕,강성훈"
20180310(토),19,황야의 무뢰한,,466000,0.0,-8000,-0.017000000000000000353883589099268647260032594203948974609375,2516000,233,-4,-0.017000000000000000353883589099268647260032594203948974609375,1164,1,4,이탈리아,이탈리아,,,,"액션,서부극(웨스턴)",페르디난도 발디,
20180310(토),20,쓰리 빌보드,2018-03-15,2274000,0.0,2274000,1.00000000000000002081668171172168513294309377670288085937500,29844800,231,231,1.00000000000000002081668171172168513294309377670288085937500,3410,1,1,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"코미디,범죄,드라마",마틴 맥도나,"프란시스 맥도먼드,우디 해럴슨,샘 록웰,존 혹스,피터 딘클리지"
20180310(토),21,노르마,2018-03-03,4140000,0.0010,4140000,1.00000000000000002081668171172168513294309377670288085937500,10683000,181,181,1.00000000000000002081668171172168513294309377670288085937500,483,11,11,미국,미국,,(주)인스터피씨엠,전체관람가,공연,,
20180310(토),22,조선명탐정: 흡혈괴마의 비밀,2018-02-08,1063000,0.0,851000,4.014000000000000083558160390850844123633578419685363769531250,19817808564,175,152,6.609000000000000137577449432768617043620906770229339599609375,2443245,6,10,한국,한국,청년필름(주),(주)쇼박스,12세이상관람가,"사극,어드벤처,코미디",김석윤,"김명민,오달수,김지원,김범,이민기,지웅배"
20180310(토),23,빅,1989-07-15,344000,0.0,322000,14.636000000000000304672953532758583605755120515823364257812500,1954000,172,161,14.636000000000000304672953532758583605755120515823364257812500,700,1,4,미국,미국,"이십세기폭스필름코퍼레이션,그라시에필름",이십세기폭스필름코퍼레이션,중학생이상관람가,"가족,드라마,코미디,판타지",페니 마샬,
20180310(토),24,비밥바룰라,2018-01-24,336000,0.0,336000,1.00000000000000002081668171172168513294309377670288085937500,314082200,165,165,1.00000000000000002081668171172168513294309377670288085937500,45653,1,4,한국,한국,영화사김치(주),씨네그루(주)키다리이엔티,12세이상관람가,코미디,이성재,"박인환,신구,임현식,윤덕용,김인권,이채은,이은우,최선자,성병숙"
20180310(토),25,골든슬럼버,2018-02-14,780000,0.0,87000,0.126000000000000002622901895676932326750829815864562988281250,11398323298,135,9,0.071000000000000001477984401532239644438959658145904541015625,1384403,9,11,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"범죄,드라마",노동석,"강동원,김의성,한효주,김성균,김대명,윤계상,이준혁,정소민,최우식,유재명,차순배,김시은"
20180310(토),26,명탐정 코난:감벽의 관,2018-02-14,726000,0.0,680000,14.783000000000000307733005744381671320297755300998687744140625,1799090100,102,97,19.40000000000000040384362520740069157909601926803588867187500,241986,6,8,일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,야마모토 야스이치로,"김선혜,강수진,이현진,이용신,이정구,여민정,정선혜,우정신,황원,타카야마 미나미,야마구치 캇페이,야마자키 와카나,카미야 아키라"
20180310(토),27,메이즈 러너: 데스 큐어,2018-01-17,800000,0.0,240000,0.429000000000000008930356454328602922032587230205535888671875,18897087104,100,30,0.429000000000000008930356454328602922032587230205535888671875,2299015,4,4,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,SF,스릴러",웨스 볼,"딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍"
20180310(토),27,인시디어스4: 라스트 키,2018-01-31,600000,0.0,0,0E-59,4298346864,100,0,0E-59,554028,2,2,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"공포(호러),미스터리,스릴러",애덤 로비텔,"스펜서 로크,린 샤예,조시 스튜어트,하비에르 보텟"
20180310(토),29,흥부: 글로 세상을 바꾼 자,2018-02-14,582000,0.0,120000,0.26000000000000000541233724504763813456520438194274902343750,3379406200,98,21,0.273000000000000005682954107300020041293464601039886474609375,416029,7,7,한국,한국,"(주)영화사 궁,(주)발렌타인필름",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,사극,조근현,"김규백,정우,김주혁,정진영,김원해,정상훈,정해인,곽동연,천우희,진구,지웅배,김태준,김현목"
20180310(토),30,여로,,188000,0.0,188000,1.00000000000000002081668171172168513294309377670288085937500,16094000,94,94,1.00000000000000002081668171172168513294309377670288085937500,7797,1,3,미국,미국,,,,"드라마,멜로/로맨스",아나톨 리트박,"데보라 카,율 브린너"
20180310(토),31,뽀로로 극장판 공룡섬 대모험,2017-12-07,534000,0.0,419000,3.643000000000000075835171475802098939311690628528594970703125,6221927300,71,57,4.071000000000000084744711248418980176211334764957427978515625,826310,1,6,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"김현호,윤제완","이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현"
20180310(토),32,예스 평창!,2018-03-08,242000,0.0,158000,1.881000000000000039156178299748489735065959393978118896484375,7188000,42,28,2.00000000000000004163336342344337026588618755340576171875000,895,11,13,한국,한국,명작엔터테인먼트(주),시네마 뉴원,전체관람가,다큐멘터리,백철기,"박용성,최문순,이광재,박선규"
20180310(토),32,트루 라이즈,1994-08-13,126000,0.0,126000,1.00000000000000002081668171172168513294309377670288085937500,126000,42,42,1.00000000000000002081668171172168513294309377670288085937500,42,1,1,미국,미국,유니버셜 픽쳐스,,고등학생이상관람가,"스릴러,액션,어드벤처,코미디",제임스 카메론,"아놀드 슈왈제네거,제이미 리 커티스"
