날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20170118(수),1,더 킹,2017-01-18,2197763200,0.502,2155148200,50.573000000000001052762044206900782228331081569194793701171875,2332147200,288966,285072,73.208000000000001523947634751721125212498009204864501953125000,302978,1125,5364,한국,한국,(주)우주필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",한재림,"조인성,정우성,배성우,김아중,류준열,김의성,김민재,정성모,정은채,김소진,황승언,이주연,정준용,박시영,임승묵,박정민,박지홍,박진영,장승연,손영진,안용우,유현종,이나경,이석호,한미진,이승민,이윤희,김원진,김규선,남명렬,이가경,차지원,차엽,오대환,이세랑"
20170118(수),2,공조,2017-01-18,1145130100,0.261,1136429100,130.609000000000002718845981686257573528564535081386566162109375,1271631400,151845,150731,135.306000000000002816621935686214328597998246550559997558593750,166451,900,4126,한국,한국,"(주)제이케이필름,씨제이이앤엠(주),영화사 이창,(주)에이치비엔터테인먼트",씨제이이앤엠(주),15세이상관람가,액션,김성훈,"현빈,유해진,김주혁,장영남,이해영,윤아,이동휘,박형수,서은지,신유철,이재남,공정환,김준한,신문성"
20170118(수),3,너의 이름은.,2017-01-04,435316300,0.099,-265553700,-0.379000000000000007889522368742518665385432541370391845703125,22107610650,58068,-35232,-0.378000000000000007868705687030796980252489447593688964843750,2738308,573,2060,일본,일본,,메가박스중앙(주)플러스엠,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논"
20170118(수),4,모아나,2017-01-12,336296600,0.077,-211487100,-0.386000000000000008035239140724570461316034197807312011718750,6767440892,48075,-28546,-0.373000000000000007764622278472188554587773978710174560546875,862566,593,1380,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,"론 클레멘츠,존 머스커","드웨인 존슨,아우이 크라발호,알란 터딕,제메인 클레멘트,테무에라 모리슨"
20170118(수),5,얼라이드,2017-01-11,67761300,0.015,-194898100,-0.742000000000000015445977830097490368643775582313537597656250,3433502079,8918,-25588,-0.742000000000000015445977830097490368643775582313537597656250,418161,334,657,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"스릴러,드라마,멜로/로맨스",로버트 저메키스,"브래드 피트,마리옹 꼬띠아르,리지 캐플란,매튜 구드,자레드 해리스"
20170118(수),6,라라랜드,2016-12-07,68492700,0.016,-71021500,-0.509000000000000010595690991266337732668034732341766357421875,24865450422,8833,-9144,-0.509000000000000010595690991266337732668034732341766357421875,2968172,225,392,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",데이미언 셔젤,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗"
20170118(수),7,마스터,2016-12-21,44795700,0.01,-226662300,-0.835000000000000017381929229287607086007483303546905517578125,57750486065,5939,-30042,-0.835000000000000017381929229287607086007483303546905517578125,7110151,287,503,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"액션,범죄",조의석,"이병헌,강동원,김우빈,엄지원,오달수,박해수,진경,김정우,장한별,이승용,김대현,홍성덕"
20170118(수),8,반지의 제왕 : 두개의 탑 (확장판),2017-01-18,41878600,0.01,31718600,3.122000000000000064989680303995100985048338770866394042968750,52038600,3237,2403,2.881000000000000059972860011470174868009053170680999755859375,4071,53,87,뉴질랜드,"뉴질랜드,미국",,(주)디스테이션,12세이상관람가,"판타지,어드벤처,액션",피터 잭슨,"일라이저 우드,이안 맥켈런,리브 타일러,비고 모텐슨,숀 애스틴,케이트 블란쳇,존 라이스 데이비스,빌리 보이드,도미니크 모나한,올랜도 블룸,크리스토퍼 리,휴고 위빙,숀 빈,이안 홈,앤디 서키스"
20170118(수),9,어쌔신 크리드,2017-01-11,13204100,0.0030,-116770500,-0.898000000000000018693380177126073249382898211479187011718750,2808236021,1792,-15207,-0.895000000000000018630930131990908193984068930149078369140625,344311,185,244,미국,"미국,영국,프랑스",,이십세기폭스코리아(주),15세이상관람가,"액션,어드벤처,판타지,SF",저스틴 커젤,"마이클 패스벤더,마리옹 꼬띠아르,아리안 라베드,제레미 아이언스,브렌단 글리슨,마이클 K. 윌리엄스"
20170118(수),10,씽,2016-12-21,8830100,0.0020,-34679000,-0.797000000000000016590895324242183050955645740032196044921875,13205794189,1453,-4937,-0.773000000000000016091294963160862607765011489391326904296875,1722331,43,52,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,뮤지컬",가스 제닝스,"매튜 매커너히,리즈 위더스푼,스칼렛 요한슨,태런 에저튼,세스 맥팔레인"
