날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20150916(수),1,사도,2015-09-16,1876614700,0.581,1875522700,1717.512000000000035752900640062534876051358878612518310546875000,1989663700,250237,250081,1603.083000000000033370868568471934167973813600838184356689453125,264692,1123,6108,한국,한국,(주)타이거픽쳐스,(주)쇼박스,12세이상관람가,사극,이준익,"송강호,유아인,문근영,전혜진,김해숙,박원상,진지희,박소담,서예지,이효제,곽동호,최희영,정호,이현철,김상훈,이민혜,김경원,김대환,김민규,양지혜,안현숙,김우진,이대연,최덕문,정석용,최민철,안정우,안태훈,조승연,차순배"
20150916(수),2,메이즈 러너: 스코치 트라이얼,2015-09-16,852420600,0.264,849916600,339.424000000000007065681373319421254564076662063598632812500000,930275600,111026,110783,455.897000000000009490262742328781087053357623517513275146484375,119859,680,3372,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,SF,스릴러",웨스 볼,"딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍"
20150916(수),3,베테랑,2015-08-05,183204000,0.057,-128187200,-0.412000000000000008576472865229334274772554636001586914062500,98802837132,24714,-17035,-0.408000000000000008493206138382447534240782260894775390625000,12608910,399,1322,한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류아벨,정재헌,안길강,마동석,김응수,고규필,서현우"
20150916(수),4,앤트맨,2015-09-03,165218800,0.051,-241559300,-0.594000000000000012365108936762680968968197703361511230468750,20897130255,21960,-29734,-0.575000000000000011969591984239968951442278921604156494140625,2506008,399,1541,미국,"미국,영국",,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,SF",페이튼 리드,"폴 러드,마이클 더글라스,에반젤린 릴리,코리 스톨"
20150916(수),5,함정,2015-09-10,31459800,0.01,-92703000,-0.747000000000000015550061238656098794308491051197052001953125,1950161500,4052,-12087,-0.749000000000000015591694602079542164574377238750457763671875,240411,283,515,한국,한국,(주)데이드림,(주)인벤트스톤,청소년관람불가,"스릴러,범죄",권형진,"마동석,조한선,김민경,지안,이정원,최선주,하태웅"
20150916(수),6,뷰티 인사이드,2015-08-20,24283600,0.0080,-80222700,-0.768000000000000015987211554602254182100296020507812500000000,15903977131,3162,-10874,-0.775000000000000016132928326584305978030897676944732666015625,2022274,143,245,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스",백,"한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노 주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,최용민,이미도,신동미,김시은,유재상,오상철,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,이진성,공민정,고규필,이봄"
20150916(수),7,암살,2015-07-22,20525600,0.0060,-55178600,-0.729000000000000015175360967845108461915515363216400146484375,98159952481,2918,-7576,-0.722000000000000015029644195863056665984913706779479980468750,12665466,138,204,한국,한국,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김준우,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭,김태준,차지원"
20150916(수),8,탐정 : 더 비기닝,2015-09-24,14528000,0.0050,7003000,0.931000000000000019380330673612888858770020306110382080078125,67858000,1816,757,0.715000000000000014883927423881004870054312050342559814453125,8352,9,9,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",김정훈,"권상우,성동일,박해준,이승준,조복래,오정세,박준면,이일화,서영희,강민지,홍서현,천유나,차승연,정종훈,정승연,이현기,이찬희,김승배,김은지,김태훈,김하늘,김희영,모일영,박민철,박성일,박시영,박지혜,최성원,홍은택,이해영,지대한,진용욱"
20150916(수),9,스트레이트 아웃 오브 컴턴,2015-09-10,10778900,0.0030,-16267600,-0.601000000000000012510825708744732764898799359798431396484375,291890100,1355,-2070,-0.604000000000000012573275753879897820297628641128540039062500,34849,96,123,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,드라마,F. 게리 그레이,"오셔 잭슨 주니어,코리 호킨스,제이슨 미첼,닐 브라운 주니어,알디스 호지,폴 지아마티"
20150916(수),10,레전드 오브 래빗: 불의 전설,2015-09-24,7664000,0.0020,7664000,1.00000000000000002081668171172168513294309377670288085937500,7664000,958,958,1.00000000000000002081668171172168513294309377670288085937500,958,4,4,중국,중국,,(주)팝엔터테인먼트,전체관람가,"애니메이션,액션,어드벤처","마원,동대가","이재범,문유정,이명희"
