날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20150729(수),1,암살,2015-07-22,3336083500,0.527,313740500,0.104000000000000002164934898019055253826081752777099609375000,36267259386,494019,92936,0.232000000000000004829470157119430950842797756195068359375000,4689826,1422,6863,한국,한국,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김준우,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭,김태준,차지원"
20150729(수),2,미니언즈,2015-07-29,1296622500,0.205,1292668500,326.927000000000006805535301968035355457686819136142730712890625,1313200500,193689,193086,320.209000000000006665688834228689074734575115144252777099609375,195742,612,2587,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"피에르 꼬팽,카일 발다","산드라 블록,존 햄,마이클 키튼"
20150729(수),3,인사이드 아웃,2015-07-09,1068940500,0.16899999999999998,59971900,0.059000000000000001228184220991579422843642532825469970703125,28179067298,159902,19961,0.143000000000000002976785484776200974010862410068511962890625,3638949,610,2600,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,코미디",피트 닥터,"다이안 레인,에이미 포엘러,카일 맥라클란,민디 캘링,빌 헤이더"
20150729(수),4,극장판 요괴워치: 탄생의 비밀이다냥!,2015-07-22,226388100,0.036000000000000004,-23349600,-0.093000000000000001935951399190116717363707721233367919921875,2704229300,33110,-3741,-0.102000000000000002123301534595611883560195565223693847656250,383567,314,718,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,"타카하시 시게하루,우시로 신지",
20150729(수),5,연평해전,2015-06-24,175005600,0.027999999999999997,1989600,0.011000000000000000228983498828938536462374031543731689453125,45316563030,27165,2844,0.117000000000000002435551760271437160554341971874237060546875,6006207,379,964,한국,한국,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,김학순,"김무열,진구,김율호,이현우,이완,이청아,천민희,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일,김희정"
20150729(수),6,픽셀,2015-07-16,55399800,0.009000000000000001,-38857100,-0.412000000000000008576472865229334274772554636001586914062500,5376083947,8514,-4600,-0.351000000000000007306655280814311481663025915622711181640625,679870,206,388,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처",크리스 콜럼버스,"아담 샌들러,케빈 제임스,미셸 모나한,피터 딘클리지,애슐리 벤슨"
20150729(수),7,인시디어스 3,2015-07-09,46464400,0.006999999999999999,-21442700,-0.316000000000000006578071420904052502010017633438110351562500,6378575220,6569,-2351,-0.264000000000000005495603971894524875096976757049560546875000,823177,177,357,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,공포(호러),리 워넬,"스테파니 스콧,더못 멀로니,린 샤예"
20150729(수),8,터미네이터 제니시스,2015-07-02,41879300,0.006999999999999999,-13733200,-0.247000000000000005141720382795256227836944162845611572265625,26476454629,6075,-1381,-0.185000000000000003851086116668511749594472348690032958984375,3229800,170,298,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처,SF,스릴러",앨런 테일러,"아놀드 슈왈제네거,제이슨 클락,에밀리아 클라크,제이 코트니,J.K. 시몬스,다요 오케니이,맷 스미스,코트니 B. 반스,이병헌,아론 V. 윌리엄슨"
20150729(수),9,포켓몬 레인저와 바다의 왕자 마나피,2006-07-20,20675400,0.0030,-11918000,-0.366000000000000007618905506490136758657172322273254394531250,1001836600,3023,-1819,-0.376000000000000007827072323607353609986603260040283203125000,171733,113,146,일본,일본,,"(주)이수C&E;,(주)쇼박스",전체관람가,"애니메이션,어드벤처",유야마 쿠니히코,"오오타니 이쿠에,쉬라토리 유리"
20150729(수),10,베테랑,2015-08-05,19632000,0.0030,19632000,1.00000000000000002081668171172168513294309377670288085937500,128739000,2454,2454,1.00000000000000002081668171172168513294309377670288085937500,16364,10,12,한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류아벨,정재헌,안길강,마동석,김응수,고규필,서현우"
