날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180604(),1,독전,2018-05-22,955297700,0.6729999999999999,-2345883800,-0.711000000000000014800660697034118129522539675235748291015625,31235234722,117688,-248537,-0.679000000000000014134526882259024205268360674381256103515625,3648956,1373,6997,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,액션",이해영,"조진웅,류준열,김주혁,김성령,박해준,차승원,이주영,김태준,서현우"
20180604(),2,데드풀 2,2018-05-16,228440700,0.161,-488944100,-0.682000000000000014196976927394189260667189955711364746093750,32955231814,27515,-49900,-0.645000000000000013426759704060486910748295485973358154296875,3644521,726,3074,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,어드벤처,코미디,SF",데이빗 레이치,"라이언 레놀즈,조슈 브롤린,재지 비츠,모레나 바카린,브리아나 힐데브란드"
20180604(),3,어벤져스: 인피니티 워,2018-04-25,77870800,0.055,-176371000,-0.694000000000000014446777107934849482262507081031799316406250,99280695969,8637,-18587,-0.683000000000000014217793609105910945800133049488067626953125,11145083,407,940,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF","안소니 루소,조 루소","로버트 다우니 주니어,조슈 브롤린,마크 러팔로,톰 히들스턴,크리스 에반스,크리스 헴스워스,제레미 레너,스칼렛 요한슨,엘리자베스 올슨,안소니 마키,폴 러드,기네스 팰트로우,폴 베타니,돈 치들,베네딕트 컴버배치,톰 홀랜드,크리스 프랫,조 샐다나,카렌 길런,브래들리 쿠퍼,빈 디젤,데이브 바티스타,세바스찬 스탠,채드윅 보스만,코비 스멀더스,베니치오 델 토로,피터 딘클리지,사무엘 L. 잭슨,다네이 거라이라,베네딕트 왕"
20180604(),4,트루스 오어 데어,2018-05-22,46758800,0.033,-146483800,-0.758000000000000015779044737485037330770865082740783691406250,2510006400,5673,-16139,-0.74000000000000001540434446667404699837788939476013183593750,294341,311,655,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),스릴러",제프 와드로,"루시 헤일,타일러 포시,바이올렛 빈,놀런 제라드 펑크,헤이든 제토,브래디 스미스,샘 러너"
20180604(),5,한 솔로: 스타워즈 스토리,2018-05-24,30121300,0.021,-93375200,-0.756000000000000015737411374061593960504978895187377929687500,1899639078,3553,-9723,-0.732000000000000015237811012980273517314344644546508789062500,206503,323,622,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,SF",론 하워드,"엘든 이렌리치,에밀리아 클라크,폴 베타니,워윅 데이비스,우디 해럴슨,탠디 뉴튼,클린트 하워드"
20180604(),6,버닝,2018-05-17,27874900,0.02,-32952100,-0.542000000000000011282641487753153342055156826972961425781250,4529377398,3363,-3125,-0.482000000000000010033640585049852234078571200370788574218750,507156,260,488,한국,한국,"파인하우스필름(주),나우필름(주)",CGV아트하우스,청소년관람불가,미스터리,이창동,"유아인,스티븐 연,전종서"
20180604(),7,데자뷰,2018-05-30,18535300,0.013000000000000001,-31857400,-0.632000000000000013156142841808105004020035266876220703125000,331703700,2453,-3414,-0.582000000000000012115308756222020747372880578041076660156250,44359,389,747,한국,한국,"(주)스톰픽쳐스코리아,(주)원픽쳐스",씨네그루(주)키다리이엔티,15세이상관람가,"미스터리,스릴러",고경민,"남규리,이천희,이규한,정경호,동현배,김재범,조한선"
20180604(),8,피터 래빗,2018-05-16,9911300,0.006999999999999999,-173819200,-0.946000000000000019692580899288714135764166712760925292968750,2832752100,1410,-21418,-0.938000000000000019526047445594940654700621962547302246093750,366047,186,226,미국,"미국,영국,호주",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,가족",윌 글럭,"도널 글리슨,로즈 번,샘 닐"
20180604(),9,변산,2018-07-04,5568000,0.0040,5568000,1.00000000000000002081668171172168513294309377670288085937500,5568000,928,928,1.00000000000000002081668171172168513294309377670288085937500,928,2,4,한국,한국,변산문화산업전문(유),메가박스중앙(주)플러스엠,15세이상관람가,드라마,이준익,"박정민,김고은,장항선,고준,신현빈,정규수,김준한,배제기,최정헌,한별,김형주,차순배,신문성,이세랑"
20180604(),10,꼬마영웅 바비,2018-05-30,4128800,0.0030,-38420500,-0.903000000000000018797463585684681675047613680362701416015625,122544600,636,-4826,-0.884000000000000018401946633161969657521694898605346679687500,15730,123,126,중국,중국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처,코미디",지안밍 후앙,"김주호,김명준,김민성,최낙윤,안현서,이인석"
