날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180123(화),1,그것만이 내 세상,2018-01-17,787874300,0.265,17322900,0.022000000000000000457966997657877072924748063087463378906250,9038123390,103234,2589,0.026000000000000000541233724504763813456520438194274902343750,1114255,862,3485,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"코미디,드라마",최성현,"이병헌,윤여정,박정민,한지민,김성령,이주영,최리"
20180123(화),2,메이즈 러너: 데스 큐어,2018-01-17,721019000,0.243,-81371400,-0.101000000000000002102484852883890198427252471446990966796875,12105349263,92064,-10497,-0.102000000000000002123301534595611883560195565223693847656250,1460591,969,3981,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,SF,스릴러",웨스 볼,"딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍"
20180123(화),3,코코,2018-01-11,527130900,0.177,26176500,0.052000000000000001082467449009527626913040876388549804687500,15426246133,72957,4631,0.068000000000000001415534356397074589040130376815795898437500,1944321,818,2385,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,리 언크리치,"가엘 가르시아 베르날,앤서니 곤잘레스,벤자민 브랫"
20180123(화),4,신과함께-죄와 벌,2017-12-20,367788800,0.124,-5398000,-0.014000000000000000291433543964103591861203312873840332031250,109541750237,49604,-545,-0.011000000000000000228983498828938536462374031543731689453125,13642046,639,2033,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈,오희준,이준혁"
20180123(화),5,1987,2017-12-27,371015000,0.125,-24304700,-0.061000000000000001269817584415022793109528720378875732421875,54505990445,49512,-2819,-0.054000000000000001124100812432970997178927063941955566406250,6770139,688,2540,한국,한국,(주)우정필름,씨제이이앤엠(주),15세이상관람가,드라마,장준환,"김윤석,하정우,유해진,김태리,박희순,이희준,설경구,여진구,유정호,윤재국,지웅배,정재윤,이가영,이동욱,이동희,이상준,이태형,최광일,강동원,문소리,문성근,김원진,남민우,이주영,임병우,김시은,김기태,정재윤,황성준,서현우,조민준"
20180123(화),6,쥬만지: 새로운 세계,2018-01-03,56780500,0.019,2270600,0.042000000000000000874300631892310775583609938621520996093750,13748022264,7734,417,0.057000000000000001186550857568136052577756345272064208984375,1699721,318,536,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처",제이크 캐스단,"드웨인 존슨,잭 블랙,케빈 하트,카렌 길런"
20180123(화),7,위대한 쇼맨,2017-12-20,45317900,0.015,-242400,-0.005000000000000000104083408558608425664715468883514404296875,10590011600,5879,53,0.009000000000000000187350135405495166196487843990325927734375,1292184,144,225,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20180123(화),8,커뮤터,2018-01-24,22727100,0.0080,22727100,1.00000000000000002081668171172168513294309377670288085937500,33730100,3035,3035,1.00000000000000002081668171172168513294309377670288085937500,4670,25,25,영국,"영국,미국",,메가박스중앙(주)플러스엠,15세이상관람가,액션,자움 콜렛 세라,"리암 니슨,베라 파미가,패트릭 윌슨,샘 닐"
20180123(화),9,젝스키스 에이틴,2018-01-18,13692600,0.0050,-558600,-0.039000000000000000811850586757145720184780657291412353515625,190080400,1994,-9,-0.004000000000000000083266726846886740531772375106811523437500,25047,23,54,한국,한국,(주)와이지엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),전체관람가,다큐멘터리,,"은지원,이재진,장수원,김재덕,강성훈"
20180123(화),10,염력,2018-01-31,14544000,0.0050,13062000,8.814000000000000183478232607114932761760428547859191894531250,16026000,1616,1369,5.543000000000000115386866728073300691903568804264068603515625,1863,4,6,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"드라마,코미디",연상호,"류승룡,심은경,박정민,김민재,정유미,이승용,예수정"
20180123(화),11,페르디난드,2018-01-03,9645000,0.0030,4034500,0.719000000000000014967194150727891610586084425449371337890625,3802465800,1579,688,0.772000000000000016070478281449140922632068395614624023437500,525730,62,74,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",카를로스 살다나,"존 시나,케이트 맥키넌,데이비드 테넌트,바비 카나베일,미구엘 앙겔 실베스트르,지나 로드리게즈"
20180123(화),12,비밥바룰라,2018-01-24,10086000,0.0030,10086000,1.00000000000000002081668171172168513294309377670288085937500,16886000,1239,1239,1.00000000000000002081668171172168513294309377670288085937500,1976,9,9,한국,한국,영화사김치(주),씨네그루(주)키다리이엔티,12세이상관람가,코미디,이성재,"박인환,신구,임현식,윤덕용,김인권,이채은,이은우,최선자,성병숙"
20180123(화),13,주문은 토끼입니까?? ~디어 마이 시스터~,2018-01-18,3222500,0.0010,-494500,-0.133000000000000002768618667658984122681431472301483154296875,93878000,465,-57,-0.109000000000000002269018306577663679490797221660614013671875,12597,73,99,일본,일본,,(주)애니플러스,전체관람가,"애니메이션,드라마",하시모토 히로유키,"사쿠라 아야네,미나세 이노리,타네다 리사,사토 사토미,우치다 마아야,토쿠이 소라,무라카와 리에,하야미 사오리,카야노 아이"
20180123(화),14,돌아와요 부산항애(愛),2018-01-17,3300500,0.0010,400500,0.138000000000000002872702076217592548346146941184997558593750,52131300,447,32,0.077000000000000001602884491802569755236618220806121826171875,6686,70,96,한국,한국,(주)블랙홀엔터테인먼트,"(주)나이너스엔터테인먼트,주식회사 시온픽쳐스",15세이상관람가,"범죄,액션,드라마",박희준,"성훈,조한선,윤소이,공정환,박철민,손병호,박지일,박정학,이익준,공현주,신세휘,지민혁,김민철,이재용,김동현"
20180123(화),15,다운사이징,2018-01-11,3009900,0.0010,-100,0E-59,1232085004,404,-20,-0.047000000000000000978384040450919201248325407505035400390625,149648,52,59,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"드라마,코미디",알렉산더 페인,"맷 데이먼,크리스틴 위그,크리스토프 왈츠,제이슨 서디키스"
20180123(화),16,뽀로로 극장판 공룡섬 대모험,2017-12-07,2187000,0.0010,1877000,6.055000000000000126045007764474803479970432817935943603515625,6206180800,395,346,7.061000000000000146986589566466818723711185157299041748046875,823509,12,12,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"김현호,윤제완","이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현"
20180123(화),17,리차드 3세,,772000,0.0,772000,1.00000000000000002081668171172168513294309377670288085937500,4251000,386,386,1.00000000000000002081668171172168513294309377670288085937500,1742,1,4,영국,영국,,,,"드라마,전쟁",로렌스 올리비에,"세드릭 하드윅,니콜라스 하넨,로렌스 올리비에,랄프 리차드슨,존 길거드"
