날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180711(수),1,앤트맨과 와스프,2018-07-04,1339303000,0.47,-335563500,-0.20000000000000000416333634234433702658861875534057617187500,27935482481,163809,-40259,-0.197000000000000004100886297209171971189789474010467529296875,3186536,1391,7544,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,SF",페이튼 리드,"폴 러드,에반젤린 릴리,마이클 더글라스,미쉘 파이퍼,로렌스 피쉬번,해나 존-케이먼,마이클 페나,월튼 고긴스"
20180711(수),2,스카이스크래퍼,2018-07-11,632336000,0.222,629978000,267.166000000000005561509586193835730227874591946601867675781250,642308000,78615,78353,299.057000000000006225374382662351990802562795579433441162109375,79723,808,4166,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,스릴러",로슨 마샬 터버,"드웨인 존슨,파블로 쉬레이버,니브 캠벨,바이런 만,친 한"
20180711(수),3,마녀,2018-06-27,566881700,0.19899999999999998,-109962000,-0.162000000000000003372302437298912991536781191825866699218750,17310960471,70060,-13852,-0.165000000000000003434752482434078046935610473155975341796875,2028560,662,2713,한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),15세이상관람가,"미스터리,액션",박훈정,"김다미,조민수,박희순,최우식,백승철,김하나"
20180711(수),4,변산,2018-07-04,134361200,0.047,-98311700,-0.423000000000000008805456364058272811234928667545318603515625,2971768123,17607,-12015,-0.406000000000000008451572774959004163974896073341369628906250,358686,494,1277,한국,한국,변산문화산업전문(유),메가박스중앙(주)플러스엠,15세이상관람가,드라마,이준익,"박정민,김고은,장항선,고준,신현빈,정규수,김준한,배제기,최정헌,한별,김형주,차순배,신문성,이세랑"
20180711(수),5,탐정: 리턴즈,2018-06-13,59017100,0.021,-61856800,-0.512000000000000010658141036401502788066864013671875000000000,26479132278,7697,-7683,-0.50000000000000001040834085586084256647154688835144042968750,3098464,276,541,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일,오희준"
20180711(수),6,허스토리,2018-06-27,35321300,0.012,-23068900,-0.395000000000000008222589276130065627512522041797637939453125,2240421949,5092,-2841,-0.358000000000000007452372052796363277593627572059631347656250,297509,122,173,한국,한국,(주)수필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민규동,"김희애,김해숙,예수정,문숙,이용녀,김선영,김준한,이유영,안세하,손강국"
20180711(수),7,빅샤크: 매직체인지,2018-06-27,16129300,0.0060,3441000,0.271000000000000005641320743876576671027578413486480712890625,764790700,2861,710,0.33000000000000000686950496486815609387122094631195068359375,102692,91,103,중국,중국,,와이드 릴리즈(주),전체관람가,애니메이션,헤 질리,"이제인,장병관,김사라,김한나,윤세웅,홍후백"
20180711(수),8,시카리오: 데이 오브 솔다도,2018-06-27,15448200,0.0050,-10569700,-0.406000000000000008451572774959004163974896073341369628906250,1831707100,1923,-1211,-0.386000000000000008035239140724570461316034197807312011718750,217370,66,136,미국,미국,,㈜코리아스크린,15세이상관람가,"액션,범죄,드라마",스테파노 솔리마,"조슈 브롤린,베니치오 델 토로,이사벨라 모너,캐서린 키너"
20180711(수),9,쥬라기 월드: 폴른 킹덤,2018-06-06,7275100,0.0030,-8445400,-0.537000000000000011178558079194544916390441358089447021484375,49677851737,948,-1093,-0.536000000000000011157741397482823231257498264312744140625000,5649918,57,88,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",후안 안토니오 바요나,"크리스 프랫,브라이스 달라스 하워드,제프 골드블럼,저스티스 스미스,토비 존스,B.D. 웡,테드 레빈,제임스 크롬웰,라프 스팰,제랄딘 채플린,마이클 파파존,카밀 레미에쉐브스키,다니엘라 피네다,로버트 엠스"
20180711(수),10,오션스8,2018-06-13,7664700,0.0030,-11818400,-0.607000000000000012635725799015062875696457922458648681640625,11666073766,922,-1513,-0.621000000000000012927159342979166467557661235332489013671875,1331862,30,54,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,범죄",게리 로스,"산드라 블록,케이트 블란쳇,앤 해서웨이,민디 캘링,사라 폴슨,아콰피나,리한나,헬레나 본햄 카터"
20180711(수),11,인크레더블 2,2018-07-18,8736000,0.0030,8736000,1.00000000000000002081668171172168513294309377670288085937500,17472000,624,624,1.00000000000000002081668171172168513294309377670288085937500,1248,1,1,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"애니메이션,액션,어드벤처,코미디,가족",브래드 버드,"크레이그 T. 넬슨,사무엘 L. 잭슨,홀리 헌터"
