날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180314(수),1,지금 만나러 갑니다,2018-03-14,682198900,0.361,651876800,21.498000000000000447517023438592786988010630011558532714843750,857797500,89772,85732,21.221000000000000441750802604445880206185393035411834716796875,112352,990,4278,한국,한국,"(주)무비락,(주)도서관옆스튜디오,(주)푸른나무픽쳐스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,멜로/로맨스,이장훈,"소지섭,손예진,김지환,고창석,이유진,김현수,배유람,이준혁,서정연,손여은"
20180314(수),2,사라진 밤,2018-03-07,376754000,0.2,-39857400,-0.096000000000000001998401444325281772762537002563476562500000,6664237027,49340,-5182,-0.095000000000000001977584762613560087629593908786773681640625,817775,675,3154,한국,한국,"(주)싸이더스,(주)엠씨엠씨,(주)더블앤조이픽쳐스",씨네그루(주)키다리이엔티,15세이상관람가,스릴러,이창희,"김상경,김강우,김희애,서현우"
20180314(수),3,치즈인더트랩,2018-03-14,261562900,0.139,228651300,6.947000000000000144613487851330546618555672466754913330078125,311074500,32805,28724,7.038000000000000146507805887097219965653494000434875488281250,38960,346,1636,한국,한국,(주)마운틴무브먼트스토리,(주)리틀빅픽쳐스,15세이상관람가,"멜로/로맨스,스릴러",김제영,"박해진,오연서,박기웅,유인영,오종혁,박산다라,문지윤,김현진,김도완,전준영"
20180314(수),4,리틀 포레스트,2018-02-28,172606900,0.091,-53349400,-0.236000000000000004912736883966317691374570131301879882812500,9535087580,22905,-7278,-0.241000000000000005016820292524926117039285600185394287109375,1206662,510,1839,한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주,홍성덕"
20180314(수),5,허리케인 하이스트,2018-03-14,144418300,0.077,142564300,76.896000000000001600719556904550699982792139053344726562500000,154835300,18997,18700,62.963000000000001310680730615132461025496013462543487548828125,20229,462,1775,미국,미국,,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,범죄",롭 코헨,"토비 켑벨,매기 그레이스"
20180314(수),6,툼레이더,2018-03-08,106086400,0.055999999999999994,-77553700,-0.422000000000000008784639682346551126101985573768615722656250,3687722104,13774,-10181,-0.425000000000000008847089727481716181500814855098724365234375,440672,494,1482,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처",로아 우타우,"알리시아 비칸데르,크리스틴 스콧 토마스,월튼 고긴스,도미닉 웨스트,오언조"
20180314(수),7,궁합,2018-02-28,39700200,0.021,-66595100,-0.627000000000000013052059433249496578355319797992706298828125,10217503538,5674,-9178,-0.618000000000000012864709297844001412158831954002380371093750,1304717,360,704,한국,한국,(주)주피터필름,씨제이이앤엠(주),12세이상관람가,"코미디,드라마",홍창표,"심은경,이승기,김상경,연우진,강민혁,최우식,조복래,최민호,박선영,이한서,윤송아,이선빈"
20180314(수),8,셰이프 오브 워터: 사랑의 모양,2018-02-22,38206500,0.02,-17141700,-0.31000000000000000645317133063372239121235907077789306640625,3725525100,4927,-2254,-0.314000000000000006536438057480609131744131445884704589843750,448421,183,356,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"어드벤처,판타지",기예르모 델 토로,"샐리 호킨스,마이클 섀넌,리차드 젠킨스,더그 존스,마이클 스털버그,옥타비아 스펜서"
20180314(수),9,블랙 팬서,2018-02-14,17219000,0.009000000000000001,-37409200,-0.685000000000000014259426972529354316066019237041473388671875,45551375657,2311,-4907,-0.68000000000000001415534356397074589040130376815795898437500,5357312,147,234,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,드라마,SF",라이언 쿠글러,"채드윅 보스만,마이클 B. 조던,루피타 뇽오,다네이 거라이라,마틴 프리먼,안젤라 바셋,포레스트 휘테커,앤디 서키스,레티티아 라이트,다니엘 칼루야,윈스턴 듀크"
20180314(수),10,쓰리 빌보드,2018-03-15,15124400,0.0080,12804400,5.519000000000000114887266366991980248712934553623199462890625,50222700,1684,1394,4.807000000000000100065788988246140434057451784610748291015625,5782,17,17,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"코미디,범죄,드라마",마틴 맥도나,"프란시스 맥도먼드,우디 해럴슨,샘 록웰,존 혹스,피터 딘클리지"
