날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180630(토),1,마녀,2018-06-27,2743779931,0.41200000000000003,1517480010,1.237000000000000025750235277399724509450607001781463623046875,5547497752,301612,165499,1.216000000000000025313084961453569121658802032470703125000000,661965,1054,4828,한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),15세이상관람가,"미스터리,액션",박훈정,"김다미,조민수,박희순,최우식,백승철,김하나"
20180630(토),2,탐정: 리턴즈,2018-06-13,1642686569,0.24600000000000002,897514490,1.204000000000000025063284780912908900063484907150268554687500,22895490720,182557,98201,1.164000000000000024230617512444041494745761156082153320312500,2677387,932,4268,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일,오희준"
20180630(토),3,쥬라기 월드: 폴른 킹덤,2018-06-06,656113500,0.098,414391900,1.714000000000000035679792453890968317864462733268737792968750,48575547937,75958,48411,1.757000000000000036574909767495000778581015765666961669921875,5519169,570,1593,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",후안 안토니오 바요나,"크리스 프랫,브라이스 달라스 하워드,제프 골드블럼,저스티스 스미스,토비 존스,B.D. 웡,테드 레빈,제임스 크롬웰,라프 스팰,제랄딘 채플린,마이클 파파존,카밀 레미에쉐브스키,다니엘라 피네다,로버트 엠스"
20180630(토),4,오션스8,2018-06-13,397455150,0.06,167122397,0.726000000000000015112910922709943406516686081886291503906250,10978254166,43517,18287,0.725000000000000015092094240998221721383742988109588623046875,1252373,456,1327,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,범죄",게리 로스,"산드라 블록,케이트 블란쳇,앤 해서웨이,민디 캘링,사라 폴슨,아콰피나,리한나,헬레나 본햄 카터"
20180630(토),5,허스토리,2018-06-27,359842881,0.054000000000000006,148859013,0.706000000000000014696577288475509703857824206352233886718750,1216916649,41663,16621,0.664000000000000013822276656583198928274214267730712890625000,169330,605,2159,한국,한국,(주)수필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민규동,"김희애,김해숙,예수정,문숙,이용녀,김선영,김준한,이유영,안세하,손강국"
20180630(토),6,시카리오: 데이 오브 솔다도,2018-06-27,356615000,0.054000000000000006,146456000,0.697000000000000014509227153070014537661336362361907958984375,1004745900,38288,15478,0.679000000000000014134526882259024205268360674381256103515625,124017,261,1174,미국,미국,,㈜코리아스크린,15세이상관람가,"액션,범죄,드라마",스테파노 솔리마,"조슈 브롤린,베니치오 델 토로,이사벨라 모너,캐서린 키너"
20180630(토),7,빅샤크: 매직체인지,2018-06-27,183525100,0.027999999999999997,165158100,8.992000000000000187183601951801392715424299240112304687500000,237924500,23439,20790,7.848000000000000163369318073591784923337399959564208984375000,31618,403,603,중국,중국,,와이드 릴리즈(주),전체관람가,애니메이션,헤 질리,"이제인,장병관,김사라,김한나,윤세웅,홍후백"
20180630(토),8,독전,2018-05-22,111194600,0.017,49405500,0.80000000000000001665334536937734810635447502136230468750000,43314002813,12298,5400,0.783000000000000016299461780278079459094442427158355712890625,5043771,257,483,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,액션",이해영,"조진웅,류준열,김주혁,김성령,박해준,차승원,이주영,김태준,서현우"
20180630(토),9,명탐정 코난: 순흑의 악몽,2016-08-03,32633000,0.0050,23213500,2.464000000000000051292303737682232167571783065795898437500000,3839783000,3736,2720,2.677000000000000055726256942278951100888662040233612060546875,517866,17,64,일본,일본,,씨제이이앤엠(주),12세이상관람가,"애니메이션,미스터리,어드벤처",시즈노 코분,
20180630(토),10,아이 필 프리티,2018-06-06,30853700,0.0050,14168300,0.849000000000000017673362773251710677868686616420745849609375,2031705900,3269,1503,0.851000000000000017714996136675154048134572803974151611328125,229495,62,112,미국,미국,,(주)홈초이스,15세이상관람가,코미디,아비 콘,"에이미 슈머,미쉘 윌리엄스"
20180630(토),11,어벤져스: 인피니티 워,2018-04-25,32409700,0.0050,16017600,0.977000000000000020337898032352086374885402619838714599609375,99825092869,2721,1348,0.982000000000000020441981440910694800550118088722229003906250,11202637,24,53,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF","안소니 루소,조 루소","로버트 다우니 주니어,조슈 브롤린,마크 러팔로,톰 히들스턴,크리스 에반스,크리스 헴스워스,제레미 레너,스칼렛 요한슨,엘리자베스 올슨,안소니 마키,폴 러드,기네스 팰트로우,폴 베타니,돈 치들,베네딕트 컴버배치,톰 홀랜드,크리스 프랫,조 샐다나,카렌 길런,브래들리 쿠퍼,빈 디젤,데이브 바티스타,세바스찬 스탠,채드윅 보스만,코비 스멀더스,베니치오 델 토로,피터 딘클리지,사무엘 L. 잭슨,다네이 거라이라,베네딕트 왕"
