날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20181016(화),1,암수살인,2018-10-03,502535050,0.35100000000000003,-89714600,-0.151000000000000003143318938469974455074407160282135009765625,26021336476,62649,-10503,-0.144000000000000002997602166487922659143805503845214843750000,2969596,996,5072,한국,한국,"(주)필름295,(주)블러썸픽쳐스",(주)쇼박스,15세이상관람가,"범죄,드라마",김태균,"김윤석,주지훈,문정희,진선규,이재현"
20181016(화),2,베놈,2018-10-03,370880250,0.259,-89136450,-0.194000000000000004038436252074006915790960192680358886718750,29537941754,45277,-10532,-0.189000000000000003934352843515398490126244723796844482421875,3350420,899,4418,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,SF,스릴러",루벤 플레셔,"톰 하디,미쉘 윌리엄스,리즈 아메드,제니 슬레이트"
20181016(화),3,미쓰백,2018-10-11,232982800,0.163,-22665550,-0.089000000000000001852684672343229976831935346126556396484375,2190252816,29266,-3225,-0.099000000000000002060851489460446828161366283893585205078125,255544,638,2360,한국,한국,영화사 배,(주)리틀빅픽쳐스,15세이상관람가,드라마,이지원,"한지민,김시아,이희준,권소현,백수장,장영남,김선영,이주영,이정은,전석호,조민준,윤송아"
20181016(화),4,스타 이즈 본,2018-10-09,127446500,0.08900000000000001,-1202050,-0.009000000000000000187350135405495166196487843990325927734375,1620081602,15977,172,0.011000000000000000228983498828938536462374031543731689453125,185177,521,1484,미국,미국,,워너브러더스 코리아(주),15세이상관람가,"드라마,멜로/로맨스",브래들리 쿠퍼,"브래들리 쿠퍼,레이디 가가,샘 엘리엇,그렉 그룬버그"
20181016(화),5,안시성,2018-09-19,68390750,0.048,-6480800,-0.087000000000000001811051308919786606566049158573150634765625,45853596776,8984,-671,-0.069000000000000001436351038108796274173073470592498779296875,5370994,492,1098,한국,한국,"(주)영화사수작,(주)스튜디오앤뉴,주식회사 모티브랩",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"사극,액션",김광식,"이태진,조인성,남주혁,박성웅,배성우,엄태구,설현,박병은,오대환,성동일,정은채,유오성,김미지,여윤호,박인수,이승일"
20181016(화),6,곰돌이 푸 다시 만나 행복해,2018-10-03,54235000,0.038,-2923200,-0.051000000000000001061650767297805941780097782611846923828125,3487335410,6813,-188,-0.027000000000000000562050406216485498589463531970977783203125,409679,385,814,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,어드벤처,마크 포스터,"이완 맥그리거,헤일리 앳웰,마크 거티스,짐 커밍스,크리스 오다우드,소피 오코네드"
20181016(화),7,협상,2018-09-19,5871700,0.0040,-264000,-0.043000000000000000895117313604032460716553032398223876953125,16971599716,2441,-207,-0.078000000000000001623701173514291440369561314582824707031250,1957790,95,122,한국,한국,"(주)제이케이필름,그리고픽처스,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,범죄,이종석,"현빈,손예진,김상호,장영남,장광,조영진,이문식"
20181016(화),8,노크: 초대받지 않은 손님,2018-10-11,14245100,0.01,-2313200,-0.14000000000000000291433543964103591861203312873840332031250,185859600,1775,-268,-0.131000000000000002726985304235540752415545284748077392578125,21677,214,361,미국,미국,,(주)삼백상회,15세이상관람가,"공포(호러),스릴러",조하네스 로버츠,"크리스티나 헨드릭스,베일리 매디슨"
20181016(화),9,킨: 더 비기닝,2018-10-11,11125700,0.0080,539300,0.051000000000000001061650767297805941780097782611846923828125,126459300,1349,36,0.027000000000000000562050406216485498589463531970977783203125,14590,138,366,미국,미국,,판씨네마(주),15세이상관람가,"미스터리,액션","조나단 베이커,조쉬 베이커","마일스 트루잇,잭 레이너,조 크라비츠,데니스 퀘이드,제임스 프랭코"
20181016(화),10,완벽한 타인,2018-10-31,8055000,0.0060,8055000,1.00000000000000002081668171172168513294309377670288085937500,12920000,895,895,1.00000000000000002081668171172168513294309377670288085937500,1408,4,4,한국,한국,"(주)필름몬스터,드라마하우스(주)",롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"드라마,코미디",이재규,"유해진,조진웅,이서진,염정아,김지수,송하윤,윤경호,지우"
20181016(화),11,명당,2018-09-19,5332000,0.0040,3688500,2.244000000000000046712633761103461438324302434921264648437500,17851552324,889,648,2.689000000000000055976057122819611322483979165554046630859375,2079312,41,50,한국,한국,(주)주피터필름,메가박스중앙(주)플러스엠,12세이상관람가,사극,박희곤,"조승우,지성,김성균,백윤식,문채원,유재명,박충선,이원근,김민재,강태오"
20181016(화),12,데스 위시,2018-10-11,5333900,0.0040,1048100,0.245000000000000005100087019371812857571057975292205810546875,52142250,754,185,0.325000000000000006765421556309547668206505477428436279296875,6303,82,131,미국,미국,,"주식회사 더쿱,TCO(주)더콘텐츠온",15세이상관람가,"액션,범죄,드라마,스릴러",일라이 로스,"브루스 윌리스,빈센트 도노프리오,엘리자베스 슈"
20181016(화),13,물괴,2018-09-12,2429000,0.0020,2318000,20.883000000000000434714764185883950631250627338886260986328125,6092260954,555,520,14.857000000000000309273440191049076020135544240474700927734375,721659,21,21,한국,한국,(주)태원엔터테인먼트,"롯데컬처웍스(주)롯데엔터테인먼트,씨네그루(주)키다리이엔티",15세이상관람가,"액션,사극",허종호,"김명민,김인권,이혜리,최우식,박성웅,박희순,이경영"
20181016(화),14,다이노 어드벤처2: 육해공 공룡 대백과,2018-10-09,3029000,0.0020,241050,0.086000000000000001790234627208064921433106064796447753906250,275309150,448,57,0.146000000000000003039235529911366029409691691398620605468750,35661,102,105,영국,영국,,(주)박수엔터테인먼트,전체관람가,"애니메이션,액션,가족",마이크 데블린,
20181016(화),15,원더풀 고스트,2018-09-26,2553000,0.0020,435000,0.205000000000000004267419750902945452253334224224090576171875,3701227100,391,52,0.153000000000000003184952301893417825340293347835540771484375,447293,19,28,한국,한국,(주)데이드림엔터테인먼트,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",12세이상관람가,"코미디,드라마,범죄",조원희,"마동석,김영광,이유영"
20181016(화),16,너는 여기에 없었다,2018-10-04,2708000,0.0020,400750,0.174000000000000003622102617839573213132098317146301269531250,106568350,336,60,0.217000000000000004517219931443605673848651349544525146484375,11741,35,49,프랑스,"프랑스,미국",,(주)팝엔터테인먼트,15세이상관람가,"드라마,미스터리,스릴러",린 램지,"호아킨 피닉스,예카테리나 삼소노프,알렉산드로 니볼라"
