날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20170503(수),1,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,3708346100,0.369,2467738400,1.989000000000000041404379924614431729423813521862030029296875,4952683800,422412,274341,1.853000000000000038573311211820282551343552768230438232421875,570901,1166,5365,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,SF",제임스 건,"크리스 프랫,조 샐다나,데이브 바티스타,빈 디젤,브래들리 쿠퍼"
20170503(수),2,보스 베이비,2017-05-03,1841294400,0.183,1841294400,1.00000000000000002081668171172168513294309377670288085937500,1859070400,237463,237463,1.00000000000000002081668171172168513294309377670288085937500,239685,799,2661,미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,코미디,가족",톰 맥그라스,"알렉 볼드윈,리사 쿠드로,스티브 부세미,토비 맥과이어,지미 키멜"
20170503(수),3,보안관,2017-05-03,1707833700,0.17,1665620700,39.458000000000000821384626981114251975668594241142272949218750,1896919600,206706,201678,40.111000000000000834977920138868512367480434477329254150390625,228860,669,2682,한국,한국,"(주)영화사 월광,(주)사나이픽처스",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,코미디",김형주,"이성민,조진웅,김성균,김종수,조우진,임현성,배정남,염진환,박윤호,박지훈,신지훈,이규섭,이동현,최형욱,이윤희,이정은,손여은"
20170503(수),4,임금님의 사건수첩,2017-04-26,1050917600,0.105,303928700,0.407000000000000008472389456670725849107839167118072509765625,8562752218,128812,26445,0.258000000000000005370703881624194764299318194389343261718750,1111569,640,2177,한국,한국,"(주)영화사람,씨제이이앤엠(주),(주)더타워픽쳐스",씨제이이앤엠(주),12세이상관람가,"코미디,어드벤처,액션",문현성,"이선균,안재홍,김희원,주진모,장영남,경수진,정해인,조영진,박용균,박정민,박진욱,박형수,서병철,심상용,안용우,조제웅,유하나,윤기현,이상원,이승일,이승훈,이영호,이웅희,이재현,이재환,이정민,이주원,최용훈,김종훈,김정영"
20170503(수),5,특별시민,2017-04-26,597927800,0.059000000000000004,-1500700,-0.003000000000000000062450045135165055398829281330108642578125,9288530245,72290,-9829,-0.12000000000000000249800180540660221595317125320434570312500,1208488,597,1849,한국,한국,(주)팔레트픽처스,(주)쇼박스,15세이상관람가,드라마,박인제,"최민식,곽도원,심은경,문소리,라미란,류혜영,이기홍,진선규,권용덕,이주연,이준범,박지연,정병욱,정병진,신동필,정성호,신중혁,정연서,이상구,이상준,이수경,이영민,이윤희,이재현,홍윤기,마동석,서이숙,정재윤,강기영"
20170503(수),6,분노의 질주: 더 익스트림,2017-04-12,465764200,0.046,740700,0.002000000000000000041633363423443370265886187553405761718750,28119167648,55437,-7729,-0.122000000000000002539635168830045586219057440757751464843750,3424763,451,987,미국,"미국,일본,프랑스,캐나다",,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,범죄,스릴러",F. 게리 그레이,"빈 디젤,드웨인 존슨,샤를리즈 테론,제이슨 스타뎀,스콧 이스트우드,커트 러셀,미셸 로드리게즈,엘자 패터키,에바 멘데스,헬렌 미렌,조다나 브루스터,루카스 블랙,타이레스 깁슨,루다크리스"
20170503(수),7,스머프: 비밀의 숲,2017-04-28,311594200,0.031,160348300,1.06000000000000002206568261442498624091967940330505371093750,1947786000,41381,18157,0.782000000000000016278645098566357773961499333381652832031250,266151,428,685,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,가족",캘리 애스버리,"데미 로바토,레인 윌슨,조 맨가니엘로,잭 맥브레이어,맨디 파틴킨"
20170503(수),8,슈퍼 빼꼼: 스파이 대작전,2017-05-03,145901900,0.015,136645900,14.763000000000000307316672110147237617638893425464630126953125,174497900,20063,18906,16.341000000000000340165395851244056757423095405101776123046875,23695,307,420,한국,한국,(합)알지애니메이션스튜디오,메가박스중앙(주)플러스엠,전체관람가,"애니메이션,코미디",임아론,"김태균,최정현,최낙윤,남도형,윤용식,김성연,박상호,장현주"
20170503(수),9,극장판 또봇: 로봇군단의 습격,2017-04-27,106950100,0.011000000000000001,80930600,3.11000000000000006473988012345444076345302164554595947265625,682114100,13710,10054,2.75000000000000005724587470723463411559350788593292236328125,88286,150,209,한국,한국,레트로봇 주식회사,씨제이이앤엠(주),전체관람가,애니메이션,"이달,고동우","하룡이,신경선,이현,박연미,이혜림,이호승,임은경,박지연,박지훈,신준하,정재준,안효민,원지수,윤민영,이경진,최빛나라,최은지,김신영,김신영,김영선"
20170503(수),10,미녀와 야수,2017-03-16,34184300,0.0030,-27724000,-0.448000000000000009325873406851314939558506011962890625000000,41986645179,3990,-4500,-0.53000000000000001103284130721249312045983970165252685546875,5119840,45,64,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"멜로/로맨스,판타지,뮤지컬",빌 콘돈,"엠마 왓슨,댄 스티븐스,루크 에반스,이완 맥그리거,이안 맥켈런,엠마 톰슨,구구 바샤-로,케빈 클라인,스탠리 투치"
