날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20181026(금),1,창궐,2018-10-25,1778473760,0.529,540126010,0.436000000000000009076073226310654717963188886642456054687500,3117709410,204987,48358,0.309000000000000006432354648922000706079415977001190185546875,372986,1304,6399,한국,한국,"리양필름(주),영화사 이창",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"사극,액션",김성훈,"현빈,장동건,조우진,정만식,이선빈,김의성,조달환,박진우,서지혜,한지은,공정환,김태우,이승일"
20181026(금),2,암수살인,2018-10-03,332209960,0.099,131347660,0.654000000000000013614109839465982076944783329963684082031250,31183827531,37941,12869,0.513000000000000010678957718113224473199807107448577880859375,3574282,595,2455,한국,한국,"(주)필름295,(주)블러썸픽쳐스",(주)쇼박스,15세이상관람가,"범죄,드라마",김태균,"김윤석,주지훈,문정희,진선규,이재현"
20181026(금),3,퍼스트맨,2018-10-18,236292670,0.07,91508170,0.632000000000000013156142841808105004020035266876220703125000,5129047327,25637,9180,0.558000000000000011615708395140700304182246327400207519531250,561479,610,1718,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"SF,드라마",데이미언 셔젤,"라이언 고슬링,클레어 포이,제이슨 클락,카일 챈들러,패트릭 후짓,시아란 힌즈,에단 엠브리,쉐어 위햄,코리 스톨,파블로 쉬레이버"
20181026(금),4,미쓰백,2018-10-11,213429250,0.063,81172000,0.614000000000000012781442570997114671627059578895568847656250,4819062316,25051,7956,0.465000000000000009679756995950583586818538606166839599609375,568718,553,1467,한국,한국,영화사 배,(주)리틀빅픽쳐스,15세이상관람가,드라마,이지원,"한지민,김시아,이희준,권소현,백수장,장영남,김선영,이주영,이정은,전석호,조민준,윤송아"
20181026(금),5,크레이지 리치 아시안,2018-10-25,214457870,0.064,62705170,0.413000000000000008597289546941055959905497729778289794921875,373630570,23916,5143,0.274000000000000005703770789011741726426407694816589355468750,43521,500,1962,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"멜로/로맨스,코미디",존 추,"콘스탄스 우,헨리 골딩,양자경,젬마 찬,아콰피나,니코 산토스,켄 정"
20181026(금),6,베놈,2018-10-03,180574950,0.054000000000000006,75573000,0.72000000000000001498801083243961329571902751922607421875000,33170619007,20882,7901,0.609000000000000012677359162438506245962344110012054443359375,3776385,513,1520,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,SF,스릴러",루벤 플레셔,"톰 하디,미쉘 윌리엄스,리즈 아메드,제니 슬레이트"
20181026(금),7,해리포터와 마법사의 돌,2001-12-13,191905000,0.057,52324000,0.375000000000000007806255641895631924853660166263580322265625,493876000,20213,3115,0.182000000000000003788636071533346694195643067359924316406250,56824,32,209,미국,미국,,워너브러더스 코리아(주),전체관람가,"가족,판타지",크리스 콜럼버스,"다니엘 래드클리프,엠마 왓슨,루퍼트 그린트"
20181026(금),8,스타 이즈 본,2018-10-09,108995700,0.032,46350500,0.74000000000000001540434446667404699837788939476013183593750,2809357500,11644,4049,0.533000000000000011095291352347658175858668982982635498046875,320376,234,473,미국,미국,,워너브러더스 코리아(주),15세이상관람가,"드라마,멜로/로맨스",브래들리 쿠퍼,"브래들리 쿠퍼,레이디 가가,샘 엘리엇,그렉 그룬버그"
20181026(금),9,곰돌이 푸 다시 만나 행복해,2018-10-03,16309800,0.0050,2596950,0.189000000000000003934352843515398490126244723796844482421875,3965895260,2200,205,0.103000000000000002144118216307333568693138659000396728515625,474911,89,120,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,어드벤처,마크 포스터,"이완 맥그리거,헤일리 앳웰,마크 거티스,짐 커밍스,크리스 오다우드,소피 오코네드"
20181026(금),10,알리바이 닷 컴,2018-11-07,19956000,0.0060,1641000,0.09000000000000000187350135405495166196487843990325927734375,58688000,1980,-55,-0.027000000000000000562050406216485498589463531970977783203125,6334,10,10,프랑스,프랑스,,판씨네마(주),15세이상관람가,"코미디,멜로/로맨스",필리프 라슈,"필리프 라슈,엘로디 퐁탕"
