날짜,순위,영화명,개봉일,매출액,매출액점유율,매출액증감(전일대비),매출액증감율(전일대비),누적매출액,관객수,관객수증감(전일대비),관객수증감율(전일대비),누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
20180114(),1,1987,2017-12-27,3462113600,0.336,-219051459,-0.06000000000000000124900090270330110797658562660217285156250,46645839945,410882,-23181,-0.053000000000000001103284130721249312045983970165252685546875,5786959,1122,4516,한국,한국,(주)우정필름,씨제이이앤엠(주),15세이상관람가,드라마,장준환,"김윤석,하정우,유해진,김태리,박희순,이희준,설경구,여진구,유정호,윤재국,지웅배,정재윤,이가영,이동욱,이동희,이상준,이태형,최광일,강동원,문소리,문성근,김원진,남민우,이주영,임병우,김시은,김기태,정재윤,황성준,서현우,조민준"
20180114(),2,코코,2018-01-11,2585996700,0.251,33950709,0.013000000000000000270616862252381906728260219097137451171875,7006748696,311566,5382,0.018000000000000000374700270810990332392975687980651855468750,849983,1177,4030,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,리 언크리치,"가엘 가르시아 베르날,앤서니 곤잘레스,벤자민 브랫"
20180114(),3,신과함께-죄와 벌,2017-12-20,2416524300,0.235,-189616800,-0.073000000000000001519617764955683014704845845699310302734375,103287551737,288913,-21394,-0.069000000000000001436351038108796274173073470592498779296875,12844211,985,3641,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈,오희준,이준혁"
20180114(),4,쥬만지: 새로운 세계,2018-01-03,1071986200,0.10400000000000001,-41117150,-0.037000000000000000770217223333702349918894469738006591796875,12353065141,128642,-4742,-0.036000000000000000749400541621980664785951375961303710937500,1519009,677,2032,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처",제이크 캐스단,"드웨인 존슨,잭 블랙,케빈 하트,카렌 길런"
20180114(),5,다운사이징,2018-01-11,253603500,0.025,-70467409,-0.217000000000000004517219931443605673848651349544525146484375,1047400204,29295,-8350,-0.222000000000000004621303340002214099513366818428039550781250,125433,456,1110,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"드라마,코미디",알렉산더 페인,"맷 데이먼,크리스틴 위그,크리스토프 왈츠,제이슨 서디키스"
20180114(),6,위대한 쇼맨,2017-12-20,201040900,0.02,-14023800,-0.065000000000000001353084311261909533641301095485687255859375,9934541900,23253,-1349,-0.055000000000000001144917494144692682311870157718658447265625,1211481,232,420,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨"
20180114(),7,페르디난드,2018-01-03,166718000,0.016,5106300,0.032000000000000000666133814775093924254179000854492187500000,3609126900,21862,489,0.023000000000000000478783679369598758057691156864166259765625,496015,341,481,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",카를로스 살다나,"존 시나,케이트 맥키넌,데이비드 테넌트,바비 카나베일,미구엘 앙겔 실베스트르,지나 로드리게즈"
20180114(),8,강철비,2017-12-14,89073700,0.009000000000000001,-18629600,-0.173000000000000003601285936127851527999155223369598388671875,35370647666,10776,-2186,-0.169000000000000003518019209280964787467382848262786865234375,4436246,170,259,한국,한국,"(주)와이웍스엔터테인먼트,(주)모팩",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,드라마",양우석,"정우성,곽도원,김갑수,김의성,이경영,조우진,정원중,김명곤,박은혜,김지호,안미나,원진아,정유나,이상민,이정호,정환,한승헌,박민희"
20180114(),9,하이큐!! 콘셉트의 싸움,2018-01-11,9452000,0.0010,-4168500,-0.306000000000000006369904603786835650680586695671081542968750,60658000,1237,-546,-0.306000000000000006369904603786835650680586695671081542968750,8257,91,133,일본,일본,,(주)팝엔터테인먼트,12세이상관람가,애니메이션,미츠나카 스스무,
20180114(),10,극장판 포켓몬스터 너로 정했다!,2017-12-21,8949500,0.0010,1107800,0.141000000000000002935152121352757603744976222515106201171875,3803765900,1066,95,0.098000000000000002040034807748725143028423190116882324218750,507916,23,27,일본,일본,,(주)이수C&E;,전체관람가,"애니메이션,어드벤처,가족",유야마 쿠니히코,
20180114(),11,뽀로로 극장판 공룡섬 대모험,2017-12-07,3648500,0.0,1277500,0.539000000000000011220191442617988286656327545642852783203125,6184595300,459,139,0.434000000000000009034439862887211347697302699089050292968750,819610,17,19,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"김현호,윤제완","이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현"
