score,title,review,time,순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분
1,"[영화감상] 거미줄에 걸린 소녀 (The Girl in the Spider’s Web, 2018)","오늘 몇달만에 '연차'를 사용했습니다..
8-10월 계속 바빠서 '연차'를 사용하질 못했었는데..
28일날 보고싶은 영화가 동시에 3편 개봉을 해서..
아주 오랜만에 쉬었지요 ㅋㅋㅋ


이 작품은 '밀레니엄'시리즈의 4부인 '거미줄에 걸린 소녀'를 원작으로 하고 있는데요
참고로 '밀레니엄' 3부작의 작가와는 다릅니다..
'스티그 라른손'은 3부작만 완성시키고 갑자기 급사하고..
그후 후배작가가 이어서 시리즈를 쓰고 있거든요.

'밀레니엄' 3부작은 '스웨덴'에서 영화화 되었고
미국에서는 '007'의 '다니엘 크레이그' 주연으로 1편인 '여자를 증오하는 남자들'만 영화화 되었습니다.




그러고보니 왜 1편의 제목이 '여자를 증오한 남자들'인지 모르겟습니다..
원제는 '용문신을 한 소녀'인데 말이지요..

우야동동...2012년 1편이 개봉되고..
그후 흥행성적이 안 좋았는지..소식이 없다가..
6년만에 4편인 '거미줄에 걸린 소녀'가 영화화 되었네요..


영화는 '리스베트'의 어린시절 장면으로 시작됩니다..
아버지에게 성적인 학대를 당하는 여동생 '카밀라'를 구출하려는 '리스베트'
같이 탈출하려고 하지만..'카밀라'는 그녀 대신 아버지를 선택합니다.


그후 '리스베트'는 약한 여인들을 괴롭히는 악랄한 인간들에게 벌을 주는데요..


사회적으로는 '저명한 사업가'지만 폭력남인 넘을 처벌하는 '리스베트'


그런 그녀에게 의뢰가 하나 들어옵니다..


모든 핵무기를 조종할수 있는 프로그램을 빼내달라는...
개발자 '발데르'


그러나 의문의 자객들이 그녀의 아지트를 공격하고..


가까스로 도망치지만, 그녀가 프로그램을 들고 튄것으로 되어있는데요.


'발데르'는 '스웨덴'정보국에 사실을 말하고 도움을 요청하고..


프로그램을 빼앗긴 미국 NAS의 특수요원도 '스웨덴'으로 오는데요..


궁지에 몰린 '리스베트'는 '미카엘'에게 도움을 요청하고..


자객의 정체를 알게되는 '미카엘'


그 자객은 ...'발데르'를 죽이고, '리스베트'가 죽인것으로 꾸미고..
'발데르'의 아들을 납치하는데요
 
추격전끝에 '발데르'의 아들을 찾아오는 '리스베트'


그리고 맞은편에서 한 여인과 마주하게 됩니다..
















사실 저는 이 작품을 좀 걱정을 했습니다..
보고는 싶엇는데....왜 걱정을 했냐하면..
'밀레니엄' 3부작이야 워낙 명작이니, 걱정안하겠지만..
원작자가 죽은후 후배작가가 쓴 4부는 ...3부작보다 작품성이 떨어진단 말도 있고..
소설을 읽은분들이 호불호가 많이 갈리더라구요..

그래서 영화화 된 이 작품도 걱정하고 시작했는데...생각보다 재미있었습니다...ㅋㅋㅋ

근데 사실 좀 엉성한 면도 있는데요..
아무리 그래도 전세계 핵무기를 통제할수 있는 프로그램이 만들어질수 있는건지?
그럼 몇개국의 최첨단 보안을 뚫어야 하는데 말입니다.
거기다가 그런 보안을 뚫은 곳 치고 너무 쉽게 프로그램을 빼내는 '리스베트'
그런데 그런 천재가 왜 'NAS'에게 너무 쉽게 역추적당한다는게 좀...이상하긴 했지만.
그런 부분 다 따지면, 대부분 영화들이 현실성이 없죠 ㅋㅋㅋ

우야동동....궁극의 프로그램을 훔쳐낸 '리스베트'
그리고 그것을 노리는 사람들 속에..
그녀의 슬픈 과거가 드러나는데요...
16년동안 쌓인 오해....정말 죽일넘은 따로 있는데 말입니다..

속고 속이고, 추적하고 ....연이어 펼쳐지는 상황이 스릴이 넘쳤고..
내내로 조마조마하며 봤었는데 말입니다.
그리고 마지만 반전?? 사실 반전이라고 내놓았지만..사실 눈치를 챘습니다.
우야동동...역시 영화는 기대치인지?? 기대안하고 보는게 최고인거 같습니다.

'클레어 포이'는 '누미 라파스'와 '루니 마라'에 이은 3대 '리스베트'인데요..
개인적으로 넘 착하게 생겼다는 단점이..
원래 '리스베트'는 '퇴폐미'가 넘쳐야 하는데 말입니다.....그래도 강인한 눈빛은 좋았습니다.

'미카엘' 역시 다른 배우들로 교체되엇는데요..
기존의 아저씨역에서 갑자기 미남배우로 바껴서 괴리감이 느껴지기도 ㅋㅋㅋ

근데 '밀레니엄'시리즈는 모두 마지막에 '소녀'가 붙는데..
'리스베트'는 '소녀'치고 나이가 많은거 같은데요 ㅋㅋㅋㅋ
참고로 원제는 '소녀'가 아니라 그냥 '걸'입니다...
'거미줄에 걸린 여자'가 맞는것이지요...다른 제목들도...

거미줄에 걸린 소녀
감독
페데 알바레즈
출연
클레어 포이, 실비아 획스, 스베리르 구드나손
개봉
2018.11.28. 미국, 스웨덴, 영국, 캐나다, 독일
평점
리뷰보기",2018.11.28,1,거미줄에 걸린 소녀,김용화,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",,롯데쇼핑㈜롯데엔터테인먼트,2017-12-20,개봉영화,장편,한국,"1,912",1.157E+11,"14,410,931",27530825087,"3,346,172",판타지,12세이상관람가,상업영화
9,여자라서 걸렸다,"남자였다면 걸렸을까 거미줄에??
오지고요 지린다 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ",2018.11.27,1,거미줄에 걸린 소녀,김용화,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",,롯데쇼핑㈜롯데엔터테인먼트,2017-12-20,개봉영화,장편,한국,"1,912",1.157E+11,"14,410,931",27530825087,"3,346,172",판타지,12세이상관람가,상업영화
9,[범죄/액션/스릴러] 거미줄에 걸린 소녀,"거미줄에 걸린 소녀
감독 페데 알바레즈 출연 클레어 포이, 실비아 획스, 스베리르 구드나손 개봉 2018.11.28. 미...
리뷰보기
한줄평 : 밀레니엄 시리즈 완전 팬인데 개봉한다는 소식에 꼭 봐야지 했던 영화.
            팬이긴한데 원작 소설은 안봤고, 스웨덴판 1,2,3편이랑 미국판 밀레니엄은 다 봤는데, 스웨덴판이나 미국판에 나왔던
            여주보다는 조금 빈약한 면이 있음. 오히려 스파이역으로 나왔던 빨간 정장 언니가 더 쌔보임ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
            무튼 재밌게 잘봤다. 근데 한국 영화들에 치어서 상영관이 너무 적어서 안타까움 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",2018.12.01,1,거미줄에 걸린 소녀,김용화,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",,롯데쇼핑㈜롯데엔터테인먼트,2017-12-20,개봉영화,장편,한국,"1,912",1.157E+11,"14,410,931",27530825087,"3,346,172",판타지,12세이상관람가,상업영화
9,[거미줄에걸린소녀]전편을 안봐도 충분히 재밋네요,"영화 거미줄에 걸린 소녀를 우아한님 양도로 보고 왓네요
밀레니엄 시리즈를 영화가 어려울것 같아서 안봣기에
이영화 과연 어떨지 궁금햇는데 정편을 안본 저도 이영화는 충분히
재밋게 볼수잇는 영화네요
물론 스토리가 약간 황당하기는 하지만 여주가 너무나 매력적인 액션을
보여주는데 영화 끝나고 검색해보니 영화 달링에서 정말 청순햇던 그 여배우네요
정말 같은 인물이라고는 생각도 못햇는데 이영화에서는 완정 다른느낌이네요
전편 감독이던 데이빗 핀쳐에서 감독이 바뀌엇는데도 영화는 역시
배우도 중요하고 원작도 중요하다는것을 느끼게 되네요
이영화보고나니 전작들도 한번 봐야겟다는 생각이 드네요
이영화 보여주신 우아한님께 감사드려요",2018.12.05,1,거미줄에 걸린 소녀,김용화,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",,롯데쇼핑㈜롯데엔터테인먼트,2017-12-20,개봉영화,장편,한국,"1,912",1.157E+11,"14,410,931",27530825087,"3,346,172",판타지,12세이상관람가,상업영화
9,"거미줄에걸린소녀 리뷰, 스포일러X ( The Girl in the Spider’s Web , 2018 )","거미줄에 걸린 소녀
감독
페데 알바레즈
출연
클레어 포이, 실비아 획스, 스베리르 구드나손
개봉
2018.11.28. 미국, 스웨덴, 영국, 캐나다, 독일
평점
리뷰보기

1/  다른 이들의 혹평이 별로 귀에 들어오지 않는다.
2/  기대가 크면 실망도 큰 법, 그러게 왜 기대를 하고 보십니까.
3/  애초에 이 영화가 개봉하면 비판부터 하려고 달려들 준비 다 갖춘 분들이 대부분이니까

4/  지금까지 여러 다른 버전의 Lisbeth를 보아왔다. 이 영화는 그 중 가장 대중적이고 상업화된 컨셉
5/  그도 그럴 것이 전작들이 모두 매니아들을 위한 느낌이 짙었기 때문에 좋은 선택이었다고 본다.
6/  맨인더다크 제작진의 액션 가득하고 최첨단 해킹 툴로 가득한(어떤 부분은 유치하긴 하지만) 21세기형 Lisbeth
7/  원작 팬들이 반가워할만한 요소들이 곳곳에 숨어있다.
8/  Steig Larsson과는 비교하고싶지 않지만 David Lagercrantz의 원작보다는 이 영화가 더 재밌지 않나?

9/  근데 영화 비주얼적으로 너무 아름답게 촬영 잘 해놓고 무슨 이 뚱딴지같은 편집 뭐야..
10/ 원작 시리즈의 세계관을 다 설명해 줄 수 없다면 좀 덜어내지. 그걸 또 꾸역꾸역 넣으니 모르는 관객은 체하겠다.
11/ 이왕 액션으로 갈거면 액션 확 더 끌어올렸으면 좋았을걸.  

12/ 이렇게 욕먹어도 괜찮으니까 또 여기서 끝내지 말고 영화로 시리즈 좀 계속 나와줬으면 좋겠다.",2018.12.07,1,거미줄에 걸린 소녀,김용화,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",,롯데쇼핑㈜롯데엔터테인먼트,2017-12-20,개봉영화,장편,한국,"1,912",1.157E+11,"14,410,931",27530825087,"3,346,172",판타지,12세이상관람가,상업영화
5,[거미줄에 걸린 소녀] - 본연의 매력을 잃고 유행을 좇는데 그친다,"거미줄에 걸린 소녀
감독
페데 알바레즈
출연
클레어 포이, 실비아 획스, 스베리르 구드나손
개봉
2018.11.28. 미국, 스웨덴, 영국, 캐나다, 독일
평점
리뷰보기
 '데이빗 핀처'가 연출했던 할리우드 버젼의 '밀레니엄 : 여자를 증오한 남자들'이 나온지 7년 만에, '밀레니엄' 시리즈의 후속 영화가 나왔다. 하지만 이번 '거미줄에 걸린 소녀'는 '데이빗 핀처' 감독도, 주연 배우였던 '루니 마라'와 '다니엘 크레이그'도 없다. 심지어 '밀레니엄'이라는 간판도 떼버렸다. 게다가 영화는 2,3부는 건너뛰고 책의 4부로 바로 이어진다. 내적으론 속편이면서 외적으론 리부트인 이 괴상한 족보의 영화는, 옅어진 밀레니엄의 색깔과 짙어진 액션 오락 영화의 냄새를 풍긴다. 어째 리스베트의 능력치는 더 상승한 모양새인데, 영화의 매력은 평이해져버리고 만다. 


'스티그 라르손'의 밀레니엄 3부작을 무척 재밌게 읽었고 스웨덴과 할리우드에서 만든 각각의 영화들도 좋아하지만, 그래서 더 새로운 작가가 이어 쓴 4부는 꺼려졌다. '스티그 라르손'이 아니면 별 의미 없다는 생각도 들었고, 판권을 둘러싸고 일어난 여러 사건들도 깔끔하지 않았으니 말이다. 그래서 3부 이후 나온 밀레니엄 시리즈의 책들은 읽지 않았지만, 그래도 팬심과 밑져야 본전이라는 가벼운 마음으로 '거미줄에 걸린 소녀'를 관람했다. 하지만 우려대로 영화는 전체적으로 다운그레이드된 모양새이다. 분명 '밀레니엄' 간판을 떼고 본다면 '거미줄에 걸린 소녀'는 나름 볼만한 오락 영화 정도의 완성도는 갖추고 있다. 놀라운 능력치로 매력을 뿜어내는 주인공이 뛰고 구르며 악의 근원을 좇는 액션 스릴러 영화이지만, 아쉽게도 이건 '밀레니엄'이 아니다. 


 내가 내용을 까먹었나하는 생각이 들었을만큼(3부작 원작을 읽은지 시간이 꽤 지났긴 했지만) 이번 영화는 약간 당황스러웠다. 안그래도 쩌는 '리스베트 살란데르'의 능력치는 좀 더 상승된다가 놀라울만큼 감정적인 캐릭터로 변했다. 그리고 이게 '리스베트'인지 '제이슨 본'인지 헷갈릴만큼 액션의 분량도 상당히 늘어났다. 게다가 팀을 짜서 반격하는 모습은 '미션 임파서블' 시리즈가 생각나기도 한다. 하지만 본연의 매력으로 사람을 끌어당기던 이전의 리스베트가 아니라, 대중들이 좋아하는 입맛에 캐릭터를 맞춘 듯한 모습이다. 그래서 독보적인 존재감을 내뿜던 이전의 포스는 사라지고, 어디서 본 듯한 캐릭터에 머물고 만다.

 
그리고 리스베트는 물론이거니와, 주변 캐릭터의 활용도도 아쉽다. 파트너인 '미카엘 블롬비스트'의 비중은 공기화되어버렸고, 악역이자 쌍둥이 동생으로 등장하는 '카밀라'의 존재도 어중간하다. 단단한 벽을 계란으로 치는 것 같았던 이전의 상대들에 비해서 무게감도 많이 떨어진다. 물론 그 와중에도 뛰고 구르며 온 몸으로 리스베트를 연기한 '클레어 포이'의 열연은 돋보인다. 이리 저리 안 좋은 소리를 많이 하긴 했지만, 영화 자체도 킬링 타임 액션 스릴러로 그리 나쁘진 않다. 다만 밀레니엄 시리즈의 후속작이라는 것 때문에 실망감이 클 뿐이다. 과감하게 갈아엎으며 기껏 새 판을 짰건만, 걸려들기엔 여러모로 아쉽다. ",2018.12.01,1,거미줄에 걸린 소녀,김용화,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",,롯데쇼핑㈜롯데엔터테인먼트,2017-12-20,개봉영화,장편,한국,"1,912",1.157E+11,"14,410,931",27530825087,"3,346,172",판타지,12세이상관람가,상업영화
4,[거미줄에 걸린 소녀] 리부트이자 후속작인 이상한 영화,"거미줄에 걸린 소녀
감독
페데 알바레즈
출연
클레어 포이, 실비아 획스, 스베리르 구드나손
개봉
2018.11.28. 미국, 스웨덴, 영국, 캐나다, 독일
평점
리뷰보기


내가 이 영화를 선택했던건 간만에 볼만한 여자 액션 영화가 나온것 같아서였다.
주인공은 액션도 뛰어나고 외부에 알려질 만큼 유명한 해커인 만큼 국가 정보망 까지도 가지고 논다.

겟아웃의 키스 스탠필드를 제외하면 아는 배우도 없어서 배우들도 신선하고 전체적인 영화도 나쁘지 않았다.

이 영화를 보노라면 예전 먼치킨 판타지 소설이 떠오른다.
초중반까지는 재밌지만 어느순간 상대할 수도 없는 인물이 되었는데도 누군가와 계속 상대는 해야하고
밸런스 붕괴와 말도 안되는 억지 이야기가 시작되면서 망작이 되어갔던 수많은 판타지 소설들.
그런데 이 영화는 그런 먼치킨 판타지 소설의 중반쯤 되는 이야기 처럼 보였다.

주인공을 보노라면 액션과 해킹 실력이 놀랍다.
그런데 너무 쉽게 쉽게 당한다. 강한지 약한지 모르겠다.

시리즈를 리부트 했지만 처음이나 프리퀄이 아니라서 인물들이 과거 이야기를 자연스레 할때는
과거를 추측해야 하는지 아니면 그냥 무시하고 봐도 되는지
아니면 영화를 보다 보면 자연스레 설명을 해줄런지 혼돈스럽다.

그래서 그리 복잡하지 않은 액션 영화임에도 인물이나 인물들간 관계를 이해하는데 조금 힘이 들었다.
생각할 필요가 없는걸 생각하게 되니 그만큼 영화에 집중하지 못하게 되고 재미도 줄었다.


이 영화를 온전히 재밌게 보려면 이 영화의 이전 이야기를 영화나 책으로 봐야 할것 같다.",2018.12.03,1,거미줄에 걸린 소녀,김용화,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",,롯데쇼핑㈜롯데엔터테인먼트,2017-12-20,개봉영화,장편,한국,"1,912",1.157E+11,"14,410,931",27530825087,"3,346,172",판타지,12세이상관람가,상업영화
