score,review,time,released,﻿순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분
10,관람객남자주인공 매력있음 빨간눈이 터질듯,2017.05.17 23:14,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,애인보다 좋은친구를 두어야 한다~,2017.05.20 23:41,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,예상을 어느정도 해도 첨부터 쌓아올린 긴장감에 인물관계도 에 결말까지는 절대 집중해서 보지않고는 제대로 봤다고 할수 없는 영화,2017.05.17 02:31,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,여자하인은 진짜 첨부터 끝까지 섬뜩 -ㅅ- ;,2017.05.18 13:52,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,이젠 뻔한 공포보단 이런 심리스릴러가 더 호러스럽다,2017.05.18 19:04,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
9,흔하지않은 소재와 괜찮은 연출임 간만에 재밌게봄,2017.05.17 00:31,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,"흑인들이 주먹으로 인사하는데 그걸 초대받은 흑인이 손잡는거보고 이게복선이라는걸 영화끝에느낌 소름,",2017.05.17 23:58,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
8,여자하녀 웃으면서 눈물 흘리는 연기가 제일 인상적이였다. 빙고 할 때 처음에 뭐하는건가 싶었는데 앞에 사진 걸려 있는거 보고 소름,2017.05.21 14:11,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,관람객감독 돌았ㅋㅋㅋㅋ 끝까지 소오름!,2017.05.17 13:59,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,관람객개무섭다ㅜㅜ진짜재밋는데 찝찝하고짜증남..,2017.05.17 20:25,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,재밌다. 근데 동영상 메인예고편 없애라좀 ㅋㅋ 영화 하이라이트를 대부분넣었네 안본사람은 2~3분짜리 예고편 보지말고 그냥 가서 보셈.,2017.05.17 08:27,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,귀신도 안나오는데 엄청 긴장하고 심장쫄여서 혼났어요 ㅠ,2017.05.17 12:52,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
9,명대사 : 천잰대?ㅋㅋㅋㅋ,2017.05.21 23:07,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,"여기다가써봐야 누가보겠냐만은 베스트댓글?에 여자애는 중요한사진을 대충보관하냐~써있길래 씁니다. 수술받기로한 짐허드슨이 영상통화할때 말해줍니다. 1,2,3단계가있는데 2단계가 ""이 상황에대한인지""라고, 영화 한번 더 보시면 보입니다. 일부러 보라고놔둔거",2017.05.30 18:44,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,스포있어도 보란듯이 핵사이다같은 최고의 영화,2017.05.17 02:49,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,극후반 10분 최후의 경찰차 장면에서 관객은 모두 같은 것을 예상하죠.주인공이 백인이었다면 희망적이었을 그 장면이흑인이기 때문에 절망적이 되는 간접 체험을 하게 됩니다.그것이모든걸말해주는것같네요,2017.05.29 21:54,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,오펀천사의비밀영화 이후로 이렇게 반전있고 신선한 내용있는영화 오랜만이네요 재밌습니다! 몰입도 짱,2017.05.17 01:19,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
6,우리도 결국 차별하며 바라보고 있었다,2017.05.18 15:31,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
8,이건 대놓고 재관람하라는 영화,2017.05.18 01:12,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,관람객기대 했던것 이상의 완성도와 재미를 보여준 작품이다. 조던 필레 감독의 연출력을 다시 보게 되었다. 최고다!,2017.05.17 13:38,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,복선봐라 ㄷㄷ 진짜 역대급 충격 그 자체,2017.05.17 13:13,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,관람객정말 실감 납니다. 등골 오싹하고 소름끼칩니다. 제대로 된 공포영화 즐기세요. 강추강추,2017.05.17 13:34,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,"흑인이 플래쉬때문에 최면 풀렸을때 나가,도망가라고 하던게 처음으로 소름돋았음.. 2층 올라갈때 사람들 싹 조용해지는것도.. 그리고 최고는 로즈가 차키찾으면서 울먹이다가 무표정으로 줄 수 없다고 말할때 진짜 대박이었다 다들 연기 너무잘함.",2017.05.20 15:36,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
7,흑인들은 이제 무서워서 백인 여친 집에 가겠나 ㄷㄷ 마지막에도 얄짤없이 누명쓰는구나 싶었다. 허술한 점이 있지만 신선했고 관객들에게 시사하는바가 크다,2017.05.20 02:03,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,관람객여친이 계속 눈치없는거처럼 답답하게 구는가 싶었더니 눈치없는게 아니었군 ㅎㅎㅎㅎ,2017.05.23 22:28,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
8,관람객귀신나오는게아닌데 무서워요 보다가 숨계셕참음 ... 그리고 사람이 제일 무섭네요 정말로 ㅇㅇ,2017.05.18 01:27,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,장면 하나하나가 의미있고 이유가 있었던 영화 갈수록 소름돋고 왜 로튼토마토 신선도 지수 99%인지를 알수있었네요,2017.05.17 09:39,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,"영화 곳곳에서 은근히 드러나는 현재 미국의 상황이 소름 돋는다. 백인들은 흑인을 신체능력 등의 이유로 추켜세운다. 열등한 존재로 보던 시선에서 동경의 대상으로 변한 것 뿐, 결국 다른 존재라는 인식에는 변함이 없다. 진짜 평등사회는 아직 오지 않았다.",2017.05.26 03:43,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,관람객10점이 아니라 100점짜리 영화.소재가 너무 참신하다,2017.05.17 22:08,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,관람객차원이 다른 신선함! 끝나자마자 탄성이 터졌다!,2017.05.17 12:43,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,"일반 호러물과 비교하면 안된다. 징그러운장면, 무서운 장면 없이도 무서울 수 있다니",2017.05.18 19:16,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
9,신선하고 충격적이네요~,2017.05.17 02:50,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,와 이거 죽이네.ㄷㄷㄷ,2017.05.17 08:22,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
6,"초중반까진 서늘한 느낌에 오싹한 분위기도 있고, 이야기 흐름도 좋았는데 후반부에 너무 갑자기 끝나버림.",2017.05.17 01:09,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
9,너무 충격적이여서 여운이 1주일은 갈거 같다,2017.05.17 12:51,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,남주가 이상한 기운을 감지한 순간! 100m 달리기급 전개되는 스토리 꿀잼,2017.05.18 13:52,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
8,친구가 열일한듯 ㅋㅋㅋ,2017.05.19 21:28,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,재미없단 사람치고 영화볼줄 아는사람 없도다,2017.05.17 02:32,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
9,평점이 왜 이러는지 간만에 정말 재밌게본 공포영화예요 꼭 보세요 후회안해요~,2017.05.17 00:53,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
10,"곡성'보다 끝이 명확하고 사이다스럽고, 어지럽지도 않아서 더 좋았습니다.",2017.05.21 15:52,True,92,겟 아웃,조던 필레,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2017-05-17,개봉영화,장편,미국,945,17431570075,"2,138,146",5334272375,"630,367",공포(호러),15세이상관람가,상업영화
