score,review,time,released,﻿순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분
10,애니라고 스토리가 느슨해지는 느낌도 들지 않았고 나오는 동물들도 다 사랑스럽고 각각 두드러지는 특징이 보여서 너무 즐겁게 봤습니다~ 다만 뒷자리 아이와 맘@때문에 불편했어요..이런거 많이 신경쓰시는 분들은 조조나 새벽타임에 보세요! 진짜 추천드립니다!,2016.08.03 20:52,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
8,관람객애들이 넘 많아서 뒷자석에서 발차기 미친듯이하더군요.빡쳐서 열받고왓어용,2016.08.06 18:06,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
5,더빙이라서그런지모르겠는데 초반에지루해서 잤다가 뒤로갈수록재밌음 애들 목소리랑안어울려서 몰입이안됨 토끼가 제일귀여움,2016.08.03 12:02,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
10,관람객너무너무너무너무 귀엽고 재미있고 감동적이다. 또 보고싶다. 또 봐야지,2016.08.03 11:51,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
8,"관람객아이들과 신랑이랑 함께보고왔어요.집에 개랑 고양이를 키우니,더 잼있더라구요.우리개랑 고양이가 하는 행동들이 똑같이 표현되서 우리아이들이 더 좋아했어요^^",2016.08.03 17:59,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,제목과 내용의 매치도 안되고 개연성도 엉망이었습니다. 애완동물들의 은밀한 이중생활을 내용으로 한 영화인줄 알았는데 그냥 뻔한 강아지들 모험 이야기. 과거랑 커플링 억지로 끼워맞춘거 너무 티났고...웬만해선 영화 다 잘보는데 이건 진짜 별로였습니다.,2016.08.10 23:54,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,후기 믿고 갔다가 엄청 후회했습니다. 스토리도 별거 없고 재미와 감동도 그닥..유아용으로 만든 영화같구요.진짜 핵노잼,2016.08.06 18:21,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,너무 억울해서 남깁니다 ㅋㅋㅋ 개봉일이 결정되기 전부터 기대했던 사람인데 딱 그냥 애들 수준의 애니메이션입니다 감동도 스토리도 뭣도 없더군요-.-,2016.08.13 07:09,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,극장에서 볼정돈 아닌것같네요,2016.08.04 10:37,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,관람객킬링타임으로 보는것을 추천합니다,2016.08.07 10:26,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,왠만하면 평점 안남기는데 스토리가 너무 심각하게 노잼...캐릭터가 너무 많아서 산만하고 개연성은 떨어지고 그냥 캐릭터 가끔 귀여운짓 할때만 간간히 웃음 나오는정도...영화관에서 돈주고 보기엔 아까운영화. 애기들이라면 재밌게보겠네요,2016.08.13 00:09,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,늦은시간 자막으로 봤는데도 아이들 때문에 집중을 못했네요 영화 내용이 하나도 안들어왔어요 심지어 시작 전 아이들끼리만 들여보내고 끝날 때 들어와 데려가시던데.. 아이들이 그러는거 이해는 하지만 부모님들이 영화 시작 전에 주의 좀 주셨으면 하네요..,2016.08.13 12:00,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,기대하고 보면 큰코 다칩니다. 이런건 왜 극장에 올리는지.. 귀여운 캐릭터들 데리고서 이얘기 저얘기 짬뽕해서 대강 스토리 만든듯해요~,2016.08.04 09:53,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
