score,review,time,released,﻿순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분
1,여주 하는 행동들은 하나같이 짜증나기만하고 액션신은 유치찬란. 종탑 무너지는장면에선 어이가 없어서 헛웃음밖에 안나왔다. 조연들은 사연있는것처럼해놓고 아무것도안하는 쩌리. 빌런이라는놈은 위엄이나 매력은 하나도없음. 두시간내내 유치하고 오글거리기만함.,2017.06.04 04:36,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,관람객히어로의 시작을 알리는데는 이만한 영화가 없다고 생각한다. 그동안의 히어로 영화를 통틀어서도 손에 꼽는 쾌조의 스타트다,2017.05.31 14:28,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
7,관람객좀 유치하고 지루한 느낌이있었어요,2017.05.31 23:25,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,관람객노잼이다.. 갤가돗은 이뻤다 그게 전부였다,2017.06.03 03:38,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,관람객전체적으로 잘 만들었고 재밌게 잘 봤습니다. 그리고 원더우먼이 어떤 히어로인지 이 영화로 말하고 싶었던게 뭔지 잘 보여집니다.,2017.05.31 11:41,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
5,관람객솔직히 생각보단 별로입니다,2017.05.31 22:59,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,관람객갤 가돗 대박.. 원더우먼 완전 존멋임 ㅠㅠ N차각ㅠㅠ!,2017.05.31 11:42,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,뭘 자꾸 지린다는거냐? 지린놈들은 요실금있는거니 가까운 병원가봐라. 나 원 아침드라마보다가 지릴놈들일세,2017.05.31 15:13,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,관람객대박.. 원더우먼 진짜 첨부터 끝까지 멋짐 ㅠㅠ,2017.05.31 10:57,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,Dc의 다크나이트 이후의 최고작 이라고도 불릴만한 영화이다,2017.05.31 00:09,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
6,"배댓슈 같은 막장 전개는 없지만 좀 지루한 편이고, 액션 씬은 화려하지만 전체 러닝타임에 비해 액션이 많지 않습니다. 보면서도 언제 싸우나 이런 생각이 듭니다.",2017.06.01 01:59,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,드디어 DC가 반격을 나섰다.. DCEU작품중 최고인건 말이필요없다..이제 저스티스 리그를 기다리면 되는걸까?,2017.05.31 07:27,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,초반부엔 지루한데 중반주에는 더지루하다가 후반부에는 집에 가고 싶어짐. 정말 지루하고 재미도 없는데 전투씬도 슬로모션에디시 영화 특유 bgm 나오고 진짜 오글거리고 후반부에 마구떄려패는 장면 정말 오글거림 dc영화는 앞으로 절대 안봄,2017.06.01 12:15,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
9,여성 히어로는 DC 승!,2017.05.31 02:20,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,관람객사람들 평가가 너무 좋길래 엄청 기대하고 봤는데 되게 실망함 스토리 지루하고 유치하고 진부함 갤가돗 예쁘다고 10점 주는애들은 뭔생각으로 영화보냐? 1점짜리 영화는 아니지만 10점이 너무많아서 1점준다,2017.06.02 12:34,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,바쁜시간 쪼개서 영화관으로 나들이 가시는 분들. 이 영화 실 평점 4점입니다. 알고 보시면 당황스럽진 않을거에요. 청라 메가박스에서 보고 말씀드리는 겁니다. 평점 알바에 가린 진실을 알리고 싶어 말씀드리는 거니까 믿으세요.,2017.06.03 17:31,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,역시 군대 갔다온 여자의 액션연기란!!! 최고,2017.05.31 13:59,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,관람객와.. 원더우먼 걸크러쉬 제대로다!!! 갤가돗은 넘나 이쁘고 ㅠㅠ,2017.05.31 11:41,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,야 이 워너 바보 수뇌부 들아 진작에 이걸로 세계관 구축했어야지!!,2017.05.31 00:26,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,아 원더우먼 테마 우짤껴 진짜 음악 대박....,2017.05.31 00:12,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,여기 다 평점 조작임?? ㄹㅇ 개 씹노잼 지루 그 자체 영화였는데여주 남주 얼굴만 좋지 스토리 ㄹㅇ 핵 망,2017.06.03 09:38,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,갤가돗만 봐도 돈아깝지 않다 진짜 여신급 이다 스칼렛 요한슨? 꺼지라그래 코믹스의 최고의 여신은 갤가돗이다,2017.05.31 11:46,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,대립군 알바들 1점주는거 보소ㅋㅋㅋ,2017.05.31 07:32,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,방금 보고왓는데 이런 쓰레기영화는 초딩들이 볼수준이던데 뭔 내용이 뒤죽박죽,2017.06.03 17:26,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
10,관람객끝까지 한시도 눈을 뗄 수가 없었다 ㅠㅠㅠ 진짜 DC의 희망이다!!,2017.05.31 11:42,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,"주인공이 역경을 극복하는 히어로물답게, 빈약한 스토리 및 후반부의 엉성한 편집을 갤가돗 혼자 겁나 캐리함.",2017.06.01 12:37,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,관람객하...그리스신화 내용을 토대로 제작되었다는 말듣고 평점도 안보고 갔던 나는 바보....,2017.06.04 19:12,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
7,관람객영화가 긴건 알았지만 중반부가 너무 지루해서 졸뻔...,2017.05.31 21:17,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,솔직히 사운드트랙 빼고는 별로인영화 갤가돗 비명소리 존나 이상함 그리고 dc최강자중 하나인 아레스를 존나 매력없는 수염할배로 만들어버림 ㅠㅠ 그리고 아레스 존나 먼치킨인데 원더우먼한테 개털림 그리고 유치뽕짝한 슬로우모션 액션은덤,2017.06.04 12:52,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,관람객엉성한스토리에 한숨만 나온영화 ㅡㅡ;;,2017.06.01 21:06,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,관람객으아아악 고통뿐이다!,2017.06.04 17:31,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,태어나서 본영화중에 가장 유치하고 재미없었다3류 영화중에 3류 영화 개연성따위는 찾아볼수없을정도로 말도안되는 전개...;;; 추석특선으로 티비에서 틀어줫어도 10분보다가 채널돌렸을듯..,2017.06.01 12:28,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,스토리 밸런스 붕괴. DC는 영화 전체 다시 리부트하는게 빠를듯.잘가시게. 나는 다시는 영화관 가서는 안본다.거의 드레곤볼 레볼루션 수준. 에네르기 파!!!! 끝.,2017.06.04 16:20,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,믿고 거르는 디씨 누가 한 말인지는 모르지만 명언으로 남을듯평점에 제대로 낚였다..또 속다니 !,2017.06.01 00:52,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
2,관람객예고편이 영화의 전부인거 같습니다 기대 많이 했었는데....아쉽네요 기대가 너무 컸던건지...,2017.06.01 08:30,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
1,왜 마블마블 하는지 알았다,2017.06.04 14:04,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
9,관람객망한집안을 첫재딸이 일으켜세우네요,2017.06.01 12:13,True,91,원더 우먼,팻티 젠킨스,,워너브러더스 코리아(주),워너브러더스 코리아(주),2017-05-31,개봉영화,장편,미국,"1,034",17468588886,"2,165,401",5360314986,"639,541",액션,12세이상관람가,상업영화
